serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
KYIV-001-3,KYIV-015-1,9,709.8,2.0,Yes,Intra-Frequency,2026-04-14
KYIV-001-3,KYIV-015-2,10,709.8,2.9,Yes,Intra-Frequency,2026-04-14
KYIV-001-3,KYIV-015-3,11,709.8,2.1,Yes,Intra-Frequency,2026-04-14
KYIV-001-3,KYIV-002-1,12,719.7,-2.5,Yes,Inter-Frequency,2026-04-14
KYIV-001-3,KYIV-002-2,13,719.7,3.0,Yes,Inter-Frequency,2026-04-14
KYIV-001-3,KYIV-002-3,14,719.7,-5.1,Yes,Inter-Frequency,2026-04-14
KYIV-002-1,KYIV-002-2,1,0.0,0.8,Yes,Intra-Frequency,2026-04-14
KYIV-002-1,KYIV-002-3,2,0.0,-4.0,Yes,Intra-Frequency,2026-04-14
KYIV-002-1,KYIV-007-1,3,373.5,4.2,Yes,Inter-Frequency,2026-04-14
KYIV-002-1,KYIV-007-2,4,373.5,6.0,Yes,Inter-Frequency,2026-04-14
KYIV-002-1,KYIV-007-3,5,373.5,-1.1,Yes,Inter-Frequency,2026-04-14
KYIV-002-1,KYIV-014-1,6,376.7,1.4,Yes,Intra-Frequency,2026-04-14
KYIV-002-1,KYIV-014-2,7,376.7,5.4,Yes,Intra-Frequency,2026-04-14
KYIV-002-1,KYIV-014-3,8,376.7,0.6,Yes,Intra-Frequency,2026-04-14
KYIV-002-1,KYIV-013-1,9,489.8,1.7,Yes,Inter-Frequency,2026-04-14
KYIV-002-2,KYIV-002-1,1,0.0,0.1,Yes,Intra-Frequency,2026-04-14
KYIV-002-2,KYIV-002-3,2,0.0,4.5,Yes,Intra-Frequency,2026-04-14
KYIV-002-2,KYIV-007-1,3,373.5,-5.6,Yes,Inter-Frequency,2026-04-14
KYIV-002-2,KYIV-007-2,4,373.5,2.0,Yes,Inter-Frequency,2026-04-14
KYIV-002-2,KYIV-007-3,5,373.5,4.0,Yes,Inter-Frequency,2026-04-14
KYIV-002-2,KYIV-014-1,6,376.7,-0.2,Yes,Intra-Frequency,2026-04-14
KYIV-002-2,KYIV-014-2,7,376.7,-2.8,Yes,Intra-Frequency,2026-04-14
KYIV-002-2,KYIV-014-3,8,376.7,4.6,Yes,Intra-Frequency,2026-04-14
KYIV-002-2,KYIV-013-1,9,489.8,2.3,Yes,Inter-Frequency,2026-04-14
KYIV-002-3,KYIV-002-1,1,0.0,-2.3,Yes,Intra-Frequency,2026-04-14
KYIV-002-3,KYIV-002-2,2,0.0,-3.1,Yes,Intra-Frequency,2026-04-14
KYIV-002-3,KYIV-007-1,3,373.5,-1.8,Yes,Inter-Frequency,2026-04-14
KYIV-002-3,KYIV-007-2,4,373.5,-5.5,Yes,Inter-Frequency,2026-04-14
KYIV-002-3,KYIV-007-3,5,373.5,0.3,Yes,Inter-Frequency,2026-04-14
KYIV-002-3,KYIV-014-1,6,376.7,-2.2,Yes,Intra-Frequency,2026-04-14
KYIV-002-3,KYIV-014-2,7,376.7,2.8,Yes,Intra-Frequency,2026-04-14
KYIV-002-3,KYIV-014-3,8,376.7,6.0,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-003-2,1,0.0,0.3,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-003-3,2,0.0,1.3,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-005-1,3,212.8,-1.7,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-005-2,4,212.8,-2.4,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-005-3,5,212.8,-1.0,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-008-1,6,883.5,-5.5,Yes,Inter-Frequency,2026-04-14
KYIV-003-1,KYIV-008-2,7,883.5,-0.9,Yes,Inter-Frequency,2026-04-14
KYIV-003-1,KYIV-008-3,8,883.5,-1.1,Yes,Inter-Frequency,2026-04-14
KYIV-003-1,KYIV-015-1,9,1074.5,-0.6,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-015-2,10,1074.5,5.1,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-015-3,11,1074.5,4.3,Yes,Intra-Frequency,2026-04-14
KYIV-003-1,KYIV-006-1,12,1341.6,-3.9,Yes,Inter-Frequency,2026-04-14
KYIV-003-2,KYIV-003-1,1,0.0,-0.7,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-003-3,2,0.0,2.6,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-005-1,3,212.8,2.4,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-005-2,4,212.8,4.5,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-005-3,5,212.8,3.9,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-008-1,6,883.5,3.9,Yes,Inter-Frequency,2026-04-14
KYIV-003-2,KYIV-008-2,7,883.5,3.7,Yes,Inter-Frequency,2026-04-14
KYIV-003-2,KYIV-008-3,8,883.5,-2.3,Yes,Inter-Frequency,2026-04-14
KYIV-003-2,KYIV-015-1,9,1074.5,-0.0,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-015-2,10,1074.5,-3.4,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-015-3,11,1074.5,-3.7,Yes,Intra-Frequency,2026-04-14
KYIV-003-2,KYIV-006-1,12,1341.6,4.1,Yes,Inter-Frequency,2026-04-14
KYIV-003-3,KYIV-003-1,1,0.0,-0.6,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-003-2,2,0.0,-0.9,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-005-1,3,212.8,4.4,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-005-2,4,212.8,0.1,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-005-3,5,212.8,5.0,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-008-1,6,883.5,-3.8,Yes,Inter-Frequency,2026-04-14
KYIV-003-3,KYIV-008-2,7,883.5,5.7,Yes,Inter-Frequency,2026-04-14
KYIV-003-3,KYIV-008-3,8,883.5,-6.0,Yes,Inter-Frequency,2026-04-14
KYIV-003-3,KYIV-015-1,9,1074.5,-4.7,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-015-2,10,1074.5,-2.9,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-015-3,11,1074.5,0.2,Yes,Intra-Frequency,2026-04-14
KYIV-003-3,KYIV-006-1,12,1341.6,0.4,Yes,Inter-Frequency,2026-04-14
KYIV-004-1,KYIV-004-2,1,0.0,5.2,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-004-3,2,0.0,-2.4,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-014-1,3,638.7,1.4,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-014-2,4,638.7,3.0,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-014-3,5,638.7,-3.3,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-002-1,6,935.7,4.9,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-002-2,7,935.7,-6.0,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-002-3,8,935.7,4.3,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-012-1,9,1028.0,5.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-012-2,10,1028.0,5.3,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-012-3,11,1028.0,0.6,Yes,Intra-Frequency,2026-04-14
KYIV-004-1,KYIV-001-1,12,1071.4,3.5,Yes,Inter-Frequency,2026-04-14
KYIV-004-1,KYIV-001-2,13,1071.4,-3.1,Yes,Inter-Frequency,2026-04-14
KYIV-004-2,KYIV-004-1,1,0.0,5.0,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-004-3,2,0.0,-3.1,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-014-1,3,638.7,-2.9,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-014-2,4,638.7,3.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-014-3,5,638.7,-1.1,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-002-1,6,935.7,3.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-002-2,7,935.7,-5.8,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-002-3,8,935.7,-3.6,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-012-1,9,1028.0,-1.8,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-012-2,10,1028.0,2.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-2,KYIV-012-3,11,1028.0,5.4,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-004-1,1,0.0,-4.4,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-004-2,2,0.0,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-014-1,3,638.7,-4.3,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-014-2,4,638.7,5.5,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-014-3,5,638.7,-0.6,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-002-1,6,935.7,-0.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-002-2,7,935.7,5.7,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-002-3,8,935.7,-4.4,Yes,Intra-Frequency,2026-04-14
KYIV-004-3,KYIV-012-1,9,1028.0,-2.1,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-005-2,1,0.0,-3.5,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-005-3,2,0.0,-4.9,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-003-1,3,212.8,4.8,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-003-2,4,212.8,5.0,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-003-3,5,212.8,-5.3,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-008-1,6,832.0,2.8,Yes,Inter-Frequency,2026-04-14
KYIV-005-1,KYIV-008-2,7,832.0,-0.7,Yes,Inter-Frequency,2026-04-14
KYIV-005-1,KYIV-008-3,8,832.0,-4.6,Yes,Inter-Frequency,2026-04-14
KYIV-005-1,KYIV-015-1,9,1246.3,4.5,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-015-2,10,1246.3,-5.6,Yes,Intra-Frequency,2026-04-14
KYIV-005-1,KYIV-015-3,11,1246.3,-4.1,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-005-1,1,0.0,-0.4,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-005-3,2,0.0,5.6,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-003-1,3,212.8,-0.2,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-003-2,4,212.8,4.4,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-003-3,5,212.8,-5.2,Yes,Intra-Frequency,2026-04-14
KYIV-005-2,KYIV-008-1,6,832.0,-2.1,Yes,Inter-Frequency,2026-04-14
KYIV-005-2,KYIV-008-2,7,832.0,-0.9,Yes,Inter-Frequency,2026-04-14
KYIV-005-2,KYIV-008-3,8,832.0,-2.4,Yes,Inter-Frequency,2026-04-14
KYIV-005-2,KYIV-015-1,9,1246.3,1.2,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-005-1,1,0.0,-4.1,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-005-2,2,0.0,-5.9,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-003-1,3,212.8,1.5,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-003-2,4,212.8,-5.6,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-003-3,5,212.8,-0.9,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-008-1,6,832.0,1.7,Yes,Inter-Frequency,2026-04-14
KYIV-005-3,KYIV-008-2,7,832.0,0.4,Yes,Inter-Frequency,2026-04-14
KYIV-005-3,KYIV-008-3,8,832.0,4.0,Yes,Inter-Frequency,2026-04-14
KYIV-005-3,KYIV-015-1,9,1246.3,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-015-2,10,1246.3,-0.1,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-015-3,11,1246.3,1.7,Yes,Intra-Frequency,2026-04-14
KYIV-005-3,KYIV-006-1,12,1447.4,2.9,Yes,Inter-Frequency,2026-04-14
KYIV-005-3,KYIV-006-2,13,1447.4,-1.1,Yes,Inter-Frequency,2026-04-14
KYIV-006-1,KYIV-006-2,1,0.0,1.5,Yes,Intra-Frequency,2026-04-14
KYIV-006-1,KYIV-006-3,2,0.0,6.0,Yes,Intra-Frequency,2026-04-14
KYIV-006-1,KYIV-009-1,3,225.6,-5.6,Yes,Inter-Frequency,2026-04-14
KYIV-006-1,KYIV-009-2,4,225.6,-0.9,Yes,Inter-Frequency,2026-04-14
KYIV-006-1,KYIV-009-3,5,225.6,-3.7,Yes,Inter-Frequency,2026-04-14
KYIV-006-1,KYIV-016-1,6,609.4,-4.2,Yes,Intra-Frequency,2026-04-14
KYIV-006-1,KYIV-016-2,7,609.4,3.5,Yes,Intra-Frequency,2026-04-14
KYIV-006-1,KYIV-016-3,8,609.4,3.9,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-006-1,1,0.0,0.4,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-006-3,2,0.0,-5.9,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-009-1,3,225.6,2.5,Yes,Inter-Frequency,2026-04-14
KYIV-006-2,KYIV-009-2,4,225.6,1.7,Yes,Inter-Frequency,2026-04-14
KYIV-006-2,KYIV-009-3,5,225.6,5.7,Yes,Inter-Frequency,2026-04-14
KYIV-006-2,KYIV-016-1,6,609.4,1.4,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-016-2,7,609.4,-0.9,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-016-3,8,609.4,5.7,Yes,Intra-Frequency,2026-04-14
KYIV-006-2,KYIV-003-1,9,1341.6,5.7,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-006-1,1,0.0,4.0,Yes,Intra-Frequency,2026-04-14
KYIV-006-3,KYIV-006-2,2,0.0,-3.6,Yes,Intra-Frequency,2026-04-14
KYIV-006-3,KYIV-009-1,3,225.6,0.4,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-009-2,4,225.6,-1.9,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-009-3,5,225.6,4.3,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-016-1,6,609.4,5.1,Yes,Intra-Frequency,2026-04-14
KYIV-006-3,KYIV-016-2,7,609.4,6.0,Yes,Intra-Frequency,2026-04-14
KYIV-006-3,KYIV-016-3,8,609.4,1.6,Yes,Intra-Frequency,2026-04-14
KYIV-006-3,KYIV-003-1,9,1341.6,-0.5,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-003-2,10,1341.6,-3.1,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-003-3,11,1341.6,-3.0,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-005-1,12,1447.4,-3.1,Yes,Inter-Frequency,2026-04-14
KYIV-006-3,KYIV-005-2,13,1447.4,-5.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-1,KYIV-007-2,1,0.0,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-007-1,KYIV-007-3,2,0.0,1.8,Yes,Intra-Frequency,2026-04-14
KYIV-007-1,KYIV-002-1,3,373.5,-0.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-1,KYIV-002-2,4,373.5,1.4,Yes,Inter-Frequency,2026-04-14
KYIV-007-1,KYIV-002-3,5,373.5,-3.7,Yes,Inter-Frequency,2026-04-14
KYIV-007-1,KYIV-013-1,6,589.2,6.0,Yes,Intra-Frequency,2026-04-14
KYIV-007-1,KYIV-013-2,7,589.2,-2.0,Yes,Intra-Frequency,2026-04-14
KYIV-007-1,KYIV-013-3,8,589.2,-2.2,Yes,Intra-Frequency,2026-04-14
KYIV-007-1,KYIV-014-1,9,705.7,-3.7,Yes,Inter-Frequency,2026-04-14
KYIV-007-1,KYIV-014-2,10,705.7,5.5,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-007-1,1,0.0,2.1,Yes,Intra-Frequency,2026-04-14
KYIV-007-2,KYIV-007-3,2,0.0,-0.5,Yes,Intra-Frequency,2026-04-14
KYIV-007-2,KYIV-002-1,3,373.5,-3.3,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-002-2,4,373.5,0.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-002-3,5,373.5,-3.5,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-013-1,6,589.2,-3.1,Yes,Intra-Frequency,2026-04-14
KYIV-007-2,KYIV-013-2,7,589.2,0.2,Yes,Intra-Frequency,2026-04-14
KYIV-007-2,KYIV-013-3,8,589.2,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-007-2,KYIV-014-1,9,705.7,-3.4,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-014-2,10,705.7,1.5,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-014-3,11,705.7,-3.2,Yes,Inter-Frequency,2026-04-14
KYIV-007-2,KYIV-010-1,12,819.4,5.5,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-007-1,1,0.0,2.1,Yes,Intra-Frequency,2026-04-14
KYIV-007-3,KYIV-007-2,2,0.0,0.1,Yes,Intra-Frequency,2026-04-14
KYIV-007-3,KYIV-002-1,3,373.5,-0.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-002-2,4,373.5,0.3,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-002-3,5,373.5,-3.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-013-1,6,589.2,-4.7,Yes,Intra-Frequency,2026-04-14
KYIV-007-3,KYIV-013-2,7,589.2,2.3,Yes,Intra-Frequency,2026-04-14
KYIV-007-3,KYIV-013-3,8,589.2,2.0,Yes,Intra-Frequency,2026-04-14
KYIV-007-3,KYIV-014-1,9,705.7,0.5,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-014-2,10,705.7,4.8,Yes,Inter-Frequency,2026-04-14
KYIV-007-3,KYIV-014-3,11,705.7,4.9,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-008-2,1,0.0,5.2,Yes,Intra-Frequency,2026-04-14
KYIV-008-1,KYIV-008-3,2,0.0,2.2,Yes,Intra-Frequency,2026-04-14
KYIV-008-1,KYIV-005-1,3,832.0,4.4,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-005-2,4,832.0,-0.7,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-005-3,5,832.0,0.7,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-003-1,6,883.5,1.6,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-003-2,7,883.5,0.5,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-003-3,8,883.5,3.6,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-015-1,9,1153.2,1.6,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-015-2,10,1153.2,-1.7,Yes,Inter-Frequency,2026-04-14
KYIV-008-1,KYIV-015-3,11,1153.2,-0.4,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-008-1,1,0.0,-1.2,Yes,Intra-Frequency,2026-04-14
KYIV-008-2,KYIV-008-3,2,0.0,1.8,Yes,Intra-Frequency,2026-04-14
KYIV-008-2,KYIV-005-1,3,832.0,-1.3,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-005-2,4,832.0,4.7,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-005-3,5,832.0,-2.1,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-003-1,6,883.5,-2.9,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-003-2,7,883.5,5.3,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-003-3,8,883.5,-0.4,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-015-1,9,1153.2,5.1,Yes,Inter-Frequency,2026-04-14
KYIV-008-2,KYIV-015-2,10,1153.2,0.0,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-008-1,1,0.0,4.1,Yes,Intra-Frequency,2026-04-14
KYIV-008-3,KYIV-008-2,2,0.0,-1.3,Yes,Intra-Frequency,2026-04-14
KYIV-008-3,KYIV-005-1,3,832.0,3.8,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-005-2,4,832.0,-1.5,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-005-3,5,832.0,-5.6,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-003-1,6,883.5,-3.8,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-003-2,7,883.5,-2.8,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-003-3,8,883.5,5.2,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-015-1,9,1153.2,-3.3,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-015-2,10,1153.2,3.1,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-015-3,11,1153.2,0.8,Yes,Inter-Frequency,2026-04-14
KYIV-008-3,KYIV-010-1,12,1856.7,3.4,Yes,Intra-Frequency,2026-04-14
KYIV-008-3,KYIV-010-2,13,1856.7,4.0,Yes,Intra-Frequency,2026-04-14
KYIV-008-3,KYIV-010-3,14,1856.7,2.0,Yes,Intra-Frequency,2026-04-14
KYIV-009-1,KYIV-009-2,1,0.0,-5.9,Yes,Intra-Frequency,2026-04-14
KYIV-009-1,KYIV-009-3,2,0.0,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-009-1,KYIV-006-1,3,225.6,-2.5,Yes,Inter-Frequency,2026-04-14
KYIV-009-1,KYIV-006-2,4,225.6,0.0,Yes,Inter-Frequency,2026-04-14
KYIV-009-1,KYIV-006-3,5,225.6,1.2,Yes,Inter-Frequency,2026-04-14
KYIV-009-1,KYIV-016-1,6,396.6,-1.3,Yes,Inter-Frequency,2026-04-14
KYIV-009-1,KYIV-016-2,7,396.6,-5.3,Yes,Inter-Frequency,2026-04-14
KYIV-009-1,KYIV-016-3,8,396.6,1.6,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-009-1,1,0.0,-2.8,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-009-3,2,0.0,2.1,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-006-1,3,225.6,3.4,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-006-2,4,225.6,-5.4,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-006-3,5,225.6,-4.3,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-016-1,6,396.6,-4.8,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-016-2,7,396.6,-4.0,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-016-3,8,396.6,-5.5,Yes,Inter-Frequency,2026-04-14
KYIV-009-2,KYIV-011-1,9,1353.5,-5.3,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-011-2,10,1353.5,3.4,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-011-3,11,1353.5,3.6,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-003-1,12,1566.4,5.6,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-003-2,13,1566.4,5.3,Yes,Intra-Frequency,2026-04-14
KYIV-009-2,KYIV-003-3,14,1566.4,-1.4,Yes,Intra-Frequency,2026-04-14
KYIV-009-3,KYIV-009-1,1,0.0,3.7,Yes,Intra-Frequency,2026-04-14
KYIV-009-3,KYIV-009-2,2,0.0,-3.3,Yes,Intra-Frequency,2026-04-14
KYIV-009-3,KYIV-006-1,3,225.6,3.8,Yes,Inter-Frequency,2026-04-14
KYIV-009-3,KYIV-006-2,4,225.6,4.0,Yes,Inter-Frequency,2026-04-14
