timestamp_utc,cell_id,enodeb_id,frequency_band,avg_rsrp_dBm,avg_rsrq_dB,avg_sinr_dB,prb_utilization_dl_pct,prb_utilization_ul_pct,active_ue_avg
2026-04-14 00:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-85.1,-7.2,10.4,10.9,7.1,28.8
2026-04-14 00:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-98.1,-13.5,5.4,11.9,17.3,23.5
2026-04-14 00:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-99.9,-10.9,1.6,0.0,2.8,14.7
2026-04-14 01:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-85.9,-8.2,13.9,1.5,0.0,0.0
2026-04-14 01:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-81.0,-8.3,15.4,0.0,6.7,0.0
2026-04-14 01:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-82.8,-5.3,9.6,13.3,3.1,7.9
2026-04-14 01:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-91.9,-6.9,10.0,11.9,7.7,45.5
2026-04-14 01:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-81.0,-8.3,17.1,22.9,0.0,8.9
2026-04-14 01:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-82.1,-6.2,14.7,0.0,0.0,22.3
2026-04-14 01:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-74.5,-6.9,5.6,15.0,2.9,20.2
2026-04-14 01:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-80.5,-9.7,16.5,4.7,0.0,4.4
2026-04-14 01:00:00,RJPN-003-3,RJPN-003,Band 1 (2100MHz),-94.4,-13.3,6.3,10.9,0.0,14.1
2026-04-14 01:00:00,RJPN-004-1,RJPN-004,Band 3 (1800MHz),-77.2,-8.8,19.2,0.0,7.4,2.4
2026-04-14 01:00:00,RJPN-004-2,RJPN-004,Band 3 (1800MHz),-81.2,-6.9,10.2,19.6,8.6,33.1
2026-04-14 01:00:00,RJPN-004-3,RJPN-004,Band 3 (1800MHz),-84.1,-6.9,16.5,8.9,5.8,34.4
2026-04-14 01:00:00,RJPN-005-1,RJPN-005,Band 1 (2100MHz),-87.6,-6.3,13.9,0.0,8.9,0.2
2026-04-14 01:00:00,RJPN-005-2,RJPN-005,Band 1 (2100MHz),-87.6,-9.8,11.0,0.8,21.6,0.0
2026-04-14 01:00:00,RJPN-005-3,RJPN-005,Band 1 (2100MHz),-83.0,-8.6,15.7,13.1,0.0,9.2
2026-04-14 01:00:00,RJPN-006-1,RJPN-006,Band 3 (1800MHz),-81.7,-7.5,15.6,0.0,1.9,52.8
2026-04-14 01:00:00,RJPN-006-2,RJPN-006,Band 3 (1800MHz),-81.8,-6.1,23.3,0.0,7.2,29.7
2026-04-14 01:00:00,RJPN-006-3,RJPN-006,Band 3 (1800MHz),-84.5,-5.9,11.4,10.1,17.4,0.0
2026-04-14 01:00:00,RJPN-007-1,RJPN-007,Band 1 (2100MHz),-81.1,-9.8,5.9,20.6,0.0,0.0
2026-04-14 01:00:00,RJPN-007-2,RJPN-007,Band 1 (2100MHz),-88.4,-10.6,19.0,21.0,8.9,0.0
2026-04-14 01:00:00,RJPN-007-3,RJPN-007,Band 1 (2100MHz),-84.6,-11.0,10.0,12.7,0.0,0.0
2026-04-14 01:00:00,RJPN-008-1,RJPN-008,Band 3 (1800MHz),-82.9,-8.9,12.8,0.0,0.0,30.5
2026-04-14 01:00:00,RJPN-008-2,RJPN-008,Band 3 (1800MHz),-81.6,-9.4,8.3,15.9,6.5,2.3
2026-04-14 01:00:00,RJPN-008-3,RJPN-008,Band 3 (1800MHz),-86.0,-11.1,14.6,13.0,0.0,8.4
2026-04-14 01:00:00,RJPN-009-1,RJPN-009,Band 1 (2100MHz),-83.0,-9.8,17.9,1.0,0.0,58.7
2026-04-14 01:00:00,RJPN-009-2,RJPN-009,Band 1 (2100MHz),-89.7,-7.9,11.7,35.9,0.0,73.5
2026-04-14 01:00:00,RJPN-009-3,RJPN-009,Band 1 (2100MHz),-79.7,-10.8,10.2,0.0,12.3,39.9
2026-04-14 01:00:00,RJPN-010-1,RJPN-010,Band 3 (1800MHz),-86.1,-5.8,2.6,0.0,9.9,40.5
2026-04-14 01:00:00,RJPN-010-2,RJPN-010,Band 3 (1800MHz),-77.9,-4.3,14.8,1.6,4.1,0.0
2026-04-14 01:00:00,RJPN-010-3,RJPN-010,Band 3 (1800MHz),-83.7,-8.1,12.8,3.0,0.0,1.2
2026-04-14 01:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-89.5,-4.4,14.1,10.0,8.4,0.0
2026-04-14 01:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-90.4,-10.6,1.1,17.3,0.0,3.8
2026-04-14 01:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-102.8,-16.2,6.8,10.9,0.0,1.0
2026-04-14 02:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-87.8,-7.1,8.1,0.0,5.2,47.5
2026-04-14 02:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-83.3,-9.7,9.9,9.8,6.8,42.0
2026-04-14 02:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-74.5,-7.9,18.0,0.0,18.0,11.6
2026-04-14 02:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-90.2,-6.3,5.5,6.8,4.2,4.9
2026-04-14 02:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-79.7,-10.0,14.5,14.8,0.0,12.4
2026-04-14 02:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-81.0,-9.6,14.8,1.9,1.9,4.9
2026-04-14 02:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-78.5,-10.8,18.4,34.5,0.0,10.5
2026-04-14 02:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-86.6,-6.4,14.1,11.5,0.0,0.0
2026-04-14 02:00:00,RJPN-003-3,RJPN-003,Band 1 (2100MHz),-96.4,-11.8,14.7,19.8,5.1,38.5
2026-04-14 02:00:00,RJPN-004-1,RJPN-004,Band 3 (1800MHz),-84.3,-8.1,13.6,0.0,10.2,0.0
2026-04-14 02:00:00,RJPN-004-2,RJPN-004,Band 3 (1800MHz),-78.5,-9.2,14.6,0.0,10.3,26.7
2026-04-14 02:00:00,RJPN-004-3,RJPN-004,Band 3 (1800MHz),-89.3,-8.5,13.1,16.9,0.0,0.0
2026-04-14 02:00:00,RJPN-005-1,RJPN-005,Band 1 (2100MHz),-82.5,-7.7,20.1,17.4,0.0,38.3
2026-04-14 02:00:00,RJPN-005-2,RJPN-005,Band 1 (2100MHz),-82.0,-8.0,12.8,9.8,8.1,37.0
2026-04-14 02:00:00,RJPN-005-3,RJPN-005,Band 1 (2100MHz),-77.2,-9.8,9.8,19.7,0.0,22.6
2026-04-14 02:00:00,RJPN-006-1,RJPN-006,Band 3 (1800MHz),-83.7,-6.0,13.8,14.8,4.3,0.0
2026-04-14 02:00:00,RJPN-006-2,RJPN-006,Band 3 (1800MHz),-74.9,-6.4,14.0,13.7,0.7,10.8
2026-04-14 02:00:00,RJPN-006-3,RJPN-006,Band 3 (1800MHz),-87.8,-10.4,10.4,0.0,19.9,40.5
2026-04-14 02:00:00,RJPN-007-1,RJPN-007,Band 1 (2100MHz),-76.4,-9.0,9.9,0.0,14.0,0.3
2026-04-14 02:00:00,RJPN-007-2,RJPN-007,Band 1 (2100MHz),-87.6,-5.3,12.2,7.0,0.1,36.9
2026-04-14 02:00:00,RJPN-007-3,RJPN-007,Band 1 (2100MHz),-81.5,-4.8,16.7,0.0,0.0,0.0
2026-04-14 02:00:00,RJPN-008-1,RJPN-008,Band 3 (1800MHz),-87.8,-6.4,19.7,0.0,11.3,19.9
2026-04-14 02:00:00,RJPN-008-2,RJPN-008,Band 3 (1800MHz),-77.6,-9.3,11.1,1.1,0.0,21.9
2026-04-14 02:00:00,RJPN-008-3,RJPN-008,Band 3 (1800MHz),-83.3,-11.6,10.9,2.2,10.2,48.8
2026-04-14 02:00:00,RJPN-009-1,RJPN-009,Band 1 (2100MHz),-78.6,-10.4,25.0,28.9,0.0,0.0
2026-04-14 02:00:00,RJPN-009-2,RJPN-009,Band 1 (2100MHz),-88.3,-7.7,22.3,0.0,5.1,0.0
2026-04-14 02:00:00,RJPN-009-3,RJPN-009,Band 1 (2100MHz),-86.0,-6.7,15.1,1.7,7.1,26.5
2026-04-14 02:00:00,RJPN-010-1,RJPN-010,Band 3 (1800MHz),-92.2,-9.7,13.6,20.8,0.0,36.8
2026-04-14 02:00:00,RJPN-010-2,RJPN-010,Band 3 (1800MHz),-85.1,-11.0,11.8,7.5,15.7,0.0
2026-04-14 02:00:00,RJPN-010-3,RJPN-010,Band 3 (1800MHz),-85.7,-8.8,25.1,17.8,0.0,7.2
2026-04-14 02:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-82.6,-5.5,25.8,0.0,0.0,0.0
2026-04-14 02:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-92.2,-9.2,1.3,17.7,15.4,19.4
2026-04-14 02:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-93.6,-11.7,2.1,12.5,7.7,12.2
2026-04-14 03:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-86.8,-9.0,8.6,15.4,14.2,5.2
2026-04-14 03:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-81.3,-8.0,21.2,21.3,0.0,0.0
2026-04-14 03:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-90.8,-7.5,11.1,20.8,0.0,0.0
2026-04-14 03:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-79.6,-9.6,12.4,7.9,12.0,2.8
2026-04-14 03:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-83.6,-8.4,18.1,16.4,0.0,3.0
2026-04-14 03:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-83.6,-6.1,7.6,23.7,12.8,34.8
2026-04-14 03:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-86.4,-8.0,14.3,19.9,5.4,15.1
2026-04-14 03:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-80.8,-6.4,4.9,0.0,2.2,11.1
2026-04-14 03:00:00,RJPN-003-3,RJPN-003,Band 1 (2100MHz),-100.2,-13.8,1.4,0.0,4.5,25.1
2026-04-14 03:00:00,RJPN-004-1,RJPN-004,Band 3 (1800MHz),-81.7,-11.0,14.3,9.8,0.0,0.0
2026-04-14 03:00:00,RJPN-004-2,RJPN-004,Band 3 (1800MHz),-90.1,-8.4,13.9,7.6,9.6,20.1
2026-04-14 03:00:00,RJPN-004-3,RJPN-004,Band 3 (1800MHz),-78.7,-7.8,20.6,0.0,0.0,28.2
2026-04-14 03:00:00,RJPN-005-1,RJPN-005,Band 1 (2100MHz),-82.4,-4.6,12.2,12.0,11.1,0.0
2026-04-14 03:00:00,RJPN-005-2,RJPN-005,Band 1 (2100MHz),-91.4,-8.7,10.6,10.4,1.7,0.0
2026-04-14 03:00:00,RJPN-005-3,RJPN-005,Band 1 (2100MHz),-84.1,-4.7,19.3,23.9,18.5,0.0
2026-04-14 03:00:00,RJPN-006-1,RJPN-006,Band 3 (1800MHz),-84.1,-5.4,6.7,8.9,16.4,27.2
2026-04-14 03:00:00,RJPN-006-2,RJPN-006,Band 3 (1800MHz),-84.7,-11.6,22.0,0.0,5.8,0.0
2026-04-14 03:00:00,RJPN-006-3,RJPN-006,Band 3 (1800MHz),-82.5,-7.3,25.0,3.4,1.2,18.0
2026-04-14 03:00:00,RJPN-007-1,RJPN-007,Band 1 (2100MHz),-88.0,-7.3,14.4,8.0,7.6,1.5
2026-04-14 03:00:00,RJPN-007-2,RJPN-007,Band 1 (2100MHz),-85.4,-10.4,30.1,4.8,9.4,27.2
2026-04-14 03:00:00,RJPN-007-3,RJPN-007,Band 1 (2100MHz),-82.5,-11.2,11.1,12.4,4.6,47.9
2026-04-14 03:00:00,RJPN-008-1,RJPN-008,Band 3 (1800MHz),-84.7,-9.6,2.0,10.3,4.4,0.0
2026-04-14 03:00:00,RJPN-008-2,RJPN-008,Band 3 (1800MHz),-83.9,-12.8,14.2,3.1,11.5,32.6
2026-04-14 03:00:00,RJPN-008-3,RJPN-008,Band 3 (1800MHz),-86.5,-4.7,6.7,0.4,8.8,12.6
2026-04-14 03:00:00,RJPN-009-1,RJPN-009,Band 1 (2100MHz),-79.7,-6.5,15.3,3.4,18.1,0.0
2026-04-14 03:00:00,RJPN-009-2,RJPN-009,Band 1 (2100MHz),-76.5,-8.9,17.0,9.9,17.4,23.1
2026-04-14 03:00:00,RJPN-009-3,RJPN-009,Band 1 (2100MHz),-83.2,-9.5,15.7,3.5,5.9,42.7
2026-04-14 03:00:00,RJPN-010-1,RJPN-010,Band 3 (1800MHz),-87.6,-11.2,8.6,18.3,4.6,13.3
2026-04-14 03:00:00,RJPN-010-2,RJPN-010,Band 3 (1800MHz),-84.8,-9.5,9.1,0.0,0.0,44.9
2026-04-14 03:00:00,RJPN-010-3,RJPN-010,Band 3 (1800MHz),-81.9,-8.1,8.3,18.7,0.0,27.9
2026-04-14 03:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-82.5,-5.6,17.0,0.0,22.6,5.5
2026-04-14 03:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-101.0,-13.6,3.7,0.0,0.0,0.0
2026-04-14 03:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-98.6,-12.4,2.7,15.9,0.0,19.5
2026-04-14 04:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-79.3,-5.2,4.5,25.0,0.0,0.0
2026-04-14 04:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-85.4,-6.2,21.6,42.5,6.0,0.0
2026-04-14 04:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-87.6,-7.0,20.5,21.0,4.7,34.9
2026-04-14 04:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-82.3,-5.5,13.2,1.0,15.6,0.0
2026-04-14 04:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-77.1,-6.0,18.8,0.0,4.4,54.6
2026-04-14 04:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-86.3,-10.1,13.0,15.4,8.0,22.5
2026-04-14 04:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-93.6,-13.6,7.5,8.3,2.0,0.0
2026-04-14 04:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-83.5,-3.6,14.1,0.0,0.0,5.1
2026-04-14 04:00:00,RJPN-003-3,RJPN-003,Band 1 (2100MHz),-98.7,-11.9,-2.3,13.8,0.0,1.4
2026-04-14 04:00:00,RJPN-004-1,RJPN-004,Band 3 (1800MHz),-87.0,-9.8,13.6,11.3,11.2,0.0
2026-04-14 04:00:00,RJPN-004-2,RJPN-004,Band 3 (1800MHz),-84.7,-7.1,10.4,6.6,14.4,32.6
2026-04-14 04:00:00,RJPN-004-3,RJPN-004,Band 3 (1800MHz),-84.3,-7.9,13.3,0.0,5.2,9.1
2026-04-14 04:00:00,RJPN-005-1,RJPN-005,Band 1 (2100MHz),-85.7,-8.6,11.8,33.0,11.4,0.0
2026-04-14 04:00:00,RJPN-005-2,RJPN-005,Band 1 (2100MHz),-88.2,-8.3,4.6,15.7,6.0,51.6
2026-04-14 04:00:00,RJPN-005-3,RJPN-005,Band 1 (2100MHz),-80.9,-9.3,13.6,6.3,4.3,0.0
2026-04-14 04:00:00,RJPN-006-1,RJPN-006,Band 3 (1800MHz),-89.6,-7.4,3.4,15.7,23.7,12.3
2026-04-14 04:00:00,RJPN-006-2,RJPN-006,Band 3 (1800MHz),-85.2,-8.3,15.8,5.5,14.2,46.8
2026-04-14 04:00:00,RJPN-006-3,RJPN-006,Band 3 (1800MHz),-77.4,-11.1,8.5,8.7,0.0,47.5
2026-04-14 04:00:00,RJPN-007-1,RJPN-007,Band 1 (2100MHz),-77.8,-10.1,12.1,14.3,9.3,58.5
2026-04-14 04:00:00,RJPN-007-2,RJPN-007,Band 1 (2100MHz),-91.6,-9.5,9.5,0.0,0.0,18.7
2026-04-14 04:00:00,RJPN-007-3,RJPN-007,Band 1 (2100MHz),-83.5,-5.0,8.8,13.3,3.0,0.0
2026-04-14 04:00:00,RJPN-008-1,RJPN-008,Band 3 (1800MHz),-87.0,-10.8,16.7,15.3,1.5,0.0
2026-04-14 04:00:00,RJPN-008-2,RJPN-008,Band 3 (1800MHz),-79.9,-8.8,14.6,7.2,14.8,0.0
2026-04-14 04:00:00,RJPN-008-3,RJPN-008,Band 3 (1800MHz),-91.3,-7.5,25.4,10.0,4.8,21.2
2026-04-14 04:00:00,RJPN-009-1,RJPN-009,Band 1 (2100MHz),-81.8,-6.6,21.2,1.2,17.9,24.0
2026-04-14 04:00:00,RJPN-009-2,RJPN-009,Band 1 (2100MHz),-83.1,-7.1,14.9,18.6,2.5,24.8
2026-04-14 04:00:00,RJPN-009-3,RJPN-009,Band 1 (2100MHz),-85.9,-9.8,7.2,0.0,25.5,0.0
2026-04-14 04:00:00,RJPN-010-1,RJPN-010,Band 3 (1800MHz),-82.9,-9.2,12.9,21.7,7.0,0.7
2026-04-14 04:00:00,RJPN-010-2,RJPN-010,Band 3 (1800MHz),-84.6,-9.1,7.3,8.2,2.8,31.6
2026-04-14 04:00:00,RJPN-010-3,RJPN-010,Band 3 (1800MHz),-77.6,-5.8,5.1,2.7,14.2,0.0
2026-04-14 04:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-80.7,-10.4,12.4,0.7,1.1,0.0
2026-04-14 04:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-98.0,-11.8,6.2,0.0,0.0,14.1
2026-04-14 04:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-91.2,-12.3,2.0,5.6,7.3,35.2
2026-04-14 05:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-89.8,-6.2,16.9,16.5,10.3,11.6
2026-04-14 05:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-83.9,-4.3,9.7,12.6,16.0,0.0
2026-04-14 05:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-88.6,-9.6,15.3,0.0,1.5,14.4
2026-04-14 05:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-91.8,-8.8,14.5,18.1,0.0,0.0
2026-04-14 05:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-85.8,-7.2,22.6,12.6,10.1,0.0
2026-04-14 05:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-78.8,-11.0,12.4,11.6,11.0,21.2
2026-04-14 05:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-83.9,-5.8,8.8,9.9,15.5,9.1
2026-04-14 05:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-83.7,-5.1,5.9,14.5,3.9,12.7
2026-04-14 05:00:00,RJPN-003-3,RJPN-003,Band 1 (2100MHz),-98.4,-12.7,0.9,0.6,7.6,8.4
2026-04-14 05:00:00,RJPN-004-1,RJPN-004,Band 3 (1800MHz),-83.2,-7.4,5.2,31.0,0.0,0.0
2026-04-14 05:00:00,RJPN-004-2,RJPN-004,Band 3 (1800MHz),-90.2,-4.9,7.6,0.0,4.4,0.0
2026-04-14 05:00:00,RJPN-004-3,RJPN-004,Band 3 (1800MHz),-82.6,-5.8,15.7,9.2,12.3,5.3
2026-04-14 05:00:00,RJPN-005-1,RJPN-005,Band 1 (2100MHz),-87.8,-8.3,11.3,0.0,0.0,23.1
2026-04-14 05:00:00,RJPN-005-2,RJPN-005,Band 1 (2100MHz),-89.5,-13.1,14.3,3.8,0.0,14.9
2026-04-14 05:00:00,RJPN-005-3,RJPN-005,Band 1 (2100MHz),-81.7,-5.6,12.6,6.1,0.0,8.0
2026-04-14 05:00:00,RJPN-006-1,RJPN-006,Band 3 (1800MHz),-84.8,-11.3,17.2,8.8,0.5,0.0
2026-04-14 05:00:00,RJPN-006-2,RJPN-006,Band 3 (1800MHz),-87.7,-8.4,14.2,13.4,6.2,19.9
2026-04-14 05:00:00,RJPN-006-3,RJPN-006,Band 3 (1800MHz),-91.5,-9.6,16.5,3.4,3.7,19.6
2026-04-14 05:00:00,RJPN-007-1,RJPN-007,Band 1 (2100MHz),-86.7,-9.3,8.0,2.5,0.0,0.0
2026-04-14 05:00:00,RJPN-007-2,RJPN-007,Band 1 (2100MHz),-79.5,-8.9,18.3,2.7,8.8,18.4
2026-04-14 05:00:00,RJPN-007-3,RJPN-007,Band 1 (2100MHz),-89.7,-7.6,8.1,0.0,10.4,7.5
2026-04-14 05:00:00,RJPN-008-1,RJPN-008,Band 3 (1800MHz),-81.3,-12.1,19.1,18.5,0.0,25.5
2026-04-14 05:00:00,RJPN-008-2,RJPN-008,Band 3 (1800MHz),-86.2,-9.6,10.2,8.9,0.0,0.0
2026-04-14 05:00:00,RJPN-008-3,RJPN-008,Band 3 (1800MHz),-78.1,-5.5,3.0,25.3,7.9,32.0
2026-04-14 05:00:00,RJPN-009-1,RJPN-009,Band 1 (2100MHz),-84.1,-5.1,16.6,6.9,3.7,0.0
2026-04-14 05:00:00,RJPN-009-2,RJPN-009,Band 1 (2100MHz),-79.0,-7.6,17.3,10.9,0.6,18.5
2026-04-14 05:00:00,RJPN-009-3,RJPN-009,Band 1 (2100MHz),-87.1,-10.1,13.5,0.0,0.0,11.9
2026-04-14 05:00:00,RJPN-010-1,RJPN-010,Band 3 (1800MHz),-83.9,-7.5,10.2,11.9,1.4,3.6
2026-04-14 05:00:00,RJPN-010-2,RJPN-010,Band 3 (1800MHz),-89.3,-6.3,26.1,14.8,0.0,0.0
2026-04-14 05:00:00,RJPN-010-3,RJPN-010,Band 3 (1800MHz),-77.7,-8.2,16.0,14.7,0.0,81.4
2026-04-14 05:00:00,RJPN-011-1,RJPN-011,Band 1 (2100MHz),-81.3,-7.9,28.6,0.0,8.0,22.8
2026-04-14 05:00:00,RJPN-011-2,RJPN-011,Band 1 (2100MHz),-106.0,-6.7,11.1,6.0,11.7,20.7
2026-04-14 05:00:00,RJPN-011-3,RJPN-011,Band 1 (2100MHz),-94.2,-10.7,11.9,0.0,0.0,3.4
2026-04-14 06:00:00,RJPN-001-1,RJPN-001,Band 1 (2100MHz),-83.1,-9.4,16.4,7.7,13.0,57.4
2026-04-14 06:00:00,RJPN-001-2,RJPN-001,Band 1 (2100MHz),-80.2,-9.9,11.4,10.6,0.0,20.1
2026-04-14 06:00:00,RJPN-001-3,RJPN-001,Band 1 (2100MHz),-82.8,-11.8,27.2,4.6,13.6,48.2
2026-04-14 06:00:00,RJPN-002-1,RJPN-002,Band 3 (1800MHz),-89.8,-8.5,13.3,27.1,5.5,24.2
2026-04-14 06:00:00,RJPN-002-2,RJPN-002,Band 3 (1800MHz),-80.6,-8.8,18.9,23.9,2.3,48.0
2026-04-14 06:00:00,RJPN-002-3,RJPN-002,Band 3 (1800MHz),-85.9,-8.9,9.7,12.7,11.7,28.0
2026-04-14 06:00:00,RJPN-003-1,RJPN-003,Band 1 (2100MHz),-91.5,-5.6,10.1,19.4,3.5,47.1
2026-04-14 06:00:00,RJPN-003-2,RJPN-003,Band 1 (2100MHz),-82.9,-6.2,15.9,13.6,2.3,26.3
