serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
HELS-001-2,HELS-007-2,10,885.7,3.5,Yes,Intra-Frequency,2026-04-14
HELS-001-2,HELS-007-3,11,885.7,-1.4,Yes,Intra-Frequency,2026-04-14
HELS-001-2,HELS-005-1,12,1146.2,-0.2,Yes,Intra-Frequency,2026-04-14
HELS-001-2,HELS-005-2,13,1146.2,3.1,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-001-1,1,0.0,3.8,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-001-2,2,0.0,1.0,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-008-1,3,500.9,-2.2,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-008-2,4,500.9,-4.2,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-008-3,5,500.9,0.6,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-004-1,6,750.5,-1.9,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-004-2,7,750.5,-5.3,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-004-3,8,750.5,1.5,Yes,Inter-Frequency,2026-04-14
HELS-001-3,HELS-007-1,9,885.7,5.5,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-007-2,10,885.7,3.6,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-007-3,11,885.7,-5.2,Yes,Intra-Frequency,2026-04-14
HELS-001-3,HELS-005-1,12,1146.2,3.8,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-002-2,1,0.0,0.7,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-002-3,2,0.0,0.4,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-011-1,3,635.8,-1.0,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-011-2,4,635.8,-5.0,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-011-3,5,635.8,-0.6,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-014-1,6,643.8,-0.5,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-014-2,7,643.8,4.9,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-014-3,8,643.8,4.4,Yes,Intra-Frequency,2026-04-14
HELS-002-1,HELS-013-1,9,828.0,-1.0,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-013-2,10,828.0,1.3,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-013-3,11,828.0,-4.3,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-003-1,12,878.8,-3.4,Yes,Inter-Frequency,2026-04-14
HELS-002-1,HELS-003-2,13,878.8,4.8,Yes,Inter-Frequency,2026-04-14
HELS-002-2,HELS-002-1,1,0.0,0.8,Yes,Intra-Frequency,2026-04-14
HELS-002-2,HELS-002-3,2,0.0,1.7,Yes,Intra-Frequency,2026-04-14
HELS-002-2,HELS-011-1,3,635.8,5.6,Yes,Inter-Frequency,2026-04-14
HELS-002-2,HELS-011-2,4,635.8,-3.4,Yes,Inter-Frequency,2026-04-14
HELS-002-2,HELS-011-3,5,635.8,-3.0,Yes,Inter-Frequency,2026-04-14
HELS-002-2,HELS-014-1,6,643.8,-2.8,Yes,Intra-Frequency,2026-04-14
HELS-002-2,HELS-014-2,7,643.8,-3.0,Yes,Intra-Frequency,2026-04-14
HELS-002-2,HELS-014-3,8,643.8,4.9,Yes,Intra-Frequency,2026-04-14
HELS-002-2,HELS-013-1,9,828.0,-0.0,Yes,Inter-Frequency,2026-04-14
HELS-002-3,HELS-002-1,1,0.0,5.3,Yes,Intra-Frequency,2026-04-14
HELS-002-3,HELS-002-2,2,0.0,-5.5,Yes,Intra-Frequency,2026-04-14
HELS-002-3,HELS-011-1,3,635.8,-5.5,Yes,Inter-Frequency,2026-04-14
HELS-002-3,HELS-011-2,4,635.8,-5.9,Yes,Inter-Frequency,2026-04-14
HELS-002-3,HELS-011-3,5,635.8,1.9,Yes,Inter-Frequency,2026-04-14
HELS-002-3,HELS-014-1,6,643.8,-4.0,Yes,Intra-Frequency,2026-04-14
HELS-002-3,HELS-014-2,7,643.8,1.1,Yes,Intra-Frequency,2026-04-14
HELS-002-3,HELS-014-3,8,643.8,-2.0,Yes,Intra-Frequency,2026-04-14
HELS-002-3,HELS-013-1,9,828.0,-3.8,Yes,Inter-Frequency,2026-04-14
HELS-002-3,HELS-013-2,10,828.0,0.1,Yes,Inter-Frequency,2026-04-14
HELS-003-1,HELS-003-2,1,0.0,2.8,Yes,Intra-Frequency,2026-04-14
HELS-003-1,HELS-003-3,2,0.0,1.6,Yes,Intra-Frequency,2026-04-14
HELS-003-1,HELS-011-1,3,821.3,-5.7,Yes,Intra-Frequency,2026-04-14
HELS-003-1,HELS-011-2,4,821.3,-2.0,Yes,Intra-Frequency,2026-04-14
HELS-003-1,HELS-011-3,5,821.3,5.3,Yes,Intra-Frequency,2026-04-14
HELS-003-1,HELS-002-1,6,878.8,-0.9,Yes,Inter-Frequency,2026-04-14
HELS-003-1,HELS-002-2,7,878.8,3.1,Yes,Inter-Frequency,2026-04-14
HELS-003-1,HELS-002-3,8,878.8,5.0,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-003-1,1,0.0,0.1,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-003-3,2,0.0,-3.2,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-011-1,3,821.3,-3.0,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-011-2,4,821.3,1.1,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-011-3,5,821.3,5.8,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-002-1,6,878.8,0.4,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-002-2,7,878.8,0.3,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-002-3,8,878.8,-4.0,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-013-1,9,897.4,2.7,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-013-2,10,897.4,-0.2,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-013-3,11,897.4,2.2,Yes,Intra-Frequency,2026-04-14
HELS-003-2,HELS-014-1,12,1465.9,3.7,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-014-2,13,1465.9,4.5,Yes,Inter-Frequency,2026-04-14
HELS-003-2,HELS-014-3,14,1465.9,2.9,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-003-1,1,0.0,-3.0,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-003-2,2,0.0,4.2,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-011-1,3,821.3,2.3,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-011-2,4,821.3,1.0,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-011-3,5,821.3,-5.9,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-002-1,6,878.8,-0.7,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-002-2,7,878.8,-5.4,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-002-3,8,878.8,4.9,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-013-1,9,897.4,5.5,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-013-2,10,897.4,-0.5,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-013-3,11,897.4,-2.8,Yes,Intra-Frequency,2026-04-14
HELS-003-3,HELS-014-1,12,1465.9,5.3,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-014-2,13,1465.9,0.1,Yes,Inter-Frequency,2026-04-14
HELS-003-3,HELS-014-3,14,1465.9,-5.1,Yes,Inter-Frequency,2026-04-14
HELS-004-1,HELS-004-2,1,0.0,0.1,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-004-3,2,0.0,-3.1,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-008-1,3,375.5,5.9,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-008-2,4,375.5,5.6,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-008-3,5,375.5,4.0,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-010-1,6,578.5,3.1,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-010-2,7,578.5,-0.7,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-010-3,8,578.5,-4.7,Yes,Intra-Frequency,2026-04-14
HELS-004-1,HELS-007-1,9,614.9,2.2,Yes,Inter-Frequency,2026-04-14
HELS-004-2,HELS-004-1,1,0.0,4.3,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-004-3,2,0.0,2.2,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-008-1,3,375.5,-5.8,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-008-2,4,375.5,-2.7,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-008-3,5,375.5,5.4,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-010-1,6,578.5,-5.4,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-010-2,7,578.5,4.8,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-010-3,8,578.5,1.6,Yes,Intra-Frequency,2026-04-14
HELS-004-2,HELS-007-1,9,614.9,5.4,Yes,Inter-Frequency,2026-04-14
HELS-004-2,HELS-007-2,10,614.9,5.0,Yes,Inter-Frequency,2026-04-14
HELS-004-2,HELS-007-3,11,614.9,4.7,Yes,Inter-Frequency,2026-04-14
HELS-004-2,HELS-001-1,12,750.5,3.4,Yes,Inter-Frequency,2026-04-14
HELS-004-3,HELS-004-1,1,0.0,2.4,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-004-2,2,0.0,0.6,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-008-1,3,375.5,-1.4,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-008-2,4,375.5,3.3,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-008-3,5,375.5,-1.7,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-010-1,6,578.5,-5.9,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-010-2,7,578.5,1.5,Yes,Intra-Frequency,2026-04-14
HELS-004-3,HELS-010-3,8,578.5,5.1,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-005-2,1,0.0,-0.8,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-005-3,2,0.0,2.7,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-007-1,3,377.1,-2.3,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-007-2,4,377.1,5.5,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-007-3,5,377.1,-4.6,Yes,Intra-Frequency,2026-04-14
HELS-005-1,HELS-008-1,6,770.6,3.5,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-008-2,7,770.6,-1.0,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-008-3,8,770.6,-2.7,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-006-1,9,960.8,-2.3,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-006-2,10,960.8,-4.9,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-006-3,11,960.8,0.4,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-004-1,12,991.9,-1.5,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-004-2,13,991.9,2.6,Yes,Inter-Frequency,2026-04-14
HELS-005-1,HELS-004-3,14,991.9,-0.7,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-005-1,1,0.0,4.0,Yes,Intra-Frequency,2026-04-14
HELS-005-2,HELS-005-3,2,0.0,-0.7,Yes,Intra-Frequency,2026-04-14
HELS-005-2,HELS-007-1,3,377.1,-3.5,Yes,Intra-Frequency,2026-04-14
HELS-005-2,HELS-007-2,4,377.1,-0.6,Yes,Intra-Frequency,2026-04-14
HELS-005-2,HELS-007-3,5,377.1,3.4,Yes,Intra-Frequency,2026-04-14
HELS-005-2,HELS-008-1,6,770.6,4.5,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-008-2,7,770.6,-5.8,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-008-3,8,770.6,0.1,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-006-1,9,960.8,-3.2,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-006-2,10,960.8,0.9,Yes,Inter-Frequency,2026-04-14
HELS-005-2,HELS-006-3,11,960.8,-3.2,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-005-1,1,0.0,3.5,Yes,Intra-Frequency,2026-04-14
HELS-005-3,HELS-005-2,2,0.0,-1.0,Yes,Intra-Frequency,2026-04-14
HELS-005-3,HELS-007-1,3,377.1,3.5,Yes,Intra-Frequency,2026-04-14
HELS-005-3,HELS-007-2,4,377.1,0.8,Yes,Intra-Frequency,2026-04-14
HELS-005-3,HELS-007-3,5,377.1,-4.3,Yes,Intra-Frequency,2026-04-14
HELS-005-3,HELS-008-1,6,770.6,-0.0,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-008-2,7,770.6,-1.7,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-008-3,8,770.6,0.7,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-006-1,9,960.8,0.6,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-006-2,10,960.8,4.3,Yes,Inter-Frequency,2026-04-14
HELS-005-3,HELS-006-3,11,960.8,-1.6,Yes,Inter-Frequency,2026-04-14
HELS-006-1,HELS-006-2,1,0.0,2.6,Yes,Intra-Frequency,2026-04-14
HELS-006-1,HELS-006-3,2,0.0,5.4,Yes,Intra-Frequency,2026-04-14
HELS-006-1,HELS-007-1,3,757.8,-5.1,Yes,Inter-Frequency,2026-04-14
HELS-006-1,HELS-007-2,4,757.8,0.5,Yes,Inter-Frequency,2026-04-14
HELS-006-1,HELS-007-3,5,757.8,-1.3,Yes,Inter-Frequency,2026-04-14
HELS-006-1,HELS-004-1,6,764.8,3.6,Yes,Intra-Frequency,2026-04-14
HELS-006-1,HELS-004-2,7,764.8,-2.7,Yes,Intra-Frequency,2026-04-14
HELS-006-1,HELS-004-3,8,764.8,-2.2,Yes,Intra-Frequency,2026-04-14
HELS-006-1,HELS-010-1,9,765.4,-2.7,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-006-1,1,0.0,-1.4,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-006-3,2,0.0,-0.1,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-007-1,3,757.8,-3.0,Yes,Inter-Frequency,2026-04-14
HELS-006-2,HELS-007-2,4,757.8,3.0,Yes,Inter-Frequency,2026-04-14
HELS-006-2,HELS-007-3,5,757.8,3.4,Yes,Inter-Frequency,2026-04-14
HELS-006-2,HELS-004-1,6,764.8,4.2,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-004-2,7,764.8,0.7,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-004-3,8,764.8,4.8,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-010-1,9,765.4,-4.1,Yes,Intra-Frequency,2026-04-14
HELS-006-2,HELS-010-2,10,765.4,-0.2,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-006-1,1,0.0,1.5,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-006-2,2,0.0,5.0,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-007-1,3,757.8,4.8,Yes,Inter-Frequency,2026-04-14
HELS-006-3,HELS-007-2,4,757.8,-4.2,Yes,Inter-Frequency,2026-04-14
HELS-006-3,HELS-007-3,5,757.8,-2.4,Yes,Inter-Frequency,2026-04-14
HELS-006-3,HELS-004-1,6,764.8,-2.5,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-004-2,7,764.8,5.0,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-004-3,8,764.8,-3.6,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-010-1,9,765.4,-0.1,Yes,Intra-Frequency,2026-04-14
HELS-006-3,HELS-010-2,10,765.4,3.2,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-007-2,1,0.0,-2.8,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-007-3,2,0.0,-4.1,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-005-1,3,377.1,3.7,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-005-2,4,377.1,1.9,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-005-3,5,377.1,4.5,Yes,Intra-Frequency,2026-04-14
HELS-007-1,HELS-008-1,6,430.8,2.4,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-008-2,7,430.8,-1.4,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-008-3,8,430.8,2.4,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-004-1,9,614.9,3.6,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-004-2,10,614.9,-4.0,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-004-3,11,614.9,-1.1,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-006-1,12,757.8,-3.5,Yes,Inter-Frequency,2026-04-14
HELS-007-1,HELS-006-2,13,757.8,0.5,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-007-1,1,0.0,1.1,Yes,Intra-Frequency,2026-04-14
HELS-007-2,HELS-007-3,2,0.0,5.4,Yes,Intra-Frequency,2026-04-14
HELS-007-2,HELS-005-1,3,377.1,0.4,Yes,Intra-Frequency,2026-04-14
HELS-007-2,HELS-005-2,4,377.1,1.7,Yes,Intra-Frequency,2026-04-14
HELS-007-2,HELS-005-3,5,377.1,-1.3,Yes,Intra-Frequency,2026-04-14
HELS-007-2,HELS-008-1,6,430.8,1.9,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-008-2,7,430.8,-3.3,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-008-3,8,430.8,5.6,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-004-1,9,614.9,2.6,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-004-2,10,614.9,0.4,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-004-3,11,614.9,4.6,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-006-1,12,757.8,-4.5,Yes,Inter-Frequency,2026-04-14
HELS-007-2,HELS-006-2,13,757.8,1.0,Yes,Inter-Frequency,2026-04-14
HELS-007-3,HELS-007-1,1,0.0,-2.2,Yes,Intra-Frequency,2026-04-14
HELS-007-3,HELS-007-2,2,0.0,-5.5,Yes,Intra-Frequency,2026-04-14
HELS-007-3,HELS-005-1,3,377.1,-2.8,Yes,Intra-Frequency,2026-04-14
HELS-007-3,HELS-005-2,4,377.1,0.6,Yes,Intra-Frequency,2026-04-14
HELS-007-3,HELS-005-3,5,377.1,2.0,Yes,Intra-Frequency,2026-04-14
HELS-007-3,HELS-008-1,6,430.8,4.5,Yes,Inter-Frequency,2026-04-14
HELS-007-3,HELS-008-2,7,430.8,-0.8,Yes,Inter-Frequency,2026-04-14
HELS-007-3,HELS-008-3,8,430.8,-5.5,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-008-2,1,0.0,-3.5,Yes,Intra-Frequency,2026-04-14
HELS-008-1,HELS-008-3,2,0.0,-0.4,Yes,Intra-Frequency,2026-04-14
HELS-008-1,HELS-004-1,3,375.5,2.9,Yes,Intra-Frequency,2026-04-14
HELS-008-1,HELS-004-2,4,375.5,1.9,Yes,Intra-Frequency,2026-04-14
HELS-008-1,HELS-004-3,5,375.5,2.3,Yes,Intra-Frequency,2026-04-14
HELS-008-1,HELS-007-1,6,430.8,-5.0,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-007-2,7,430.8,-3.0,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-007-3,8,430.8,-5.8,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-001-1,9,500.9,3.2,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-001-2,10,500.9,-5.5,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-001-3,11,500.9,-2.1,Yes,Inter-Frequency,2026-04-14
HELS-008-1,HELS-005-1,12,770.6,-2.4,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-008-1,1,0.0,1.6,Yes,Intra-Frequency,2026-04-14
HELS-008-2,HELS-008-3,2,0.0,5.1,Yes,Intra-Frequency,2026-04-14
HELS-008-2,HELS-004-1,3,375.5,-2.3,Yes,Intra-Frequency,2026-04-14
HELS-008-2,HELS-004-2,4,375.5,-4.6,Yes,Intra-Frequency,2026-04-14
HELS-008-2,HELS-004-3,5,375.5,-5.5,Yes,Intra-Frequency,2026-04-14
HELS-008-2,HELS-007-1,6,430.8,1.5,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-007-2,7,430.8,-1.5,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-007-3,8,430.8,1.2,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-001-1,9,500.9,-1.3,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-001-2,10,500.9,-5.4,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-001-3,11,500.9,4.7,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-005-1,12,770.6,2.2,Yes,Inter-Frequency,2026-04-14
HELS-008-2,HELS-005-2,13,770.6,1.8,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-008-1,1,0.0,-4.3,Yes,Intra-Frequency,2026-04-14
HELS-008-3,HELS-008-2,2,0.0,4.9,Yes,Intra-Frequency,2026-04-14
HELS-008-3,HELS-004-1,3,375.5,-2.2,Yes,Intra-Frequency,2026-04-14
HELS-008-3,HELS-004-2,4,375.5,5.2,Yes,Intra-Frequency,2026-04-14
HELS-008-3,HELS-004-3,5,375.5,0.9,Yes,Intra-Frequency,2026-04-14
HELS-008-3,HELS-007-1,6,430.8,-2.2,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-007-2,7,430.8,0.8,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-007-3,8,430.8,3.2,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-001-1,9,500.9,-4.0,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-001-2,10,500.9,-5.8,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-001-3,11,500.9,0.5,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-005-1,12,770.6,1.0,Yes,Inter-Frequency,2026-04-14
HELS-008-3,HELS-005-2,13,770.6,-1.7,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-009-2,1,0.0,-3.5,Yes,Intra-Frequency,2026-04-14
HELS-009-1,HELS-009-3,2,0.0,-2.0,Yes,Intra-Frequency,2026-04-14
HELS-009-1,HELS-012-1,3,572.9,3.6,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-012-2,4,572.9,-2.1,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-012-3,5,572.9,5.9,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-014-1,6,799.4,0.6,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-014-2,7,799.4,-5.9,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-014-3,8,799.4,-4.3,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-006-1,9,849.0,-1.3,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-006-2,10,849.0,5.4,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-006-3,11,849.0,-3.4,Yes,Inter-Frequency,2026-04-14
HELS-009-1,HELS-010-1,12,1324.6,-2.5,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-009-1,1,0.0,-0.3,Yes,Intra-Frequency,2026-04-14
HELS-009-2,HELS-009-3,2,0.0,-4.3,Yes,Intra-Frequency,2026-04-14
HELS-009-2,HELS-012-1,3,572.9,-1.3,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-012-2,4,572.9,6.0,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-012-3,5,572.9,-1.5,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-014-1,6,799.4,-5.8,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-014-2,7,799.4,5.2,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-014-3,8,799.4,4.5,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-006-1,9,849.0,5.6,Yes,Inter-Frequency,2026-04-14
HELS-009-2,HELS-006-2,10,849.0,-0.3,Yes,Inter-Frequency,2026-04-14
HELS-009-3,HELS-009-1,1,0.0,-1.7,Yes,Intra-Frequency,2026-04-14
HELS-009-3,HELS-009-2,2,0.0,2.1,Yes,Intra-Frequency,2026-04-14
HELS-009-3,HELS-012-1,3,572.9,5.4,Yes,Inter-Frequency,2026-04-14
