serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
TKYO-002-1,TKYO-008-2,4,118.2,-4.9,Yes,Intra-Frequency,2026-10-13
TKYO-002-1,TKYO-008-3,5,118.2,-0.6,Yes,Intra-Frequency,2026-10-13
TKYO-002-1,TKYO-013-1,6,527.6,-5.6,Yes,Inter-Frequency,2026-10-13
TKYO-002-1,TKYO-013-2,7,527.6,4.4,Yes,Inter-Frequency,2026-10-13
TKYO-002-1,TKYO-013-3,8,527.6,-1.6,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-002-1,1,0.0,-2.5,Yes,Intra-Frequency,2026-10-13
TKYO-002-2,TKYO-002-3,2,0.0,-0.3,Yes,Intra-Frequency,2026-10-13
TKYO-002-2,TKYO-008-1,3,118.2,3.6,Yes,Intra-Frequency,2026-10-13
TKYO-002-2,TKYO-008-2,4,118.2,3.5,Yes,Intra-Frequency,2026-10-13
TKYO-002-2,TKYO-008-3,5,118.2,-1.0,Yes,Intra-Frequency,2026-10-13
TKYO-002-2,TKYO-013-1,6,527.6,-4.2,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-013-2,7,527.6,-2.4,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-013-3,8,527.6,2.3,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-001-1,9,554.1,3.7,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-001-2,10,554.1,0.4,Yes,Inter-Frequency,2026-10-13
TKYO-002-2,TKYO-001-3,11,554.1,-3.9,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-002-1,1,0.0,5.1,Yes,Intra-Frequency,2026-10-13
TKYO-002-3,TKYO-002-2,2,0.0,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-002-3,TKYO-008-1,3,118.2,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-002-3,TKYO-008-2,4,118.2,0.8,Yes,Intra-Frequency,2026-10-13
TKYO-002-3,TKYO-008-3,5,118.2,4.9,Yes,Intra-Frequency,2026-10-13
TKYO-002-3,TKYO-013-1,6,527.6,-2.7,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-013-2,7,527.6,1.0,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-013-3,8,527.6,2.3,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-001-1,9,554.1,-5.0,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-001-2,10,554.1,-1.7,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-001-3,11,554.1,-3.3,Yes,Inter-Frequency,2026-10-13
TKYO-002-3,TKYO-014-1,12,952.3,-2.2,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-003-2,1,0.0,-2.3,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-003-3,2,0.0,-5.6,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-009-1,3,171.0,-3.7,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-009-2,4,171.0,1.6,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-009-3,5,171.0,-0.9,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-015-1,6,464.8,-2.7,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-015-2,7,464.8,0.9,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-015-3,8,464.8,-0.1,Yes,Intra-Frequency,2026-10-13
TKYO-003-1,TKYO-012-1,9,586.7,-3.2,Yes,Inter-Frequency,2026-10-13
TKYO-003-1,TKYO-012-2,10,586.7,1.1,Yes,Inter-Frequency,2026-10-13
TKYO-003-1,TKYO-012-3,11,586.7,-5.2,Yes,Inter-Frequency,2026-10-13
TKYO-003-2,TKYO-003-1,1,0.0,-1.1,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-003-3,2,0.0,-4.6,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-009-1,3,171.0,-4.2,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-009-2,4,171.0,0.5,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-009-3,5,171.0,0.2,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-015-1,6,464.8,-3.5,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-015-2,7,464.8,5.9,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-015-3,8,464.8,0.9,Yes,Intra-Frequency,2026-10-13
TKYO-003-2,TKYO-012-1,9,586.7,1.6,Yes,Inter-Frequency,2026-10-13
TKYO-003-2,TKYO-012-2,10,586.7,-1.4,Yes,Inter-Frequency,2026-10-13
TKYO-003-2,TKYO-012-3,11,586.7,5.1,Yes,Inter-Frequency,2026-10-13
TKYO-003-2,TKYO-004-1,12,630.1,0.5,Yes,Inter-Frequency,2026-10-13
TKYO-003-3,TKYO-003-1,1,0.0,-1.6,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-003-2,2,0.0,1.7,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-009-1,3,171.0,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-009-2,4,171.0,0.4,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-009-3,5,171.0,-3.2,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-015-1,6,464.8,1.4,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-015-2,7,464.8,4.5,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-015-3,8,464.8,3.1,Yes,Intra-Frequency,2026-10-13
TKYO-003-3,TKYO-012-1,9,586.7,5.1,Yes,Inter-Frequency,2026-10-13
TKYO-003-3,TKYO-012-2,10,586.7,4.2,Yes,Inter-Frequency,2026-10-13
TKYO-003-3,TKYO-012-3,11,586.7,0.7,Yes,Inter-Frequency,2026-10-13
TKYO-003-3,TKYO-004-1,12,630.1,5.0,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-004-2,1,0.0,-4.3,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-004-3,2,0.0,-5.2,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-012-1,3,152.2,4.1,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-012-2,4,152.2,-1.8,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-012-3,5,152.2,-3.6,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-005-1,6,362.7,-1.6,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-005-2,7,362.7,0.3,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-005-3,8,362.7,3.4,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-015-1,9,416.3,0.4,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-015-2,10,416.3,-4.0,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-015-3,11,416.3,-3.3,Yes,Inter-Frequency,2026-10-13
TKYO-004-1,TKYO-016-1,12,441.5,4.8,Yes,Intra-Frequency,2026-10-13
TKYO-004-1,TKYO-016-2,13,441.5,0.1,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-004-1,1,0.0,0.3,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-004-3,2,0.0,0.9,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-012-1,3,152.2,4.1,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-012-2,4,152.2,0.9,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-012-3,5,152.2,0.7,Yes,Intra-Frequency,2026-10-13
TKYO-004-2,TKYO-005-1,6,362.7,-1.5,Yes,Inter-Frequency,2026-10-13
TKYO-004-2,TKYO-005-2,7,362.7,5.8,Yes,Inter-Frequency,2026-10-13
TKYO-004-2,TKYO-005-3,8,362.7,-3.4,Yes,Inter-Frequency,2026-10-13
TKYO-004-2,TKYO-015-1,9,416.3,2.7,Yes,Inter-Frequency,2026-10-13
TKYO-004-2,TKYO-015-2,10,416.3,0.5,Yes,Inter-Frequency,2026-10-13
TKYO-004-2,TKYO-015-3,11,416.3,-4.2,Yes,Inter-Frequency,2026-10-13
TKYO-004-3,TKYO-004-1,1,0.0,2.9,Yes,Intra-Frequency,2026-10-13
TKYO-004-3,TKYO-004-2,2,0.0,-1.4,Yes,Intra-Frequency,2026-10-13
TKYO-004-3,TKYO-012-1,3,152.2,-5.5,Yes,Intra-Frequency,2026-10-13
TKYO-004-3,TKYO-012-2,4,152.2,-1.0,Yes,Intra-Frequency,2026-10-13
TKYO-004-3,TKYO-012-3,5,152.2,-3.1,Yes,Intra-Frequency,2026-10-13
TKYO-004-3,TKYO-005-1,6,362.7,2.1,Yes,Inter-Frequency,2026-10-13
TKYO-004-3,TKYO-005-2,7,362.7,-4.2,Yes,Inter-Frequency,2026-10-13
TKYO-004-3,TKYO-005-3,8,362.7,-3.8,Yes,Inter-Frequency,2026-10-13
TKYO-004-3,TKYO-015-1,9,416.3,-5.3,Yes,Inter-Frequency,2026-10-13
TKYO-004-3,TKYO-015-2,10,416.3,4.4,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-005-2,1,0.0,1.7,Yes,Intra-Frequency,2026-10-13
TKYO-005-1,TKYO-005-3,2,0.0,3.0,Yes,Intra-Frequency,2026-10-13
TKYO-005-1,TKYO-004-1,3,362.7,3.9,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-004-2,4,362.7,-4.7,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-004-3,5,362.7,1.1,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-016-1,6,381.1,3.5,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-016-2,7,381.1,4.0,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-016-3,8,381.1,5.6,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-014-1,9,439.4,-4.7,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-014-2,10,439.4,-5.6,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-014-3,11,439.4,2.2,Yes,Inter-Frequency,2026-10-13
TKYO-005-1,TKYO-007-1,12,469.1,3.2,Yes,Intra-Frequency,2026-10-13
TKYO-005-2,TKYO-005-1,1,0.0,4.4,Yes,Intra-Frequency,2026-10-13
TKYO-005-2,TKYO-005-3,2,0.0,-5.4,Yes,Intra-Frequency,2026-10-13
TKYO-005-2,TKYO-004-1,3,362.7,0.7,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-004-2,4,362.7,3.6,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-004-3,5,362.7,-5.4,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-016-1,6,381.1,0.7,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-016-2,7,381.1,4.9,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-016-3,8,381.1,5.0,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-014-1,9,439.4,0.3,Yes,Inter-Frequency,2026-10-13
TKYO-005-2,TKYO-014-2,10,439.4,-5.6,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-005-1,1,0.0,1.7,Yes,Intra-Frequency,2026-10-13
TKYO-005-3,TKYO-005-2,2,0.0,1.2,Yes,Intra-Frequency,2026-10-13
TKYO-005-3,TKYO-004-1,3,362.7,-5.5,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-004-2,4,362.7,0.7,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-004-3,5,362.7,-2.0,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-016-1,6,381.1,5.1,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-016-2,7,381.1,-0.1,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-016-3,8,381.1,5.4,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-014-1,9,439.4,-0.0,Yes,Inter-Frequency,2026-10-13
TKYO-005-3,TKYO-014-2,10,439.4,3.9,Yes,Inter-Frequency,2026-10-13
TKYO-006-1,TKYO-006-2,1,0.0,5.9,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-006-3,2,0.0,-0.2,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-010-1,3,136.4,-2.0,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-010-2,4,136.4,-4.1,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-010-3,5,136.4,-3.8,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-014-1,6,331.9,-0.4,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-014-2,7,331.9,-5.0,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-014-3,8,331.9,-4.7,Yes,Intra-Frequency,2026-10-13
TKYO-006-1,TKYO-007-1,9,445.7,6.0,Yes,Inter-Frequency,2026-10-13
TKYO-006-1,TKYO-007-2,10,445.7,5.6,Yes,Inter-Frequency,2026-10-13
TKYO-006-1,TKYO-007-3,11,445.7,-5.5,Yes,Inter-Frequency,2026-10-13
TKYO-006-1,TKYO-005-1,12,568.3,-2.2,Yes,Inter-Frequency,2026-10-13
TKYO-006-2,TKYO-006-1,1,0.0,5.1,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-006-3,2,0.0,0.2,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-010-1,3,136.4,0.6,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-010-2,4,136.4,5.7,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-010-3,5,136.4,1.3,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-014-1,6,331.9,-4.1,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-014-2,7,331.9,-5.2,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-014-3,8,331.9,-5.6,Yes,Intra-Frequency,2026-10-13
TKYO-006-2,TKYO-007-1,9,445.7,-1.1,Yes,Inter-Frequency,2026-10-13
TKYO-006-3,TKYO-006-1,1,0.0,5.9,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-006-2,2,0.0,-3.3,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-010-1,3,136.4,-5.0,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-010-2,4,136.4,4.3,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-010-3,5,136.4,-3.8,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-014-1,6,331.9,-1.4,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-014-2,7,331.9,2.5,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-014-3,8,331.9,-1.4,Yes,Intra-Frequency,2026-10-13
TKYO-006-3,TKYO-007-1,9,445.7,-4.5,Yes,Inter-Frequency,2026-10-13
TKYO-006-3,TKYO-007-2,10,445.7,-1.8,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-007-2,1,0.0,-1.8,Yes,Intra-Frequency,2026-10-13
TKYO-007-1,TKYO-007-3,2,0.0,-5.1,Yes,Intra-Frequency,2026-10-13
TKYO-007-1,TKYO-010-1,3,350.8,0.6,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-010-2,4,350.8,3.2,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-010-3,5,350.8,-5.7,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-006-1,6,445.7,2.3,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-006-2,7,445.7,0.8,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-006-3,8,445.7,1.5,Yes,Inter-Frequency,2026-10-13
TKYO-007-1,TKYO-005-1,9,469.1,-3.7,Yes,Intra-Frequency,2026-10-13
TKYO-007-1,TKYO-005-2,10,469.1,4.4,Yes,Intra-Frequency,2026-10-13
TKYO-007-1,TKYO-005-3,11,469.1,4.8,Yes,Intra-Frequency,2026-10-13
TKYO-007-1,TKYO-015-1,12,599.7,-3.2,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-007-1,1,0.0,-2.7,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-007-3,2,0.0,3.3,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-010-1,3,350.8,4.2,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-010-2,4,350.8,-0.5,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-010-3,5,350.8,-3.1,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-006-1,6,445.7,-1.9,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-006-2,7,445.7,-2.4,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-006-3,8,445.7,1.8,Yes,Inter-Frequency,2026-10-13
TKYO-007-2,TKYO-005-1,9,469.1,-0.5,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-005-2,10,469.1,-2.8,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-005-3,11,469.1,4.3,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-015-1,12,599.7,5.7,Yes,Intra-Frequency,2026-10-13
TKYO-007-2,TKYO-015-2,13,599.7,-3.6,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-007-1,1,0.0,5.4,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-007-2,2,0.0,2.7,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-010-1,3,350.8,3.2,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-010-2,4,350.8,-3.3,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-010-3,5,350.8,5.3,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-006-1,6,445.7,-2.3,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-006-2,7,445.7,-1.1,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-006-3,8,445.7,0.4,Yes,Inter-Frequency,2026-10-13
TKYO-007-3,TKYO-005-1,9,469.1,3.6,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-005-2,10,469.1,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-005-3,11,469.1,-4.9,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-015-1,12,599.7,0.6,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-015-2,13,599.7,1.2,Yes,Intra-Frequency,2026-10-13
TKYO-007-3,TKYO-015-3,14,599.7,1.6,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-008-2,1,0.0,1.2,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-008-3,2,0.0,-5.5,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-002-1,3,118.2,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-002-2,4,118.2,4.4,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-002-3,5,118.2,2.6,Yes,Intra-Frequency,2026-10-13
TKYO-008-1,TKYO-001-1,6,507.4,2.9,Yes,Inter-Frequency,2026-10-13
TKYO-008-1,TKYO-001-2,7,507.4,-0.5,Yes,Inter-Frequency,2026-10-13
TKYO-008-1,TKYO-001-3,8,507.4,3.1,Yes,Inter-Frequency,2026-10-13
TKYO-008-1,TKYO-013-1,9,638.1,-0.8,Yes,Inter-Frequency,2026-10-13
TKYO-008-2,TKYO-008-1,1,0.0,2.5,Yes,Intra-Frequency,2026-10-13
TKYO-008-2,TKYO-008-3,2,0.0,3.1,Yes,Intra-Frequency,2026-10-13
TKYO-008-2,TKYO-002-1,3,118.2,-0.7,Yes,Intra-Frequency,2026-10-13
TKYO-008-2,TKYO-002-2,4,118.2,5.4,Yes,Intra-Frequency,2026-10-13
TKYO-008-2,TKYO-002-3,5,118.2,4.3,Yes,Intra-Frequency,2026-10-13
TKYO-008-2,TKYO-001-1,6,507.4,-6.0,Yes,Inter-Frequency,2026-10-13
TKYO-008-2,TKYO-001-2,7,507.4,-5.0,Yes,Inter-Frequency,2026-10-13
TKYO-008-2,TKYO-001-3,8,507.4,0.7,Yes,Inter-Frequency,2026-10-13
TKYO-008-2,TKYO-013-1,9,638.1,3.0,Yes,Inter-Frequency,2026-10-13
TKYO-008-2,TKYO-013-2,10,638.1,-3.5,Yes,Inter-Frequency,2026-10-13
TKYO-008-3,TKYO-008-1,1,0.0,3.0,Yes,Intra-Frequency,2026-10-13
TKYO-008-3,TKYO-008-2,2,0.0,3.1,Yes,Intra-Frequency,2026-10-13
TKYO-008-3,TKYO-002-1,3,118.2,0.9,Yes,Intra-Frequency,2026-10-13
TKYO-008-3,TKYO-002-2,4,118.2,0.5,Yes,Intra-Frequency,2026-10-13
TKYO-008-3,TKYO-002-3,5,118.2,4.5,Yes,Intra-Frequency,2026-10-13
TKYO-008-3,TKYO-001-1,6,507.4,2.7,Yes,Inter-Frequency,2026-10-13
TKYO-008-3,TKYO-001-2,7,507.4,-3.7,Yes,Inter-Frequency,2026-10-13
TKYO-008-3,TKYO-001-3,8,507.4,6.0,Yes,Inter-Frequency,2026-10-13
TKYO-008-3,TKYO-013-1,9,638.1,0.1,Yes,Inter-Frequency,2026-10-13
TKYO-008-3,TKYO-013-2,10,638.1,-3.3,Yes,Inter-Frequency,2026-10-13
TKYO-009-1,TKYO-009-2,1,0.0,-5.6,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-009-3,2,0.0,-1.3,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-003-1,3,171.0,0.2,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-003-2,4,171.0,5.9,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-003-3,5,171.0,3.6,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-015-1,6,298.0,0.5,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-015-2,7,298.0,-0.8,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-015-3,8,298.0,0.8,Yes,Intra-Frequency,2026-10-13
TKYO-009-1,TKYO-012-1,9,481.1,-3.1,Yes,Inter-Frequency,2026-10-13
TKYO-009-1,TKYO-012-2,10,481.1,-0.3,Yes,Inter-Frequency,2026-10-13
TKYO-009-1,TKYO-012-3,11,481.1,1.3,Yes,Inter-Frequency,2026-10-13
TKYO-009-2,TKYO-009-1,1,0.0,2.4,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-009-3,2,0.0,-2.6,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-003-1,3,171.0,5.1,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-003-2,4,171.0,0.3,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-003-3,5,171.0,5.9,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-015-1,6,298.0,5.3,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-015-2,7,298.0,-2.2,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-015-3,8,298.0,-4.7,Yes,Intra-Frequency,2026-10-13
TKYO-009-2,TKYO-012-1,9,481.1,-2.7,Yes,Inter-Frequency,2026-10-13
TKYO-009-3,TKYO-009-1,1,0.0,-0.6,Yes,Intra-Frequency,2026-10-13
TKYO-009-3,TKYO-009-2,2,0.0,2.9,Yes,Intra-Frequency,2026-10-13
