cell_id,enodeb_id,site_name,latitude,longitude,antenna_height_m,sector,azimuth_deg,electrical_tilt_deg,mechanical_tilt_deg,total_tilt_deg,clutter_type,elevation_m,frequency_band,pci,tac,vendor,technology,status
TKYO-007-2,TKYO-007,Tokyo-Downtown-Site-007,35.648484,139.696797,32,2,123,3,2,5,High-Rise,60.6,Band 1 (2100MHz),20,42006,Rakuten,LTE,Active
TKYO-007-3,TKYO-007,Tokyo-Downtown-Site-007,35.648484,139.696797,38,3,238,3,3,6,High-Rise,62.7,Band 1 (2100MHz),21,42006,Rakuten,LTE,Active
TKYO-008-1,TKYO-008,Tokyo-Downtown-Site-008,35.662559,139.694761,41,1,0,5,0,5,Urban,70.1,Band 41 (2500MHz),22,42007,Rakuten,LTE,Active
TKYO-008-2,TKYO-008,Tokyo-Downtown-Site-008,35.662559,139.694761,34,2,122,3,3,6,Urban,47.7,Band 41 (2500MHz),23,42007,Rakuten,LTE,Active
TKYO-008-3,TKYO-008,Tokyo-Downtown-Site-008,35.662559,139.694761,26,3,241,6,3,9,Urban,64.5,Band 41 (2500MHz),24,42007,Rakuten,LTE,Active
TKYO-009-1,TKYO-009,Tokyo-Downtown-Site-009,35.64892,139.70657,26,1,-3,4,2,6,High-Rise,54.2,Band 1 (2100MHz),25,42008,Rakuten,LTE,Active
TKYO-009-2,TKYO-009,Tokyo-Downtown-Site-009,35.64892,139.70657,30,2,116,2,0,2,High-Rise,41.7,Band 1 (2100MHz),26,42008,Rakuten,LTE,Active
TKYO-009-3,TKYO-009,Tokyo-Downtown-Site-009,35.64892,139.70657,39,3,237,2,0,2,Urban,73.1,Band 1 (2100MHz),27,42008,Rakuten,LTE,Active
TKYO-010-1,TKYO-010,Tokyo-Downtown-Site-010,35.649465,139.693107,49,1,-4,2,3,5,Dense Urban,69.8,Band 41 (2500MHz),28,42009,Rakuten,LTE,Active
TKYO-010-2,TKYO-010,Tokyo-Downtown-Site-010,35.649465,139.693107,49,2,119,5,3,8,Dense Urban,43.6,Band 41 (2500MHz),29,42009,Rakuten,LTE,Active
TKYO-010-3,TKYO-010,Tokyo-Downtown-Site-010,35.649465,139.693107,31,3,243,3,3,6,Dense Urban,71.9,Band 41 (2500MHz),30,42009,Rakuten,LTE,Active
TKYO-011-1,TKYO-011,Tokyo-Downtown-Site-011,35.666792,139.706032,45,1,-2,6,1,7,Urban,55.4,Band 1 (2100MHz),31,42010,Rakuten,LTE,Active
TKYO-011-2,TKYO-011,Tokyo-Downtown-Site-011,35.666792,139.706032,35,2,124,5,1,6,High-Rise,52.1,Band 1 (2100MHz),32,42010,Rakuten,LTE,Active
TKYO-011-3,TKYO-011,Tokyo-Downtown-Site-011,35.666792,139.706032,37,3,241,2,3,5,Urban,63.7,Band 1 (2100MHz),33,42010,Rakuten,LTE,Active
TKYO-012-1,TKYO-012,Tokyo-Downtown-Site-012,35.652602,139.703774,28,1,5,6,2,8,High-Rise,31.1,Band 41 (2500MHz),34,42011,Rakuten,LTE,Active
TKYO-012-2,TKYO-012,Tokyo-Downtown-Site-012,35.652602,139.703774,35,2,115,6,2,8,Urban,38.1,Band 41 (2500MHz),35,42011,Rakuten,LTE,Active
TKYO-012-3,TKYO-012,Tokyo-Downtown-Site-012,35.652602,139.703774,26,3,235,4,1,5,Dense Urban,31.4,Band 41 (2500MHz),36,42011,Rakuten,LTE,Active
TKYO-013-1,TKYO-013,Tokyo-Downtown-Site-013,35.65822,139.690139,39,1,0,6,2,8,Urban,61.5,Band 1 (2100MHz),37,42012,Rakuten,LTE,Active
TKYO-013-2,TKYO-013,Tokyo-Downtown-Site-013,35.65822,139.690139,49,2,119,6,2,8,Urban,62.4,Band 1 (2100MHz),38,42012,Rakuten,LTE,Active
TKYO-013-3,TKYO-013,Tokyo-Downtown-Site-013,35.65822,139.690139,43,3,243,2,3,5,Dense Urban,59.3,Band 1 (2100MHz),39,42012,Rakuten,LTE,Active
TKYO-014-1,TKYO-014,Tokyo-Downtown-Site-014,35.653461,139.69379,50,1,-4,3,1,4,Dense Urban,79.3,Band 41 (2500MHz),40,42013,Rakuten,LTE,Active
TKYO-014-2,TKYO-014,Tokyo-Downtown-Site-014,35.653461,139.69379,39,2,121,4,3,7,Urban,75.0,Band 41 (2500MHz),41,42013,Rakuten,LTE,Active
TKYO-014-3,TKYO-014,Tokyo-Downtown-Site-014,35.653461,139.69379,37,3,243,6,0,6,Urban,75.6,Band 41 (2500MHz),42,42013,Rakuten,LTE,Active
TKYO-015-1,TKYO-015,Tokyo-Downtown-Site-015,35.648129,139.703419,29,1,-4,2,3,5,High-Rise,44.2,Band 1 (2100MHz),43,42014,Rakuten,LTE,Active
TKYO-015-2,TKYO-015,Tokyo-Downtown-Site-015,35.648129,139.703419,25,2,121,2,0,2,Dense Urban,55.1,Band 1 (2100MHz),44,42014,Rakuten,LTE,Active
TKYO-015-3,TKYO-015,Tokyo-Downtown-Site-015,35.648129,139.703419,39,3,245,2,3,5,Dense Urban,60.4,Band 1 (2100MHz),45,42014,Rakuten,LTE,Active
TKYO-016-1,TKYO-016,Tokyo-Downtown-Site-016,35.655457,139.700567,28,1,3,4,2,6,High-Rise,72.7,Band 41 (2500MHz),46,42015,Rakuten,LTE,Active
TKYO-016-2,TKYO-016,Tokyo-Downtown-Site-016,35.655457,139.700567,39,2,119,5,3,8,High-Rise,36.0,Band 41 (2500MHz),47,42015,Rakuten,LTE,Active
TKYO-016-3,TKYO-016,Tokyo-Downtown-Site-016,35.655457,139.700567,31,3,239,4,3,7,High-Rise,42.2,Band 41 (2500MHz),48,42015,Rakuten,LTE,Active
