cell_id,enodeb_id,site_name,latitude,longitude,antenna_height_m,sector,azimuth_deg,electrical_tilt_deg,mechanical_tilt_deg,total_tilt_deg,clutter_type,elevation_m,frequency_band,pci,tac,vendor,technology,status
RKSB-021-2,RKSB-021,Shibuya-Site-021,35.668931,139.715607,45,2,113,6,0,6,Urban,77.8,Band 1 (2100MHz),65,12003,Altiostar,LTE,Active
RKSB-021-3,RKSB-021,Shibuya-Site-021,35.668931,139.715607,45,3,231,2,4,6,Urban,40.7,Band 1 (2100MHz),66,12003,Altiostar,LTE,Active
RKSB-022-1,RKSB-022,Shibuya-Site-022,35.656092,139.716127,30,1,2,10,0,10,Dense Urban,22.7,Band 1 (2100MHz),67,12003,Altiostar,LTE,Active
RKSB-022-2,RKSB-022,Shibuya-Site-022,35.656092,139.716127,30,2,110,10,4,14,Dense Urban,41.9,Band 3 (1800MHz),68,12003,Altiostar,LTE,Active
RKSB-022-3,RKSB-022,Shibuya-Site-022,35.656092,139.716127,30,3,240,10,2,12,Dense Urban,63.2,Band 1 (2100MHz),69,12003,Altiostar,LTE,Active
RKSB-023-1,RKSB-023,Shibuya-Site-023,35.658214,139.706607,50,1,2,6,4,10,Dense Urban,31.5,Band 41 (2500MHz),70,12003,Altiostar,LTE,Active
RKSB-023-2,RKSB-023,Shibuya-Site-023,35.658214,139.706607,50,2,122,4,4,8,Urban,38.1,Band 41 (2500MHz),71,12003,Altiostar,LTE,Active
RKSB-023-3,RKSB-023,Shibuya-Site-023,35.658214,139.706607,50,3,230,6,2,8,Dense Urban,45.8,Band 41 (2500MHz),72,12003,Altiostar,LTE,Active
RKSB-024-1,RKSB-024,Shibuya-Site-024,35.6612,139.696267,60,1,4,4,4,8,Urban,67.6,Band 41 (2500MHz),73,12003,Altiostar,LTE,Active
RKSB-024-2,RKSB-024,Shibuya-Site-024,35.6612,139.696267,60,2,115,2,2,4,Urban,59.8,Band 41 (2500MHz),74,12003,Altiostar,LTE,Active
RKSB-024-3,RKSB-024,Shibuya-Site-024,35.6612,139.696267,60,3,240,2,0,2,Dense Urban,33.5,Band 3 (1800MHz),75,12003,Altiostar,LTE,Active
RKSB-025-1,RKSB-025,Shibuya-Site-025,35.647421,139.687986,60,1,9,2,2,4,Urban,73.2,Band 41 (2500MHz),76,12003,Altiostar,LTE,Active
RKSB-025-2,RKSB-025,Shibuya-Site-025,35.647421,139.687986,60,2,116,8,2,10,Urban,34.6,Band 41 (2500MHz),77,12003,Altiostar,LTE,Active
RKSB-025-3,RKSB-025,Shibuya-Site-025,35.647421,139.687986,60,3,230,2,2,4,Dense Urban,30.6,Band 41 (2500MHz),78,12003,Altiostar,LTE,Active
