serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
TKYO-001-3,TKYO-009-1,6,552.8,0.4,Yes,Intra-Frequency,2026-04-14
TKYO-001-3,TKYO-009-2,7,552.8,-4.7,Yes,Intra-Frequency,2026-04-14
TKYO-001-3,TKYO-009-3,8,552.8,-4.6,Yes,Intra-Frequency,2026-04-14
TKYO-001-3,TKYO-016-1,9,758.6,1.7,Yes,Inter-Frequency,2026-04-14
TKYO-001-3,TKYO-016-2,10,758.6,1.0,Yes,Inter-Frequency,2026-04-14
TKYO-001-3,TKYO-016-3,11,758.6,4.0,Yes,Inter-Frequency,2026-04-14
TKYO-001-3,TKYO-006-1,12,918.1,0.3,Yes,Inter-Frequency,2026-04-14
TKYO-001-3,TKYO-006-2,13,918.1,-1.2,Yes,Inter-Frequency,2026-04-14
TKYO-001-3,TKYO-006-3,14,918.1,-5.6,Yes,Inter-Frequency,2026-04-14
TKYO-002-1,TKYO-002-2,1,0.0,-5.7,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-002-3,2,0.0,-3.7,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-008-1,3,296.8,-3.2,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-008-2,4,296.8,3.6,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-008-3,5,296.8,5.2,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-010-1,6,506.8,1.5,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-010-2,7,506.8,3.9,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-010-3,8,506.8,-3.8,Yes,Intra-Frequency,2026-04-14
TKYO-002-1,TKYO-003-1,9,509.9,4.8,Yes,Inter-Frequency,2026-04-14
TKYO-002-1,TKYO-003-2,10,509.9,4.2,Yes,Inter-Frequency,2026-04-14
TKYO-002-1,TKYO-003-3,11,509.9,4.1,Yes,Inter-Frequency,2026-04-14
TKYO-002-1,TKYO-005-1,12,514.1,3.7,Yes,Inter-Frequency,2026-04-14
TKYO-002-1,TKYO-005-2,13,514.1,-2.3,Yes,Inter-Frequency,2026-04-14
TKYO-002-2,TKYO-002-1,1,0.0,-0.4,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-002-3,2,0.0,1.7,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-008-1,3,296.8,2.2,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-008-2,4,296.8,-4.6,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-008-3,5,296.8,-4.2,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-010-1,6,506.8,5.8,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-010-2,7,506.8,4.8,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-010-3,8,506.8,-4.8,Yes,Intra-Frequency,2026-04-14
TKYO-002-2,TKYO-003-1,9,509.9,2.5,Yes,Inter-Frequency,2026-04-14
TKYO-002-2,TKYO-003-2,10,509.9,-2.9,Yes,Inter-Frequency,2026-04-14
TKYO-002-2,TKYO-003-3,11,509.9,0.8,Yes,Inter-Frequency,2026-04-14
TKYO-002-2,TKYO-005-1,12,514.1,4.5,Yes,Inter-Frequency,2026-04-14
TKYO-002-3,TKYO-002-1,1,0.0,5.1,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-002-2,2,0.0,1.9,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-008-1,3,296.8,2.0,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-008-2,4,296.8,3.9,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-008-3,5,296.8,0.3,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-010-1,6,506.8,-3.1,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-010-2,7,506.8,5.3,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-010-3,8,506.8,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-002-3,TKYO-003-1,9,509.9,3.5,Yes,Inter-Frequency,2026-04-14
TKYO-002-3,TKYO-003-2,10,509.9,1.2,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-003-2,1,0.0,-5.1,Yes,Intra-Frequency,2026-04-14
TKYO-003-1,TKYO-003-3,2,0.0,0.5,Yes,Intra-Frequency,2026-04-14
TKYO-003-1,TKYO-005-1,3,265.6,5.3,Yes,Intra-Frequency,2026-04-14
TKYO-003-1,TKYO-005-2,4,265.6,-0.4,Yes,Intra-Frequency,2026-04-14
TKYO-003-1,TKYO-005-3,5,265.6,4.1,Yes,Intra-Frequency,2026-04-14
TKYO-003-1,TKYO-008-1,6,418.9,3.3,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-008-2,7,418.9,4.8,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-008-3,8,418.9,-5.1,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-002-1,9,509.9,3.2,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-002-2,10,509.9,-5.9,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-002-3,11,509.9,0.4,Yes,Inter-Frequency,2026-04-14
TKYO-003-1,TKYO-010-1,12,540.5,-0.1,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-003-1,1,0.0,-2.4,Yes,Intra-Frequency,2026-04-14
TKYO-003-2,TKYO-003-3,2,0.0,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-003-2,TKYO-005-1,3,265.6,-2.4,Yes,Intra-Frequency,2026-04-14
TKYO-003-2,TKYO-005-2,4,265.6,-0.4,Yes,Intra-Frequency,2026-04-14
TKYO-003-2,TKYO-005-3,5,265.6,2.8,Yes,Intra-Frequency,2026-04-14
TKYO-003-2,TKYO-008-1,6,418.9,1.2,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-008-2,7,418.9,5.8,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-008-3,8,418.9,-1.1,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-002-1,9,509.9,-4.5,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-002-2,10,509.9,2.9,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-002-3,11,509.9,3.1,Yes,Inter-Frequency,2026-04-14
TKYO-003-2,TKYO-010-1,12,540.5,0.6,Yes,Inter-Frequency,2026-04-14
TKYO-003-3,TKYO-003-1,1,0.0,3.0,Yes,Intra-Frequency,2026-04-14
TKYO-003-3,TKYO-003-2,2,0.0,0.2,Yes,Intra-Frequency,2026-04-14
TKYO-003-3,TKYO-005-1,3,265.6,3.5,Yes,Intra-Frequency,2026-04-14
TKYO-003-3,TKYO-005-2,4,265.6,-4.5,Yes,Intra-Frequency,2026-04-14
TKYO-003-3,TKYO-005-3,5,265.6,3.8,Yes,Intra-Frequency,2026-04-14
TKYO-003-3,TKYO-008-1,6,418.9,-1.8,Yes,Inter-Frequency,2026-04-14
TKYO-003-3,TKYO-008-2,7,418.9,5.4,Yes,Inter-Frequency,2026-04-14
TKYO-003-3,TKYO-008-3,8,418.9,0.0,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-004-2,1,0.0,2.7,Yes,Intra-Frequency,2026-04-14
TKYO-004-1,TKYO-004-3,2,0.0,2.8,Yes,Intra-Frequency,2026-04-14
TKYO-004-1,TKYO-015-1,3,52.6,4.5,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-015-2,4,52.6,1.4,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-015-3,5,52.6,-0.4,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-011-1,6,328.4,5.5,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-011-2,7,328.4,2.2,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-011-3,8,328.4,1.1,Yes,Inter-Frequency,2026-04-14
TKYO-004-1,TKYO-005-1,9,780.6,-1.1,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-004-1,1,0.0,1.3,Yes,Intra-Frequency,2026-04-14
TKYO-004-2,TKYO-004-3,2,0.0,3.5,Yes,Intra-Frequency,2026-04-14
TKYO-004-2,TKYO-015-1,3,52.6,-0.7,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-015-2,4,52.6,-4.0,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-015-3,5,52.6,5.6,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-011-1,6,328.4,4.5,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-011-2,7,328.4,5.5,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-011-3,8,328.4,3.3,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-005-1,9,780.6,4.7,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-005-2,10,780.6,-0.4,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-005-3,11,780.6,1.1,Yes,Inter-Frequency,2026-04-14
TKYO-004-2,TKYO-010-1,12,855.3,4.2,Yes,Intra-Frequency,2026-04-14
TKYO-004-2,TKYO-010-2,13,855.3,0.1,Yes,Intra-Frequency,2026-04-14
TKYO-004-3,TKYO-004-1,1,0.0,2.7,Yes,Intra-Frequency,2026-04-14
TKYO-004-3,TKYO-004-2,2,0.0,-3.2,Yes,Intra-Frequency,2026-04-14
TKYO-004-3,TKYO-015-1,3,52.6,-1.2,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-015-2,4,52.6,0.6,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-015-3,5,52.6,0.1,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-011-1,6,328.4,1.4,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-011-2,7,328.4,0.1,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-011-3,8,328.4,1.3,Yes,Inter-Frequency,2026-04-14
TKYO-004-3,TKYO-005-1,9,780.6,3.2,Yes,Inter-Frequency,2026-04-14
TKYO-005-1,TKYO-005-2,1,0.0,-1.5,Yes,Intra-Frequency,2026-04-14
TKYO-005-1,TKYO-005-3,2,0.0,5.6,Yes,Intra-Frequency,2026-04-14
TKYO-005-1,TKYO-003-1,3,265.6,4.6,Yes,Intra-Frequency,2026-04-14
TKYO-005-1,TKYO-003-2,4,265.6,1.9,Yes,Intra-Frequency,2026-04-14
TKYO-005-1,TKYO-003-3,5,265.6,2.0,Yes,Intra-Frequency,2026-04-14
TKYO-005-1,TKYO-010-1,6,300.0,2.2,Yes,Inter-Frequency,2026-04-14
TKYO-005-1,TKYO-010-2,7,300.0,4.0,Yes,Inter-Frequency,2026-04-14
TKYO-005-1,TKYO-010-3,8,300.0,0.8,Yes,Inter-Frequency,2026-04-14
TKYO-005-1,TKYO-002-1,9,514.1,-4.9,Yes,Inter-Frequency,2026-04-14
TKYO-005-1,TKYO-002-2,10,514.1,-1.6,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-005-1,1,0.0,-3.1,Yes,Intra-Frequency,2026-04-14
TKYO-005-2,TKYO-005-3,2,0.0,-0.2,Yes,Intra-Frequency,2026-04-14
TKYO-005-2,TKYO-003-1,3,265.6,-4.9,Yes,Intra-Frequency,2026-04-14
TKYO-005-2,TKYO-003-2,4,265.6,-5.3,Yes,Intra-Frequency,2026-04-14
TKYO-005-2,TKYO-003-3,5,265.6,4.2,Yes,Intra-Frequency,2026-04-14
TKYO-005-2,TKYO-010-1,6,300.0,2.6,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-010-2,7,300.0,-3.4,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-010-3,8,300.0,1.3,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-002-1,9,514.1,2.8,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-002-2,10,514.1,5.2,Yes,Inter-Frequency,2026-04-14
TKYO-005-2,TKYO-002-3,11,514.1,-4.1,Yes,Inter-Frequency,2026-04-14
TKYO-005-3,TKYO-005-1,1,0.0,-2.6,Yes,Intra-Frequency,2026-04-14
TKYO-005-3,TKYO-005-2,2,0.0,2.9,Yes,Intra-Frequency,2026-04-14
TKYO-005-3,TKYO-003-1,3,265.6,-5.7,Yes,Intra-Frequency,2026-04-14
TKYO-005-3,TKYO-003-2,4,265.6,-5.9,Yes,Intra-Frequency,2026-04-14
TKYO-005-3,TKYO-003-3,5,265.6,-1.8,Yes,Intra-Frequency,2026-04-14
TKYO-005-3,TKYO-010-1,6,300.0,2.3,Yes,Inter-Frequency,2026-04-14
TKYO-005-3,TKYO-010-2,7,300.0,-5.1,Yes,Inter-Frequency,2026-04-14
TKYO-005-3,TKYO-010-3,8,300.0,-4.7,Yes,Inter-Frequency,2026-04-14
TKYO-006-1,TKYO-006-2,1,0.0,-1.3,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-006-3,2,0.0,4.8,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-012-1,3,304.2,-1.8,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-012-2,4,304.2,3.0,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-012-3,5,304.2,-5.4,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-016-1,6,378.5,4.2,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-016-2,7,378.5,1.7,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-016-3,8,378.5,-1.1,Yes,Intra-Frequency,2026-04-14
TKYO-006-1,TKYO-009-1,9,470.1,5.3,Yes,Inter-Frequency,2026-04-14
TKYO-006-1,TKYO-009-2,10,470.1,4.2,Yes,Inter-Frequency,2026-04-14
TKYO-006-2,TKYO-006-1,1,0.0,4.1,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-006-3,2,0.0,-3.1,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-012-1,3,304.2,2.3,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-012-2,4,304.2,0.7,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-012-3,5,304.2,2.8,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-016-1,6,378.5,-1.3,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-016-2,7,378.5,-0.9,Yes,Intra-Frequency,2026-04-14
TKYO-006-2,TKYO-016-3,8,378.5,-1.0,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-006-1,1,0.0,0.7,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-006-2,2,0.0,-3.4,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-012-1,3,304.2,-5.0,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-012-2,4,304.2,4.9,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-012-3,5,304.2,1.9,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-016-1,6,378.5,-0.1,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-016-2,7,378.5,-3.8,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-016-3,8,378.5,2.5,Yes,Intra-Frequency,2026-04-14
TKYO-006-3,TKYO-009-1,9,470.1,-5.5,Yes,Inter-Frequency,2026-04-14
TKYO-006-3,TKYO-009-2,10,470.1,-3.7,Yes,Inter-Frequency,2026-04-14
TKYO-006-3,TKYO-009-3,11,470.1,-2.3,Yes,Inter-Frequency,2026-04-14
TKYO-006-3,TKYO-007-1,12,798.0,-1.8,Yes,Inter-Frequency,2026-04-14
TKYO-006-3,TKYO-007-2,13,798.0,0.2,Yes,Inter-Frequency,2026-04-14
TKYO-006-3,TKYO-007-3,14,798.0,3.6,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-007-2,1,0.0,-0.7,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-007-3,2,0.0,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-001-1,3,172.2,-0.6,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-001-2,4,172.2,-0.6,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-001-3,5,172.2,-2.0,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-009-1,6,392.4,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-009-2,7,392.4,-3.2,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-009-3,8,392.4,1.5,Yes,Intra-Frequency,2026-04-14
TKYO-007-1,TKYO-016-1,9,597.2,-2.3,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-016-2,10,597.2,3.4,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-016-3,11,597.2,4.9,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-006-1,12,798.0,4.7,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-006-2,13,798.0,-0.6,Yes,Inter-Frequency,2026-04-14
TKYO-007-1,TKYO-006-3,14,798.0,0.3,Yes,Inter-Frequency,2026-04-14
TKYO-007-2,TKYO-007-1,1,0.0,0.7,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-007-3,2,0.0,-1.2,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-001-1,3,172.2,3.3,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-001-2,4,172.2,0.3,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-001-3,5,172.2,4.0,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-009-1,6,392.4,-0.9,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-009-2,7,392.4,-5.3,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-009-3,8,392.4,2.6,Yes,Intra-Frequency,2026-04-14
TKYO-007-2,TKYO-016-1,9,597.2,-2.2,Yes,Inter-Frequency,2026-04-14
TKYO-007-2,TKYO-016-2,10,597.2,0.5,Yes,Inter-Frequency,2026-04-14
TKYO-007-2,TKYO-016-3,11,597.2,-3.0,Yes,Inter-Frequency,2026-04-14
TKYO-007-2,TKYO-006-1,12,798.0,0.5,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-007-1,1,0.0,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-007-2,2,0.0,-2.0,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-001-1,3,172.2,-4.0,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-001-2,4,172.2,1.1,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-001-3,5,172.2,-2.2,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-009-1,6,392.4,-3.4,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-009-2,7,392.4,4.3,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-009-3,8,392.4,-5.1,Yes,Intra-Frequency,2026-04-14
TKYO-007-3,TKYO-016-1,9,597.2,4.0,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-016-2,10,597.2,2.5,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-016-3,11,597.2,-2.6,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-006-1,12,798.0,-4.3,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-006-2,13,798.0,-1.2,Yes,Inter-Frequency,2026-04-14
TKYO-007-3,TKYO-006-3,14,798.0,4.2,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-008-2,1,0.0,5.8,Yes,Intra-Frequency,2026-04-14
TKYO-008-1,TKYO-008-3,2,0.0,3.4,Yes,Intra-Frequency,2026-04-14
TKYO-008-1,TKYO-002-1,3,296.8,-1.4,Yes,Intra-Frequency,2026-04-14
TKYO-008-1,TKYO-002-2,4,296.8,-2.1,Yes,Intra-Frequency,2026-04-14
TKYO-008-1,TKYO-002-3,5,296.8,4.0,Yes,Intra-Frequency,2026-04-14
TKYO-008-1,TKYO-003-1,6,418.9,-3.0,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-003-2,7,418.9,-3.7,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-003-3,8,418.9,-0.7,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-005-1,9,572.1,-2.6,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-005-2,10,572.1,-3.8,Yes,Inter-Frequency,2026-04-14
TKYO-008-1,TKYO-005-3,11,572.1,-5.4,Yes,Inter-Frequency,2026-04-14
TKYO-008-2,TKYO-008-1,1,0.0,0.6,Yes,Intra-Frequency,2026-04-14
TKYO-008-2,TKYO-008-3,2,0.0,-1.7,Yes,Intra-Frequency,2026-04-14
TKYO-008-2,TKYO-002-1,3,296.8,-0.9,Yes,Intra-Frequency,2026-04-14
TKYO-008-2,TKYO-002-2,4,296.8,5.4,Yes,Intra-Frequency,2026-04-14
TKYO-008-2,TKYO-002-3,5,296.8,-0.6,Yes,Intra-Frequency,2026-04-14
TKYO-008-2,TKYO-003-1,6,418.9,-2.3,Yes,Inter-Frequency,2026-04-14
TKYO-008-2,TKYO-003-2,7,418.9,-4.0,Yes,Inter-Frequency,2026-04-14
TKYO-008-2,TKYO-003-3,8,418.9,1.8,Yes,Inter-Frequency,2026-04-14
TKYO-008-3,TKYO-008-1,1,0.0,-1.4,Yes,Intra-Frequency,2026-04-14
TKYO-008-3,TKYO-008-2,2,0.0,-4.7,Yes,Intra-Frequency,2026-04-14
TKYO-008-3,TKYO-002-1,3,296.8,3.4,Yes,Intra-Frequency,2026-04-14
TKYO-008-3,TKYO-002-2,4,296.8,1.8,Yes,Intra-Frequency,2026-04-14
TKYO-008-3,TKYO-002-3,5,296.8,-3.7,Yes,Intra-Frequency,2026-04-14
TKYO-008-3,TKYO-003-1,6,418.9,4.1,Yes,Inter-Frequency,2026-04-14
TKYO-008-3,TKYO-003-2,7,418.9,-0.8,Yes,Inter-Frequency,2026-04-14
TKYO-008-3,TKYO-003-3,8,418.9,-5.9,Yes,Inter-Frequency,2026-04-14
TKYO-008-3,TKYO-005-1,9,572.1,3.1,Yes,Inter-Frequency,2026-04-14
TKYO-008-3,TKYO-005-2,10,572.1,-5.5,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-009-2,1,0.0,4.0,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-009-3,2,0.0,-1.5,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-016-1,3,205.8,-4.6,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-016-2,4,205.8,2.7,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-016-3,5,205.8,-1.0,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-007-1,6,392.4,5.5,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-007-2,7,392.4,-5.8,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-007-3,8,392.4,-1.6,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-006-1,9,470.1,-5.6,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-006-2,10,470.1,3.7,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-006-3,11,470.1,-0.3,Yes,Inter-Frequency,2026-04-14
TKYO-009-1,TKYO-001-1,12,552.8,-1.5,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-001-2,13,552.8,-1.1,Yes,Intra-Frequency,2026-04-14
TKYO-009-1,TKYO-001-3,14,552.8,6.0,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-009-1,1,0.0,-3.3,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-009-3,2,0.0,-2.9,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-016-1,3,205.8,1.3,Yes,Inter-Frequency,2026-04-14
TKYO-009-2,TKYO-016-2,4,205.8,0.7,Yes,Inter-Frequency,2026-04-14
TKYO-009-2,TKYO-016-3,5,205.8,3.3,Yes,Inter-Frequency,2026-04-14
TKYO-009-2,TKYO-007-1,6,392.4,-0.6,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-007-2,7,392.4,2.9,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-007-3,8,392.4,-4.0,Yes,Intra-Frequency,2026-04-14
TKYO-009-2,TKYO-006-1,9,470.1,2.0,Yes,Inter-Frequency,2026-04-14
TKYO-009-2,TKYO-006-2,10,470.1,2.1,Yes,Inter-Frequency,2026-04-14
