cell_id,enodeb_id,site_name,latitude,longitude,antenna_height_m,sector,azimuth_deg,electrical_tilt_deg,mechanical_tilt_deg,total_tilt_deg,clutter_type,elevation_m,frequency_band,pci,tac,vendor,technology,status
KYIV-009-3,KYIV-009,Kyiv-Site-009,50.460443,30.508798,49,3,244,4,1,5,Urban,33.5,Band 1 (2100MHz),27,40008,Ericsson,LTE,Active
KYIV-010-1,KYIV-010,Kyiv-Site-010,50.437057,30.511452,49,1,3,4,3,7,Suburban,57.4,Band 3 (1800MHz),28,40009,Ericsson,LTE,Active
KYIV-010-2,KYIV-010,Kyiv-Site-010,50.437057,30.511452,39,2,119,5,0,5,Urban,36.8,Band 3 (1800MHz),29,40009,Ericsson,LTE,Active
KYIV-010-3,KYIV-010,Kyiv-Site-010,50.437057,30.511452,41,3,237,5,3,8,Suburban,37.1,Band 3 (1800MHz),30,40009,Ericsson,LTE,Active
KYIV-011-1,KYIV-011,Kyiv-Site-011,50.457706,30.524378,40,1,-3,2,0,2,Dense Urban,76.8,Band 1 (2100MHz),31,40010,Ericsson,LTE,Active
KYIV-011-2,KYIV-011,Kyiv-Site-011,50.457706,30.524378,43,2,125,5,2,7,Urban,46.9,Band 1 (2100MHz),32,40010,Ericsson,LTE,Active
KYIV-011-3,KYIV-011,Kyiv-Site-011,50.457706,30.524378,33,3,242,2,0,2,Dense Urban,33.9,Band 1 (2100MHz),33,40010,Ericsson,LTE,Active
KYIV-012-1,KYIV-012,Kyiv-Site-012,50.457578,30.529127,41,1,5,4,0,4,Urban,42.5,Band 3 (1800MHz),34,40011,Ericsson,LTE,Active
KYIV-012-2,KYIV-012,Kyiv-Site-012,50.457578,30.529127,45,2,116,5,2,7,Suburban,66.0,Band 3 (1800MHz),35,40011,Ericsson,LTE,Active
KYIV-012-3,KYIV-012,Kyiv-Site-012,50.457578,30.529127,35,3,237,2,0,2,Dense Urban,69.6,Band 3 (1800MHz),36,40011,Ericsson,LTE,Active
KYIV-013-1,KYIV-013,Kyiv-Site-013,50.439884,30.529023,28,1,-4,3,1,4,Urban,43.5,Band 1 (2100MHz),37,40012,Ericsson,LTE,Active
KYIV-013-2,KYIV-013,Kyiv-Site-013,50.439884,30.529023,38,2,124,6,2,8,Urban,70.6,Band 1 (2100MHz),38,40012,Ericsson,LTE,Active
KYIV-013-3,KYIV-013,Kyiv-Site-013,50.439884,30.529023,50,3,240,3,1,4,Urban,49.1,Band 1 (2100MHz),39,40012,Ericsson,LTE,Active
KYIV-014-1,KYIV-014,Kyiv-Site-014,50.461581,30.539216,36,1,4,5,3,8,Urban,39.4,Band 3 (1800MHz),40,40013,Ericsson,LTE,Active
KYIV-014-2,KYIV-014,Kyiv-Site-014,50.461581,30.539216,36,2,122,4,2,6,Dense Urban,73.9,Band 3 (1800MHz),41,40013,Ericsson,LTE,Active
KYIV-014-3,KYIV-014,Kyiv-Site-014,50.461581,30.539216,46,3,240,6,2,8,Urban,58.8,Band 3 (1800MHz),42,40013,Ericsson,LTE,Active
KYIV-015-1,KYIV-015,Kyiv-Site-015,50.436736,30.516433,45,1,-3,4,3,7,Suburban,62.8,Band 1 (2100MHz),43,40014,Ericsson,LTE,Active
KYIV-015-2,KYIV-015,Kyiv-Site-015,50.436736,30.516433,40,2,117,5,0,5,Suburban,61.7,Band 1 (2100MHz),44,40014,Ericsson,LTE,Active
KYIV-015-3,KYIV-015,Kyiv-Site-015,50.436736,30.516433,35,3,242,3,0,3,Dense Urban,77.6,Band 1 (2100MHz),45,40014,Ericsson,LTE,Active
KYIV-016-1,KYIV-016,Kyiv-Site-016,50.456058,30.519921,48,1,-4,4,0,4,Dense Urban,60.3,Band 3 (1800MHz),46,40015,Ericsson,LTE,Active
KYIV-016-2,KYIV-016,Kyiv-Site-016,50.456058,30.519921,32,2,120,6,0,6,Dense Urban,67.7,Band 3 (1800MHz),47,40015,Ericsson,LTE,Active
KYIV-016-3,KYIV-016,Kyiv-Site-016,50.456058,30.519921,30,3,244,5,0,5,Urban,55.6,Band 3 (1800MHz),48,40015,Ericsson,LTE,Active
