source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
HELS-001-2,HELS-001-1,1.6,1.6,0.0,0.0,95.78,95.78,unchanged
HELS-006-3,HELS-012-1,4.4,4.4,0.0,0.0,95.78,95.78,unchanged
HELS-009-2,HELS-008-1,-4.7,-4.7,0.0,0.0,95.77,95.77,unchanged
HELS-009-3,HELS-001-2,5.2,5.2,0.0,0.0,95.77,95.77,unchanged
HELS-008-1,HELS-012-2,3.6,3.6,0.0,0.0,95.77,95.77,unchanged
HELS-003-3,HELS-003-2,-4.2,-4.2,0.0,0.0,95.77,95.77,unchanged
HELS-009-3,HELS-010-1,-0.4,-0.4,0.0,0.0,95.76,95.76,unchanged
HELS-012-3,HELS-001-3,-5.2,-5.2,0.0,0.0,95.76,95.76,unchanged
HELS-004-1,HELS-009-2,3.9,3.9,0.0,0.0,95.75,95.75,unchanged
HELS-001-2,HELS-006-2,3.6,3.6,0.0,0.0,95.74,95.74,unchanged
HELS-008-2,HELS-012-1,-4.6,-4.6,0.0,0.0,95.73,95.73,unchanged
HELS-008-1,HELS-008-2,5.8,5.8,0.0,0.0,95.73,95.73,unchanged
HELS-007-2,HELS-012-3,0.8,0.8,0.0,0.0,95.72,95.72,unchanged
HELS-002-1,HELS-002-2,1.3,1.3,0.0,0.0,95.72,95.72,unchanged
HELS-006-1,HELS-014-2,-5.1,-5.1,0.0,0.0,95.71,95.71,unchanged
HELS-002-3,HELS-002-1,3.6,3.6,0.0,0.0,95.71,95.71,unchanged
HELS-010-2,HELS-012-1,-1.9,-1.9,0.0,0.0,95.7,95.7,unchanged
HELS-001-3,HELS-009-2,1.8,1.8,0.0,0.0,95.7,95.7,unchanged
HELS-002-1,HELS-002-3,1.1,1.1,0.0,0.0,95.7,95.7,unchanged
HELS-008-1,HELS-008-3,-3.4,-3.4,0.0,0.0,95.7,95.7,unchanged
HELS-003-3,HELS-006-3,3.7,3.7,0.0,0.0,95.69,95.69,unchanged
HELS-009-3,HELS-012-3,4.2,4.2,0.0,0.0,95.69,95.69,unchanged
HELS-009-2,HELS-001-3,-4.8,-4.8,0.0,0.0,95.69,95.69,unchanged
HELS-001-2,HELS-001-3,4.3,4.3,0.0,0.0,95.69,95.69,unchanged
HELS-013-2,HELS-002-1,-0.9,-0.9,0.0,0.0,95.69,95.69,unchanged
HELS-008-2,HELS-012-2,-3.3,-3.3,0.0,0.0,95.69,95.69,unchanged
HELS-008-2,HELS-007-1,-1.6,-1.6,0.0,0.0,95.68,95.68,unchanged
HELS-012-1,HELS-001-3,-0.6,-0.6,0.0,0.0,95.67,95.67,unchanged
HELS-007-1,HELS-012-1,-1.2,-1.2,0.0,0.0,95.67,95.67,unchanged
HELS-006-3,HELS-001-1,-3.9,-3.9,0.0,0.0,95.67,95.67,unchanged
HELS-007-2,HELS-012-2,-4.9,-4.9,0.0,0.0,95.66,95.66,unchanged
HELS-005-3,HELS-005-2,-4.7,-4.7,0.0,0.0,95.66,95.66,unchanged
HELS-007-2,HELS-008-2,-2.1,-2.1,0.0,0.0,95.65,95.65,unchanged
HELS-012-3,HELS-012-2,-1.2,-1.2,0.0,0.0,95.65,95.65,unchanged
HELS-012-2,HELS-008-3,0.6,0.6,0.0,0.0,95.65,95.65,unchanged
HELS-013-3,HELS-002-2,-5.7,-5.7,0.0,0.0,95.65,95.65,unchanged
HELS-010-2,HELS-009-1,2.9,2.9,0.0,0.0,95.65,95.65,unchanged
HELS-014-2,HELS-014-3,4.8,4.8,0.0,0.0,95.64,95.64,unchanged
HELS-007-2,HELS-007-3,-5.4,-5.4,0.0,0.0,95.64,95.64,unchanged
HELS-007-1,HELS-005-2,1.4,1.4,0.0,0.0,95.64,95.64,unchanged
HELS-002-3,HELS-014-1,-1.3,-1.3,0.0,0.0,95.64,95.64,unchanged
HELS-012-3,HELS-008-3,1.7,1.7,0.0,0.0,95.63,95.63,unchanged
HELS-006-3,HELS-014-3,1.8,1.8,0.0,0.0,95.62,95.62,unchanged
HELS-005-1,HELS-005-2,5.8,5.8,0.0,0.0,95.62,95.62,unchanged
HELS-006-3,HELS-014-2,2.9,2.9,0.0,0.0,95.62,95.62,unchanged
HELS-008-2,HELS-012-3,1.6,1.6,0.0,0.0,95.61,95.61,unchanged
HELS-006-3,HELS-012-2,-1.4,-1.4,0.0,0.0,95.61,95.61,unchanged
HELS-011-1,HELS-005-2,-2.1,-2.1,0.0,0.0,95.6,95.6,unchanged
HELS-003-3,HELS-002-3,-2.9,-2.9,0.0,0.0,95.6,95.6,unchanged
HELS-002-1,HELS-005-1,0.2,0.2,0.0,0.0,95.59,95.59,unchanged
HELS-011-2,HELS-005-2,0.9,0.9,0.0,0.0,95.59,95.59,unchanged
HELS-014-3,HELS-008-2,-5.9,-5.9,0.0,0.0,95.59,95.59,unchanged
HELS-012-3,HELS-014-1,-4.4,-4.4,0.0,0.0,95.58,95.58,unchanged
HELS-012-3,HELS-008-2,-1.6,-1.6,0.0,0.0,95.58,95.58,unchanged
HELS-013-2,HELS-002-2,0.3,0.3,0.0,0.0,95.57,95.57,unchanged
HELS-014-2,HELS-006-2,-0.9,-0.9,0.0,0.0,95.56,95.56,unchanged
HELS-014-3,HELS-012-2,2.8,2.8,0.0,0.0,95.56,95.56,unchanged
HELS-011-3,HELS-012-1,0.9,0.9,0.0,0.0,95.55,95.55,unchanged
HELS-002-3,HELS-013-2,0.6,0.6,0.0,0.0,95.55,95.55,unchanged
HELS-003-2,HELS-006-2,4.8,4.8,0.0,0.0,95.55,95.55,unchanged
HELS-007-2,HELS-012-1,3.2,3.2,0.0,0.0,95.54,95.54,unchanged
HELS-009-3,HELS-010-2,5.7,5.7,0.0,0.0,95.54,95.54,unchanged
HELS-008-1,HELS-007-2,1.7,1.7,0.0,0.0,95.54,95.54,unchanged
HELS-008-2,HELS-014-2,-1.9,-1.9,0.0,0.0,95.53,95.53,unchanged
HELS-012-2,HELS-008-2,2.6,2.6,0.0,0.0,95.52,95.52,unchanged
HELS-006-2,HELS-006-1,-1.4,-1.4,0.0,0.0,95.51,95.51,unchanged
HELS-008-2,HELS-014-1,5.9,5.9,0.0,0.0,95.5,95.5,unchanged
HELS-007-3,HELS-005-1,2.4,2.4,0.0,0.0,95.49,95.49,unchanged
HELS-006-2,HELS-006-3,4.1,4.1,0.0,0.0,95.49,95.49,unchanged
HELS-005-3,HELS-007-3,-1.4,-1.4,0.0,0.0,95.48,95.48,unchanged
HELS-012-2,HELS-001-1,-1.9,-1.9,0.0,0.0,95.48,95.48,unchanged
HELS-012-3,HELS-008-1,5.7,5.7,0.0,0.0,95.48,95.48,unchanged
HELS-007-1,HELS-008-2,-5.4,-5.4,0.0,0.0,95.47,95.47,unchanged
HELS-012-2,HELS-014-1,-5.7,-5.7,0.0,0.0,95.45,95.45,unchanged
HELS-013-1,HELS-003-2,5.2,5.2,0.0,0.0,95.45,95.45,unchanged
HELS-010-1,HELS-010-3,0.4,0.4,0.0,0.0,95.44,95.44,unchanged
HELS-007-3,HELS-008-1,2.1,2.1,0.0,0.0,95.44,95.44,unchanged
HELS-013-2,HELS-002-3,-5.7,-5.7,0.0,0.0,95.44,95.44,unchanged
HELS-012-2,HELS-001-3,5.3,5.3,0.0,0.0,95.44,95.44,unchanged
HELS-014-2,HELS-008-3,4.9,4.9,0.0,0.0,95.44,95.44,unchanged
HELS-011-3,HELS-007-2,2.9,2.9,0.0,0.0,95.43,95.43,unchanged
HELS-009-2,HELS-010-3,5.6,5.6,0.0,0.0,95.41,95.41,unchanged
HELS-007-3,HELS-008-2,1.1,1.1,0.0,0.0,95.41,95.41,unchanged
HELS-009-3,HELS-001-1,4.6,4.6,0.0,0.0,95.41,95.41,unchanged
HELS-012-1,HELS-008-2,-2.9,-2.9,0.0,0.0,95.41,95.41,unchanged
HELS-011-1,HELS-005-3,4.4,4.4,0.0,0.0,95.41,95.41,unchanged
HELS-004-3,HELS-009-2,-4.2,-4.2,0.0,0.0,95.4,95.4,unchanged
HELS-010-2,HELS-001-1,1.2,1.2,0.0,0.0,95.39,95.39,unchanged
HELS-010-2,HELS-001-2,2.2,2.2,0.0,0.0,95.39,95.39,unchanged
HELS-010-1,HELS-001-3,4.4,4.4,0.0,0.0,95.39,95.39,unchanged
HELS-004-3,HELS-001-3,1.9,1.9,0.0,0.0,95.37,95.37,unchanged
HELS-009-3,HELS-009-1,5.7,5.7,0.0,0.0,95.37,95.37,unchanged
HELS-009-2,HELS-012-3,4.6,4.6,0.0,0.0,95.37,95.37,unchanged
HELS-006-3,HELS-006-1,-4.4,-4.4,0.0,0.0,95.37,95.37,unchanged
HELS-001-1,HELS-001-3,5.7,5.7,0.0,0.0,95.36,95.36,unchanged
HELS-007-2,HELS-005-1,4.1,4.1,0.0,0.0,95.35,95.35,unchanged
HELS-006-2,HELS-001-1,-2.2,-2.2,0.0,0.0,95.34,95.34,unchanged
HELS-009-2,HELS-012-1,-2.3,-2.3,0.0,0.0,95.34,95.34,unchanged
HELS-001-2,HELS-012-1,-2.6,-2.6,0.0,0.0,95.33,95.33,unchanged
HELS-013-1,HELS-002-3,2.9,2.9,0.0,0.0,95.32,95.32,unchanged
HELS-001-1,HELS-006-3,0.3,0.3,0.0,0.0,95.32,95.32,unchanged
HELS-002-3,HELS-005-3,-4.3,-4.3,0.0,0.0,95.32,95.32,unchanged
HELS-014-3,HELS-008-1,-5.6,-5.6,0.0,0.0,95.31,95.31,unchanged
HELS-011-1,HELS-005-1,3.4,3.4,0.0,0.0,95.31,95.31,unchanged
HELS-013-2,HELS-003-3,3.6,3.6,0.0,0.0,95.3,95.3,unchanged
HELS-011-1,HELS-007-1,4.3,4.3,0.0,0.0,95.29,95.29,unchanged
HELS-010-2,HELS-012-2,-2.2,-2.2,0.0,0.0,95.28,95.28,unchanged
HELS-007-3,HELS-007-1,-4.1,-4.1,0.0,0.0,95.28,95.28,unchanged
HELS-006-2,HELS-001-2,1.8,1.8,0.0,0.0,95.27,95.27,unchanged
HELS-011-3,HELS-007-1,0.9,0.9,0.0,0.0,95.27,95.27,unchanged
HELS-010-1,HELS-012-2,-3.3,-3.3,0.0,0.0,95.26,95.26,unchanged
HELS-013-3,HELS-013-2,-1.6,-1.6,0.0,0.0,95.25,95.25,unchanged
HELS-004-3,HELS-010-1,-3.9,-3.9,0.0,0.0,95.25,95.25,unchanged
HELS-008-3,HELS-012-1,4.8,4.8,0.0,0.0,95.24,95.24,unchanged
HELS-004-2,HELS-004-1,-1.3,-1.3,0.0,0.0,95.23,95.23,unchanged
HELS-010-1,HELS-001-1,-3.1,-3.1,0.0,0.0,95.23,95.23,unchanged
HELS-011-1,HELS-011-2,-0.7,-0.7,0.0,0.0,95.23,95.23,unchanged
HELS-005-2,HELS-005-3,-5.7,-5.7,0.0,0.0,95.21,95.21,unchanged
HELS-011-2,HELS-007-1,0.8,0.8,0.0,0.0,95.2,95.2,unchanged
HELS-011-3,HELS-008-2,-1.2,-1.2,0.0,0.0,95.2,95.2,unchanged
HELS-001-1,HELS-012-3,-4.3,-4.3,0.0,0.0,95.2,95.2,unchanged
HELS-013-2,HELS-013-1,-4.9,-4.9,0.0,0.0,95.19,95.19,unchanged
HELS-014-1,HELS-001-2,-1.2,-1.2,0.0,0.0,95.19,95.19,unchanged
HELS-011-2,HELS-011-1,4.4,4.4,0.0,0.0,95.19,95.19,unchanged
HELS-012-1,HELS-008-1,-0.9,-0.9,0.0,0.0,95.17,95.17,unchanged
HELS-008-3,HELS-012-2,-1.9,-1.9,0.0,0.0,95.17,95.17,unchanged
HELS-009-2,HELS-012-2,-0.9,-0.9,0.0,0.0,95.17,95.17,unchanged
HELS-001-3,HELS-012-2,3.7,3.7,0.0,0.0,95.16,95.16,unchanged
HELS-004-3,HELS-004-1,1.4,1.4,0.0,0.0,95.15,95.15,unchanged
HELS-001-1,HELS-009-3,-2.3,-2.3,0.0,0.0,95.14,95.14,unchanged
HELS-014-2,HELS-012-1,-4.1,-4.1,0.0,0.0,95.14,95.14,unchanged
HELS-010-1,HELS-012-1,5.3,5.3,0.0,0.0,95.14,95.14,unchanged
HELS-014-2,HELS-008-2,5.1,5.1,0.0,0.0,95.12,95.12,unchanged
HELS-003-2,HELS-014-3,-0.1,-0.1,0.0,0.0,95.1,95.1,unchanged
HELS-014-3,HELS-014-2,1.8,1.8,0.0,0.0,95.09,95.09,unchanged
HELS-012-2,HELS-014-3,-0.9,-0.9,0.0,0.0,95.07,95.07,unchanged
HELS-011-1,HELS-007-2,4.1,4.1,0.0,0.0,95.06,95.06,unchanged
HELS-014-2,HELS-012-3,4.3,4.3,0.0,0.0,95.06,95.06,unchanged
HELS-009-2,HELS-010-1,-3.9,-3.9,0.0,0.0,95.06,95.06,unchanged
HELS-007-1,HELS-007-3,-1.3,-1.3,0.0,0.0,95.05,95.05,unchanged
HELS-006-2,HELS-012-1,0.1,0.1,0.0,0.0,95.05,95.05,unchanged
HELS-011-2,HELS-012-1,-3.8,-3.8,0.0,0.0,95.03,95.03,unchanged
HELS-006-2,HELS-012-2,0.6,0.6,0.0,0.0,95.03,95.03,unchanged
HELS-005-3,HELS-008-2,2.3,2.3,0.0,0.0,95.02,95.02,unchanged
HELS-013-3,HELS-003-2,0.1,0.1,0.0,0.0,95.02,95.02,unchanged
HELS-014-2,HELS-001-1,2.6,2.6,0.0,0.0,95.02,95.02,unchanged
HELS-014-2,HELS-014-1,-3.9,-3.9,0.0,0.0,95.02,95.02,unchanged
HELS-014-1,HELS-006-3,-2.3,-2.3,0.0,0.0,95.0,95.0,unchanged
HELS-001-1,HELS-006-2,4.2,4.2,0.0,0.0,94.98,94.98,unchanged
HELS-014-3,HELS-012-3,-1.6,-1.6,0.0,0.0,94.98,94.98,unchanged
HELS-005-3,HELS-007-1,3.7,3.7,0.0,0.0,94.95,94.95,unchanged
HELS-001-1,HELS-012-1,-1.6,-1.6,0.0,0.0,94.95,94.95,unchanged
HELS-003-2,HELS-002-3,2.4,2.4,0.0,0.0,94.95,94.95,unchanged
HELS-014-2,HELS-008-1,1.8,1.8,0.0,0.0,94.94,94.94,unchanged
HELS-001-3,HELS-014-3,-5.7,-5.7,0.0,0.0,94.91,94.91,unchanged
HELS-004-3,HELS-012-1,1.4,1.4,0.0,0.0,94.91,94.91,unchanged
HELS-009-2,HELS-001-1,3.8,3.8,0.0,0.0,94.9,94.9,unchanged
HELS-003-2,HELS-003-1,-5.7,-5.7,0.0,0.0,94.9,94.9,unchanged
HELS-011-2,HELS-008-1,5.1,5.1,0.0,0.0,94.88,94.88,unchanged
HELS-014-1,HELS-001-1,2.8,2.8,0.0,0.0,94.88,94.88,unchanged
HELS-012-1,HELS-014-1,2.3,2.3,0.0,0.0,94.84,94.84,unchanged
HELS-012-1,HELS-001-1,3.8,3.8,0.0,0.0,94.83,94.83,unchanged
HELS-014-3,HELS-006-1,-4.8,-4.8,0.0,0.0,94.83,94.83,unchanged
HELS-003-2,HELS-002-1,2.3,2.3,0.0,0.0,94.81,94.81,unchanged
HELS-003-2,HELS-001-1,-1.3,-1.3,0.0,0.0,94.81,94.81,unchanged
HELS-013-3,HELS-014-1,-5.8,-5.8,0.0,0.0,94.8,94.8,unchanged
HELS-014-1,HELS-008-2,1.4,1.4,0.0,0.0,94.8,94.8,unchanged
HELS-014-1,HELS-006-2,-3.9,-3.9,0.0,0.0,94.79,94.79,unchanged
HELS-005-2,HELS-008-3,4.4,4.4,0.0,0.0,94.77,94.77,unchanged
HELS-001-1,HELS-006-1,-5.8,-5.8,0.0,0.0,94.77,94.77,unchanged
HELS-013-1,HELS-003-1,-0.3,-0.3,0.0,0.0,94.76,94.76,unchanged
HELS-001-3,HELS-014-2,5.2,5.2,0.0,0.0,94.75,94.75,unchanged
HELS-001-1,HELS-014-1,5.4,5.4,0.0,0.0,94.75,94.75,unchanged
HELS-013-2,HELS-005-1,-3.2,-3.2,0.0,0.0,94.74,94.74,unchanged
HELS-008-3,HELS-007-1,2.3,2.3,0.0,0.0,94.73,94.73,unchanged
HELS-009-3,HELS-012-1,5.2,5.2,0.0,0.0,94.73,94.73,unchanged
HELS-009-2,HELS-009-3,-3.4,-3.4,0.0,0.0,94.7,94.7,unchanged
HELS-011-3,HELS-005-3,2.3,2.3,0.0,0.0,94.69,94.69,unchanged
HELS-008-3,HELS-007-2,-1.8,-1.8,0.0,0.0,94.68,94.68,unchanged
HELS-003-2,HELS-014-2,1.7,1.7,0.0,0.0,94.68,94.68,unchanged
HELS-010-1,HELS-010-2,-2.7,-2.7,0.0,0.0,94.67,94.67,unchanged
HELS-013-3,HELS-014-3,1.2,1.2,0.0,0.0,94.67,94.67,unchanged
HELS-008-3,HELS-008-2,-2.2,-2.2,0.0,0.0,94.66,94.66,unchanged
HELS-013-3,HELS-013-1,-2.9,-2.9,0.0,0.0,94.66,94.66,unchanged
HELS-003-2,HELS-006-1,3.1,3.1,0.0,0.0,94.65,94.65,unchanged
HELS-013-3,HELS-002-1,-5.8,-5.8,0.0,0.0,94.65,94.65,unchanged
HELS-004-3,HELS-001-1,-2.7,-2.7,0.0,0.0,94.64,94.64,unchanged
HELS-014-1,HELS-006-1,-0.7,-0.7,0.0,0.0,94.58,94.58,unchanged
HELS-008-3,HELS-008-1,-5.3,-5.3,0.0,0.0,94.58,94.58,unchanged
HELS-009-2,HELS-010-2,2.6,2.6,0.0,0.0,94.58,94.58,unchanged
HELS-001-3,HELS-006-2,1.8,1.8,0.0,0.0,94.57,94.57,unchanged
HELS-003-2,HELS-006-3,-3.7,-3.7,0.0,0.0,94.55,94.55,unchanged
HELS-013-3,HELS-014-2,1.8,1.8,0.0,0.0,94.53,94.53,unchanged
HELS-012-1,HELS-012-3,-5.9,-5.9,0.0,0.0,94.53,94.53,unchanged
HELS-011-1,HELS-008-3,4.9,4.9,0.0,0.0,94.51,94.51,unchanged
HELS-005-3,HELS-008-1,-3.8,-3.8,0.0,0.0,94.5,94.5,unchanged
HELS-011-3,HELS-008-3,-0.1,-0.1,0.0,0.0,94.48,94.48,unchanged
HELS-001-1,HELS-012-2,1.8,1.8,0.0,0.0,94.45,94.45,unchanged
HELS-005-3,HELS-007-2,1.1,1.1,0.0,0.0,94.42,94.42,unchanged
HELS-011-3,HELS-012-2,-0.4,-0.4,0.0,0.0,94.4,94.4,unchanged
HELS-001-3,HELS-009-1,1.3,1.3,0.0,0.0,94.4,94.4,unchanged
HELS-004-3,HELS-009-3,3.3,3.3,0.0,0.0,94.4,94.4,unchanged
HELS-014-1,HELS-012-3,1.9,1.9,0.0,0.0,94.4,94.4,unchanged
HELS-010-1,HELS-009-3,-4.3,-4.3,0.0,0.0,94.39,94.39,unchanged
HELS-013-3,HELS-005-3,-5.6,-5.6,0.0,0.0,94.37,94.37,unchanged
HELS-011-3,HELS-011-1,-3.4,-3.4,0.0,0.0,94.37,94.37,unchanged
HELS-014-2,HELS-012-2,1.8,1.8,0.0,0.0,94.36,94.36,unchanged
HELS-010-1,HELS-009-1,1.2,1.2,0.0,0.0,94.35,94.35,unchanged
HELS-014-2,HELS-006-1,1.9,1.9,0.0,0.0,94.34,94.34,unchanged
HELS-014-1,HELS-008-1,-5.1,-5.1,0.0,0.0,94.33,94.33,unchanged
HELS-005-2,HELS-014-1,-0.4,-0.4,0.0,0.0,94.32,94.32,unchanged
HELS-005-2,HELS-014-2,3.1,3.1,0.0,0.0,94.31,94.31,unchanged
HELS-012-1,HELS-012-2,-2.2,-2.2,0.0,0.0,94.31,94.31,unchanged
HELS-011-3,HELS-005-2,0.6,0.6,0.0,0.0,94.3,94.3,unchanged
HELS-005-3,HELS-005-1,2.1,2.1,0.0,0.0,94.29,94.29,unchanged
HELS-005-2,HELS-014-3,3.2,3.2,0.0,0.0,94.27,94.27,unchanged
HELS-011-3,HELS-012-3,-5.8,-5.8,0.0,0.0,94.24,94.24,unchanged
HELS-005-3,HELS-002-3,5.9,5.9,0.0,0.0,94.24,94.24,unchanged
