source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
RKSB-009-3,RKSB-009-1,2.0,4.0,2.0,85.9,90.96,5.06,increased
RKSB-019-2,RKSB-006-3,-1.0,-1.0,0.0,58.8,58.8,0.0,unchanged
RKSB-017-2,RKSB-015-2,0.0,0.0,0.0,76.97,76.97,0.0,unchanged
RKSB-017-2,RKSB-015-3,-4.0,-4.0,0.0,78.23,78.23,0.0,unchanged
RKSB-017-2,RKSB-017-3,1.0,1.0,0.0,85.24,85.24,0.0,unchanged
RKSB-017-3,RKSB-004-3,-1.0,-1.0,0.0,79.44,79.44,0.0,unchanged
RKSB-017-3,RKSB-004-1,0.0,0.0,0.0,84.11,84.11,0.0,unchanged
RKSB-017-3,RKSB-004-2,-3.0,-3.0,0.0,82.11,82.11,0.0,unchanged
RKSB-017-2,RKSB-004-3,-6.0,-6.0,0.0,78.42,78.42,0.0,unchanged
RKSB-017-3,RKSB-015-1,4.0,4.0,0.0,76.89,76.89,0.0,unchanged
RKSB-017-3,RKSB-015-2,1.0,1.0,0.0,75.71,75.71,0.0,unchanged
RKSB-019-2,RKSB-024-1,0.0,0.0,0.0,88.18,88.18,0.0,unchanged
RKSB-017-3,RKSB-015-3,2.0,2.0,0.0,75.53,75.53,0.0,unchanged
RKSB-017-3,RKSB-017-1,-6.0,-6.0,0.0,83.53,83.53,0.0,unchanged
RKSB-017-3,RKSB-017-2,0.0,0.0,0.0,83.49,83.49,0.0,unchanged
RKSB-017-2,RKSB-015-1,4.0,4.0,0.0,77.3,77.3,0.0,unchanged
RKSB-017-1,RKSB-023-2,4.0,4.0,0.0,64.05,64.05,0.0,unchanged
RKSB-017-2,RKSB-004-2,0.0,0.0,0.0,82.83,82.83,0.0,unchanged
RKSB-017-2,RKSB-004-1,0.0,0.0,0.0,84.95,84.95,0.0,unchanged
RKSB-016-3,RKSB-015-1,0.0,0.0,0.0,65.02,65.02,0.0,unchanged
RKSB-016-3,RKSB-016-1,4.0,4.0,0.0,87.39,87.39,0.0,unchanged
RKSB-016-3,RKSB-016-2,0.0,0.0,0.0,87.86,87.86,0.0,unchanged
RKSB-016-3,RKSB-018-1,1.0,1.0,0.0,69.08,69.08,0.0,unchanged
RKSB-016-3,RKSB-018-2,2.0,2.0,0.0,65.52,65.52,0.0,unchanged
RKSB-019-3,RKSB-002-1,0.0,0.0,0.0,80.81,80.81,0.0,unchanged
RKSB-016-3,RKSB-018-3,0.0,0.0,0.0,64.91,64.91,0.0,unchanged
RKSB-017-1,RKSB-004-1,0.0,0.0,0.0,86.73,86.73,0.0,unchanged
RKSB-017-1,RKSB-004-2,-6.0,-6.0,0.0,84.91,84.91,0.0,unchanged
RKSB-017-1,RKSB-004-3,-1.0,-1.0,0.0,80.76,80.76,0.0,unchanged
RKSB-017-1,RKSB-015-1,6.0,6.0,0.0,70.25,70.25,0.0,unchanged
RKSB-017-1,RKSB-015-2,-4.0,-4.0,0.0,64.64,64.64,0.0,unchanged
RKSB-017-1,RKSB-015-3,0.0,0.0,0.0,63.86,63.86,0.0,unchanged
RKSB-017-1,RKSB-017-2,1.0,1.0,0.0,87.49,87.49,0.0,unchanged
RKSB-017-1,RKSB-017-3,0.0,0.0,0.0,87.34,87.34,0.0,unchanged
RKSB-019-2,RKSB-024-3,4.0,4.0,0.0,85.31,85.31,0.0,unchanged
RKSB-017-1,RKSB-023-1,1.0,1.0,0.0,63.87,63.87,0.0,unchanged
RKSB-019-2,RKSB-024-2,-3.0,-3.0,0.0,87.18,87.18,0.0,unchanged
RKSB-018-1,RKSB-009-1,2.0,2.0,0.0,85.84,85.84,0.0,unchanged
RKSB-017-3,RKSB-023-1,-4.0,-4.0,0.0,75.45,75.45,0.0,unchanged
RKSB-018-1,RKSB-009-3,0.0,0.0,0.0,84.43,84.43,0.0,unchanged
RKSB-018-1,RKSB-009-2,1.0,1.0,0.0,85.47,85.47,0.0,unchanged
RKSB-018-3,RKSB-009-3,-6.0,-6.0,0.0,81.19,81.19,0.0,unchanged
RKSB-018-3,RKSB-013-2,1.0,1.0,0.0,76.36,76.36,0.0,unchanged
RKSB-018-3,RKSB-013-3,-3.0,-3.0,0.0,76.83,76.83,0.0,unchanged
RKSB-018-3,RKSB-016-1,3.0,3.0,0.0,76.53,76.53,0.0,unchanged
RKSB-018-3,RKSB-018-1,-4.0,-4.0,0.0,84.81,84.81,0.0,unchanged
RKSB-018-3,RKSB-018-2,4.0,4.0,0.0,85.53,85.53,0.0,unchanged
RKSB-019-1,RKSB-002-1,0.0,0.0,0.0,75.82,75.82,0.0,unchanged
RKSB-019-1,RKSB-002-2,-2.0,-2.0,0.0,74.9,74.9,0.0,unchanged
RKSB-019-1,RKSB-002-3,4.0,4.0,0.0,73.78,73.78,0.0,unchanged
RKSB-019-1,RKSB-006-1,6.0,6.0,0.0,75.08,75.08,0.0,unchanged
RKSB-019-1,RKSB-019-2,3.0,3.0,0.0,84.69,84.69,0.0,unchanged
RKSB-019-2,RKSB-010-1,-3.0,-3.0,0.0,58.35,58.35,0.0,unchanged
RKSB-019-1,RKSB-019-3,0.0,0.0,0.0,84.17,84.17,0.0,unchanged
RKSB-019-1,RKSB-024-1,3.0,3.0,0.0,84.09,84.09,0.0,unchanged
RKSB-019-1,RKSB-024-2,0.0,0.0,0.0,83.13,83.13,0.0,unchanged
RKSB-019-1,RKSB-024-3,4.0,4.0,0.0,80.11,80.11,0.0,unchanged
RKSB-019-2,RKSB-002-1,6.0,6.0,0.0,77.72,77.72,0.0,unchanged
RKSB-019-2,RKSB-002-2,2.0,2.0,0.0,67.52,67.52,0.0,unchanged
RKSB-019-2,RKSB-002-3,0.0,0.0,0.0,61.76,61.76,0.0,unchanged
RKSB-019-2,RKSB-006-1,-4.0,-4.0,0.0,59.04,59.04,0.0,unchanged
RKSB-018-3,RKSB-013-1,4.0,4.0,0.0,76.89,76.89,0.0,unchanged
RKSB-018-3,RKSB-009-2,3.0,3.0,0.0,84.13,84.13,0.0,unchanged
RKSB-019-2,RKSB-006-2,0.0,0.0,0.0,58.42,58.42,0.0,unchanged
RKSB-018-3,RKSB-009-1,4.0,4.0,0.0,84.73,84.73,0.0,unchanged
RKSB-018-1,RKSB-013-1,2.0,2.0,0.0,80.42,80.42,0.0,unchanged
RKSB-018-1,RKSB-013-2,0.0,0.0,0.0,75.86,75.86,0.0,unchanged
RKSB-018-1,RKSB-013-3,2.0,2.0,0.0,73.46,73.46,0.0,unchanged
RKSB-018-1,RKSB-015-1,2.0,2.0,0.0,72.24,72.24,0.0,unchanged
RKSB-016-3,RKSB-009-3,1.0,1.0,0.0,75.69,75.69,0.0,unchanged
RKSB-018-1,RKSB-016-2,3.0,3.0,0.0,70.66,70.66,0.0,unchanged
RKSB-018-1,RKSB-016-3,-1.0,-1.0,0.0,71.89,71.89,0.0,unchanged
RKSB-018-1,RKSB-018-3,-1.0,-1.0,0.0,85.86,85.86,0.0,unchanged
RKSB-018-2,RKSB-009-1,0.0,0.0,0.0,86.66,86.66,0.0,unchanged
RKSB-019-2,RKSB-019-3,-1.0,-1.0,0.0,87.47,87.47,0.0,unchanged
RKSB-018-2,RKSB-009-2,2.0,2.0,0.0,83.86,83.86,0.0,unchanged
RKSB-018-2,RKSB-009-3,0.0,0.0,0.0,76.09,76.09,0.0,unchanged
RKSB-018-2,RKSB-013-1,-1.0,-1.0,0.0,70.51,70.51,0.0,unchanged
RKSB-018-2,RKSB-013-2,-2.0,-2.0,0.0,65.7,65.7,0.0,unchanged
RKSB-019-2,RKSB-019-1,0.0,0.0,0.0,87.17,87.17,0.0,unchanged
RKSB-018-2,RKSB-013-3,4.0,4.0,0.0,64.26,64.26,0.0,unchanged
RKSB-018-2,RKSB-016-1,-2.0,-2.0,0.0,64.41,64.41,0.0,unchanged
RKSB-018-2,RKSB-018-1,2.0,2.0,0.0,86.98,86.98,0.0,unchanged
RKSB-018-2,RKSB-018-3,3.0,3.0,0.0,87.43,87.43,0.0,unchanged
RKSB-018-1,RKSB-016-1,0.0,0.0,0.0,71.76,71.76,0.0,unchanged
RKSB-001-1,RKSB-001-2,0.0,0.0,0.0,85.64,85.64,0.0,unchanged
RKSB-016-3,RKSB-009-2,2.0,2.0,0.0,84.85,84.85,0.0,unchanged
RKSB-014-3,RKSB-005-2,0.0,0.0,0.0,75.91,75.91,0.0,unchanged
RKSB-014-2,RKSB-008-1,4.0,4.0,0.0,74.07,74.07,0.0,unchanged
RKSB-014-2,RKSB-008-2,-2.0,-2.0,0.0,72.78,72.78,0.0,unchanged
RKSB-014-2,RKSB-008-3,6.0,6.0,0.0,72.95,72.95,0.0,unchanged
RKSB-014-2,RKSB-014-1,6.0,6.0,0.0,85.73,85.73,0.0,unchanged
RKSB-014-2,RKSB-014-3,-6.0,-6.0,0.0,84.76,84.76,0.0,unchanged
RKSB-014-3,RKSB-001-1,2.0,2.0,0.0,84.77,84.77,0.0,unchanged
RKSB-014-3,RKSB-001-2,-1.0,-1.0,0.0,84.91,84.91,0.0,unchanged
RKSB-014-3,RKSB-001-3,-1.0,-1.0,0.0,83.4,83.4,0.0,unchanged
RKSB-014-3,RKSB-005-1,-1.0,-1.0,0.0,80.54,80.54,0.0,unchanged
RKSB-014-3,RKSB-005-3,6.0,6.0,0.0,72.82,72.82,0.0,unchanged
RKSB-014-2,RKSB-005-2,-4.0,-4.0,0.0,75.43,75.43,0.0,unchanged
RKSB-014-3,RKSB-006-1,0.0,0.0,0.0,71.68,71.68,0.0,unchanged
RKSB-014-3,RKSB-008-1,2.0,2.0,0.0,71.0,71.0,0.0,unchanged
RKSB-014-3,RKSB-008-2,-3.0,-3.0,0.0,71.49,71.49,0.0,unchanged
RKSB-014-3,RKSB-008-3,-6.0,-6.0,0.0,72.23,72.23,0.0,unchanged
RKSB-014-3,RKSB-014-1,1.0,1.0,0.0,85.3,85.3,0.0,unchanged
RKSB-014-3,RKSB-014-2,0.0,0.0,0.0,85.58,85.58,0.0,unchanged
RKSB-015-1,RKSB-004-1,0.0,0.0,0.0,87.21,87.21,0.0,unchanged
RKSB-015-1,RKSB-004-2,1.0,1.0,0.0,86.52,86.52,0.0,unchanged
RKSB-015-1,RKSB-004-3,-6.0,-6.0,0.0,83.58,83.58,0.0,unchanged
RKSB-014-2,RKSB-005-3,0.0,0.0,0.0,73.31,73.31,0.0,unchanged
RKSB-014-2,RKSB-005-1,0.0,0.0,0.0,78.46,78.46,0.0,unchanged
RKSB-016-3,RKSB-009-1,4.0,4.0,0.0,86.58,86.58,0.0,unchanged
RKSB-014-1,RKSB-001-1,-4.0,-4.0,0.0,86.75,86.75,0.0,unchanged
RKSB-013-3,RKSB-012-1,-1.0,-1.0,0.0,71.51,71.51,0.0,unchanged
RKSB-013-3,RKSB-013-1,-1.0,-1.0,0.0,85.51,85.51,0.0,unchanged
RKSB-013-3,RKSB-013-2,1.0,1.0,0.0,85.66,85.66,0.0,unchanged
RKSB-013-3,RKSB-015-1,0.0,0.0,0.0,72.39,72.39,0.0,unchanged
RKSB-013-3,RKSB-015-2,3.0,3.0,0.0,72.1,72.1,0.0,unchanged
RKSB-013-3,RKSB-015-3,0.0,0.0,0.0,72.54,72.54,0.0,unchanged
RKSB-013-3,RKSB-018-1,4.0,4.0,0.0,85.39,85.39,0.0,unchanged
RKSB-013-3,RKSB-018-2,6.0,6.0,0.0,85.26,85.26,0.0,unchanged
RKSB-013-3,RKSB-018-3,4.0,4.0,0.0,84.23,84.23,0.0,unchanged
RKSB-014-1,RKSB-001-2,-4.0,-4.0,0.0,84.04,84.04,0.0,unchanged
RKSB-014-2,RKSB-001-3,-2.0,-2.0,0.0,82.76,82.76,0.0,unchanged
RKSB-014-1,RKSB-001-3,0.0,0.0,0.0,76.88,76.88,0.0,unchanged
RKSB-014-1,RKSB-005-1,0.0,0.0,0.0,69.01,69.01,0.0,unchanged
RKSB-014-1,RKSB-005-2,0.0,0.0,0.0,65.58,65.58,0.0,unchanged
RKSB-014-1,RKSB-005-3,2.0,2.0,0.0,66.53,66.53,0.0,unchanged
RKSB-014-1,RKSB-008-1,0.0,0.0,0.0,65.11,65.11,0.0,unchanged
RKSB-014-1,RKSB-014-2,2.0,2.0,0.0,86.13,86.13,0.0,unchanged
RKSB-014-1,RKSB-014-3,-4.0,-4.0,0.0,87.04,87.04,0.0,unchanged
RKSB-014-2,RKSB-001-1,1.0,1.0,0.0,85.82,85.82,0.0,unchanged
RKSB-014-2,RKSB-001-2,-4.0,-4.0,0.0,85.21,85.21,0.0,unchanged
RKSB-015-1,RKSB-013-1,0.0,0.0,0.0,60.87,60.87,0.0,unchanged
RKSB-015-1,RKSB-013-2,0.0,0.0,0.0,61.15,61.15,0.0,unchanged
RKSB-015-1,RKSB-013-3,4.0,4.0,0.0,60.07,60.07,0.0,unchanged
RKSB-016-1,RKSB-018-1,-4.0,-4.0,0.0,74.41,74.41,0.0,unchanged
RKSB-015-3,RKSB-017-3,-4.0,-4.0,0.0,73.39,73.39,0.0,unchanged
RKSB-016-1,RKSB-009-1,1.0,1.0,0.0,87.87,87.87,0.0,unchanged
RKSB-016-1,RKSB-009-2,3.0,3.0,0.0,86.69,86.69,0.0,unchanged
RKSB-016-1,RKSB-009-3,-4.0,-4.0,0.0,82.79,82.79,0.0,unchanged
RKSB-016-1,RKSB-015-1,-1.0,-1.0,0.0,60.89,60.89,0.0,unchanged
RKSB-016-1,RKSB-015-2,-2.0,-2.0,0.0,59.47,59.47,0.0,unchanged
RKSB-016-1,RKSB-015-3,-3.0,-3.0,0.0,60.32,60.32,0.0,unchanged
RKSB-016-1,RKSB-016-2,-6.0,-6.0,0.0,86.86,86.86,0.0,unchanged
RKSB-016-1,RKSB-016-3,-3.0,-3.0,0.0,87.12,87.12,0.0,unchanged
RKSB-016-1,RKSB-018-2,1.0,1.0,0.0,64.48,64.48,0.0,unchanged
RKSB-015-1,RKSB-015-2,0.0,0.0,0.0,87.41,87.41,0.0,unchanged
RKSB-016-1,RKSB-018-3,-4.0,-4.0,0.0,60.56,60.56,0.0,unchanged
RKSB-016-2,RKSB-009-1,3.0,3.0,0.0,83.69,83.69,0.0,unchanged
RKSB-016-2,RKSB-009-2,2.0,2.0,0.0,82.57,82.57,0.0,unchanged
RKSB-016-2,RKSB-009-3,-2.0,-2.0,0.0,80.08,80.08,0.0,unchanged
RKSB-016-2,RKSB-016-1,0.0,0.0,0.0,84.83,84.83,0.0,unchanged
RKSB-019-3,RKSB-002-2,0.0,0.0,0.0,75.81,75.81,0.0,unchanged
RKSB-016-2,RKSB-018-1,-1.0,-1.0,0.0,79.78,79.78,0.0,unchanged
RKSB-016-2,RKSB-018-2,1.0,1.0,0.0,78.19,78.19,0.0,unchanged
RKSB-016-2,RKSB-018-3,4.0,4.0,0.0,78.39,78.39,0.0,unchanged
RKSB-015-3,RKSB-017-2,-6.0,-6.0,0.0,75.69,75.69,0.0,unchanged
RKSB-015-3,RKSB-017-1,3.0,3.0,0.0,79.15,79.15,0.0,unchanged
RKSB-015-3,RKSB-015-2,0.0,0.0,0.0,85.56,85.56,0.0,unchanged
RKSB-015-3,RKSB-015-1,-3.0,-3.0,0.0,84.82,84.82,0.0,unchanged
RKSB-015-1,RKSB-015-3,0.0,0.0,0.0,87.63,87.63,0.0,unchanged
RKSB-015-1,RKSB-017-1,4.0,4.0,0.0,75.42,75.42,0.0,unchanged
RKSB-015-1,RKSB-017-2,2.0,2.0,0.0,66.88,66.88,0.0,unchanged
RKSB-015-1,RKSB-017-3,0.0,0.0,0.0,61.71,61.71,0.0,unchanged
RKSB-015-2,RKSB-004-1,0.0,0.0,0.0,84.94,84.94,0.0,unchanged
RKSB-015-2,RKSB-004-2,-1.0,-1.0,0.0,84.05,84.05,0.0,unchanged
RKSB-015-2,RKSB-004-3,0.0,0.0,0.0,81.91,81.91,0.0,unchanged
RKSB-015-2,RKSB-013-1,-1.0,-1.0,0.0,73.96,73.96,0.0,unchanged
RKSB-015-2,RKSB-013-2,-4.0,-4.0,0.0,75.29,75.29,0.0,unchanged
RKSB-015-2,RKSB-015-3,2.0,2.0,0.0,84.97,84.97,0.0,unchanged
RKSB-015-2,RKSB-017-1,-6.0,-6.0,0.0,77.57,77.57,0.0,unchanged
RKSB-015-2,RKSB-017-2,-1.0,-1.0,0.0,76.09,76.09,0.0,unchanged
RKSB-015-2,RKSB-017-3,4.0,4.0,0.0,74.5,74.5,0.0,unchanged
RKSB-015-3,RKSB-004-1,0.0,0.0,0.0,84.7,84.7,0.0,unchanged
RKSB-015-3,RKSB-004-2,2.0,2.0,0.0,84.64,84.64,0.0,unchanged
RKSB-015-3,RKSB-004-3,-4.0,-4.0,0.0,83.43,83.43,0.0,unchanged
RKSB-015-3,RKSB-013-1,1.0,1.0,0.0,73.88,73.88,0.0,unchanged
RKSB-015-3,RKSB-013-2,0.0,0.0,0.0,74.13,74.13,0.0,unchanged
RKSB-015-3,RKSB-013-3,0.0,0.0,0.0,73.23,73.23,0.0,unchanged
RKSB-016-2,RKSB-016-3,4.0,4.0,0.0,85.25,85.25,0.0,unchanged
RKSB-019-3,RKSB-019-2,-4.0,-4.0,0.0,85.9,85.9,0.0,unchanged
RKSB-019-3,RKSB-002-3,0.0,0.0,0.0,72.16,72.16,0.0,unchanged
RKSB-024-1,RKSB-006-1,0.0,0.0,0.0,87.86,87.86,0.0,unchanged
RKSB-023-3,RKSB-002-2,0.0,0.0,0.0,76.13,76.13,0.0,unchanged
RKSB-023-3,RKSB-002-3,6.0,6.0,0.0,76.73,76.73,0.0,unchanged
RKSB-023-3,RKSB-003-1,0.0,0.0,0.0,84.21,84.21,0.0,unchanged
RKSB-023-3,RKSB-003-2,6.0,6.0,0.0,84.1,84.1,0.0,unchanged
RKSB-023-3,RKSB-003-3,2.0,2.0,0.0,79.82,79.82,0.0,unchanged
RKSB-023-3,RKSB-019-1,-4.0,-4.0,0.0,77.25,77.25,0.0,unchanged
RKSB-023-3,RKSB-023-2,0.0,0.0,0.0,84.98,84.98,0.0,unchanged
RKSB-024-1,RKSB-005-1,2.0,2.0,0.0,62.58,62.58,0.0,unchanged
RKSB-024-1,RKSB-005-2,1.0,1.0,0.0,62.32,62.32,0.0,unchanged
RKSB-024-1,RKSB-006-2,6.0,6.0,0.0,85.7,85.7,0.0,unchanged
RKSB-024-2,RKSB-006-2,6.0,6.0,0.0,87.78,87.78,0.0,unchanged
RKSB-024-1,RKSB-006-3,-2.0,-2.0,0.0,80.19,80.19,0.0,unchanged
RKSB-024-1,RKSB-019-1,0.0,0.0,0.0,70.55,70.55,0.0,unchanged
RKSB-024-1,RKSB-019-2,2.0,2.0,0.0,65.52,65.52,0.0,unchanged
RKSB-024-1,RKSB-019-3,0.0,0.0,0.0,62.23,62.23,0.0,unchanged
RKSB-024-1,RKSB-024-2,-3.0,-3.0,0.0,86.9,86.9,0.0,unchanged
RKSB-024-1,RKSB-024-3,3.0,3.0,0.0,88.27,88.27,0.0,unchanged
RKSB-024-2,RKSB-005-1,2.0,2.0,0.0,58.26,58.26,0.0,unchanged
RKSB-024-2,RKSB-005-2,2.0,2.0,0.0,57.49,57.49,0.0,unchanged
RKSB-024-2,RKSB-005-3,2.0,2.0,0.0,58.3,58.3,0.0,unchanged
RKSB-023-3,RKSB-002-1,4.0,4.0,0.0,75.85,75.85,0.0,unchanged
RKSB-023-2,RKSB-023-3,0.0,0.0,0.0,85.94,85.94,0.0,unchanged
RKSB-023-2,RKSB-023-1,0.0,0.0,0.0,85.6,85.6,0.0,unchanged
RKSB-023-2,RKSB-003-3,0.0,0.0,0.0,72.86,72.86,0.0,unchanged
RKSB-022-3,RKSB-007-1,0.0,0.0,0.0,85.41,85.41,0.0,unchanged
RKSB-022-3,RKSB-007-2,1.0,1.0,0.0,84.61,84.61,0.0,unchanged
RKSB-022-3,RKSB-007-3,0.0,0.0,0.0,83.86,83.86,0.0,unchanged
RKSB-022-3,RKSB-020-1,-4.0,-4.0,0.0,73.99,73.99,0.0,unchanged
RKSB-022-3,RKSB-020-2,6.0,6.0,0.0,72.42,72.42,0.0,unchanged
RKSB-022-3,RKSB-020-3,2.0,2.0,0.0,73.57,73.57,0.0,unchanged
RKSB-022-3,RKSB-022-2,4.0,4.0,0.0,84.89,84.89,0.0,unchanged
RKSB-023-1,RKSB-002-1,-2.0,-2.0,0.0,77.72,77.72,0.0,unchanged
RKSB-023-1,RKSB-002-2,-2.0,-2.0,0.0,78.12,78.12,0.0,unchanged
RKSB-023-1,RKSB-002-3,-2.0,-2.0,0.0,77.41,77.41,0.0,unchanged
RKSB-023-1,RKSB-003-1,3.0,3.0,0.0,84.7,84.7,0.0,unchanged
RKSB-023-1,RKSB-003-2,3.0,3.0,0.0,84.02,84.02,0.0,unchanged
RKSB-023-1,RKSB-003-3,4.0,4.0,0.0,79.82,79.82,0.0,unchanged
RKSB-023-1,RKSB-023-3,-1.0,-1.0,0.0,84.59,84.59,0.0,unchanged
RKSB-023-2,RKSB-002-1,3.0,3.0,0.0,69.54,69.54,0.0,unchanged
RKSB-023-2,RKSB-002-2,0.0,0.0,0.0,68.26,68.26,0.0,unchanged
RKSB-023-2,RKSB-002-3,6.0,6.0,0.0,67.97,67.97,0.0,unchanged
RKSB-023-2,RKSB-003-1,0.0,0.0,0.0,85.27,85.27,0.0,unchanged
RKSB-023-2,RKSB-003-2,-4.0,-4.0,0.0,81.17,81.17,0.0,unchanged
RKSB-024-2,RKSB-006-1,1.0,1.0,0.0,88.53,88.53,0.0,unchanged
RKSB-024-2,RKSB-006-3,-6.0,-6.0,0.0,84.4,84.4,0.0,unchanged
RKSB-019-3,RKSB-006-1,0.0,0.0,0.0,70.63,70.63,0.0,unchanged
RKSB-025-2,RKSB-025-1,0.0,0.0,0.0,87.12,87.12,0.0,unchanged
RKSB-025-2,RKSB-011-1,-4.0,-4.0,0.0,87.11,87.11,0.0,unchanged
RKSB-025-2,RKSB-011-2,0.0,0.0,0.0,86.37,86.37,0.0,unchanged
RKSB-025-2,RKSB-011-3,-2.0,-2.0,0.0,82.87,82.87,0.0,unchanged
RKSB-025-2,RKSB-012-1,0.0,0.0,0.0,74.43,74.43,0.0,unchanged
RKSB-025-2,RKSB-012-2,-1.0,-1.0,0.0,64.21,64.21,0.0,unchanged
RKSB-025-2,RKSB-012-3,6.0,6.0,0.0,62.58,62.58,0.0,unchanged
RKSB-025-2,RKSB-013-1,0.0,0.0,0.0,61.31,61.31,0.0,unchanged
RKSB-025-2,RKSB-013-2,-6.0,-6.0,0.0,60.41,60.41,0.0,unchanged
RKSB-025-2,RKSB-013-3,0.0,0.0,0.0,61.02,61.02,0.0,unchanged
RKSB-025-2,RKSB-025-3,-1.0,-1.0,0.0,87.69,87.69,0.0,unchanged
RKSB-024-2,RKSB-010-1,0.0,0.0,0.0,58.89,58.89,0.0,unchanged
RKSB-025-3,RKSB-011-1,0.0,0.0,0.0,85.26,85.26,0.0,unchanged
RKSB-025-3,RKSB-011-2,0.0,0.0,0.0,84.74,84.74,0.0,unchanged
RKSB-025-3,RKSB-011-3,0.0,0.0,0.0,81.48,81.48,0.0,unchanged
RKSB-025-3,RKSB-012-1,0.0,0.0,0.0,78.47,78.47,0.0,unchanged
RKSB-025-3,RKSB-012-2,4.0,4.0,0.0,75.76,75.76,0.0,unchanged
RKSB-025-3,RKSB-012-3,6.0,6.0,0.0,74.44,74.44,0.0,unchanged
RKSB-025-3,RKSB-013-1,2.0,2.0,0.0,74.1,74.1,0.0,unchanged
RKSB-025-3,RKSB-013-2,-3.0,-3.0,0.0,74.03,74.03,0.0,unchanged
RKSB-025-3,RKSB-025-1,3.0,3.0,0.0,85.45,85.45,0.0,unchanged
RKSB-025-1,RKSB-025-3,-3.0,-3.0,0.0,86.29,86.29,0.0,unchanged
RKSB-025-1,RKSB-025-2,-1.0,-1.0,0.0,85.75,85.75,0.0,unchanged
RKSB-025-1,RKSB-012-3,-2.0,-2.0,0.0,68.66,68.66,0.0,unchanged
RKSB-025-1,RKSB-012-2,1.0,1.0,0.0,67.76,67.76,0.0,unchanged
RKSB-024-2,RKSB-019-1,4.0,4.0,0.0,78.94,78.94,0.0,unchanged
RKSB-024-2,RKSB-019-2,2.0,2.0,0.0,68.49,68.49,0.0,unchanged
RKSB-024-2,RKSB-019-3,1.0,1.0,0.0,61.22,61.22,0.0,unchanged
RKSB-024-2,RKSB-024-1,3.0,3.0,0.0,87.32,87.32,0.0,unchanged
RKSB-024-2,RKSB-024-3,0.0,0.0,0.0,87.77,87.77,0.0,unchanged
RKSB-024-3,RKSB-005-1,-3.0,-3.0,0.0,74.1,74.1,0.0,unchanged
RKSB-024-3,RKSB-005-2,0.0,0.0,0.0,73.13,73.13,0.0,unchanged
RKSB-024-3,RKSB-005-3,0.0,0.0,0.0,72.27,72.27,0.0,unchanged
RKSB-024-3,RKSB-006-1,0.0,0.0,0.0,84.74,84.74,0.0,unchanged
RKSB-024-3,RKSB-006-2,0.0,0.0,0.0,84.83,84.83,0.0,unchanged
RKSB-024-3,RKSB-006-3,1.0,1.0,0.0,83.28,83.28,0.0,unchanged
RKSB-024-3,RKSB-019-1,6.0,6.0,0.0,78.82,78.82,0.0,unchanged
RKSB-024-3,RKSB-019-2,3.0,3.0,0.0,75.81,75.81,0.0,unchanged
RKSB-024-3,RKSB-019-3,0.0,0.0,0.0,73.23,73.23,0.0,unchanged
RKSB-024-3,RKSB-024-2,3.0,3.0,0.0,85.35,85.35,0.0,unchanged
RKSB-025-1,RKSB-011-1,-1.0,-1.0,0.0,86.01,86.01,0.0,unchanged
RKSB-025-1,RKSB-011-2,6.0,6.0,0.0,82.28,82.28,0.0,unchanged
