source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
HELS-009-2,HELS-006-2,-2.3,-2.3,0.0,0.0,97.5,97.5,unchanged
HELS-013-3,HELS-002-3,3.6,3.6,0.0,0.0,97.5,97.5,unchanged
HELS-013-1,HELS-012-3,-1.7,-1.7,0.0,0.0,97.5,97.5,unchanged
HELS-002-3,HELS-002-1,3.4,3.4,0.0,0.0,97.5,97.5,unchanged
HELS-003-1,HELS-003-3,5.6,5.6,0.0,0.0,97.5,97.5,unchanged
HELS-007-3,HELS-006-2,0.1,0.1,0.0,0.0,97.49,97.49,unchanged
HELS-002-1,HELS-002-2,2.1,2.1,0.0,0.0,97.49,97.49,unchanged
HELS-003-1,HELS-001-1,1.4,1.4,0.0,0.0,97.49,97.49,unchanged
HELS-010-1,HELS-005-1,3.2,3.2,0.0,0.0,97.49,97.49,unchanged
HELS-012-1,HELS-007-1,-3.7,-3.7,0.0,0.0,97.48,97.48,unchanged
HELS-002-2,HELS-001-2,5.7,5.7,0.0,0.0,97.47,97.47,unchanged
HELS-009-2,HELS-011-2,-1.1,-1.1,0.0,0.0,97.47,97.47,unchanged
HELS-013-2,HELS-012-2,-2.4,-2.4,0.0,0.0,97.47,97.47,unchanged
HELS-008-1,HELS-014-2,-4.2,-4.2,0.0,0.0,97.47,97.47,unchanged
HELS-006-1,HELS-011-2,4.6,4.6,0.0,0.0,97.47,97.47,unchanged
HELS-006-3,HELS-011-3,-4.1,-4.1,0.0,0.0,97.46,97.46,unchanged
HELS-013-3,HELS-012-2,-2.2,-2.2,0.0,0.0,97.46,97.46,unchanged
HELS-009-2,HELS-006-1,4.1,4.1,0.0,0.0,97.46,97.46,unchanged
HELS-003-1,HELS-003-2,3.6,3.6,0.0,0.0,97.46,97.46,unchanged
HELS-004-2,HELS-002-2,-4.2,-4.2,0.0,0.0,97.46,97.46,unchanged
HELS-003-3,HELS-003-1,2.7,2.7,0.0,0.0,97.45,97.45,unchanged
HELS-006-2,HELS-006-1,-1.7,-1.7,0.0,0.0,97.45,97.45,unchanged
HELS-002-1,HELS-001-3,5.9,5.9,0.0,0.0,97.44,97.44,unchanged
HELS-006-1,HELS-006-3,2.3,2.3,0.0,0.0,97.44,97.44,unchanged
HELS-004-1,HELS-002-1,0.7,0.7,0.0,0.0,97.43,97.43,unchanged
HELS-002-1,HELS-011-3,0.1,0.1,0.0,0.0,97.43,97.43,unchanged
HELS-013-1,HELS-012-1,-5.7,-5.7,0.0,0.0,97.43,97.43,unchanged
HELS-007-2,HELS-009-1,-4.6,-4.6,0.0,0.0,97.41,97.41,unchanged
HELS-002-3,HELS-011-3,4.8,4.8,0.0,0.0,97.38,97.38,unchanged
HELS-001-1,HELS-010-3,1.6,1.6,0.0,0.0,97.37,97.37,unchanged
HELS-013-1,HELS-013-2,-2.6,-2.6,0.0,0.0,97.36,97.36,unchanged
HELS-013-1,HELS-002-1,4.4,4.4,0.0,0.0,97.36,97.36,unchanged
HELS-004-2,HELS-004-3,0.6,0.6,0.0,0.0,97.36,97.36,unchanged
HELS-003-3,HELS-003-2,3.7,3.7,0.0,0.0,97.36,97.36,unchanged
HELS-004-2,HELS-003-1,-1.4,-1.4,0.0,0.0,97.35,97.35,unchanged
HELS-008-1,HELS-008-2,-0.3,-0.3,0.0,0.0,97.35,97.35,unchanged
HELS-011-1,HELS-011-2,-4.6,-4.6,0.0,0.0,97.35,97.35,unchanged
HELS-005-3,HELS-001-2,5.9,5.9,0.0,0.0,97.34,97.34,unchanged
HELS-011-3,HELS-001-1,-0.7,-0.7,0.0,0.0,97.34,97.34,unchanged
HELS-003-2,HELS-010-2,-3.9,-3.9,0.0,0.0,97.34,97.34,unchanged
HELS-007-3,HELS-006-3,4.1,4.1,0.0,0.0,97.34,97.34,unchanged
HELS-002-2,HELS-011-1,-4.8,-4.8,0.0,0.0,97.34,97.34,unchanged
HELS-004-2,HELS-001-1,-2.9,-2.9,0.0,0.0,97.32,97.32,unchanged
HELS-006-3,HELS-006-2,-5.3,-5.3,0.0,0.0,97.32,97.32,unchanged
HELS-003-3,HELS-004-3,-2.7,-2.7,0.0,0.0,97.31,97.31,unchanged
HELS-006-3,HELS-011-2,5.8,5.8,0.0,0.0,97.31,97.31,unchanged
HELS-014-3,HELS-008-2,-0.1,-0.1,0.0,0.0,97.31,97.31,unchanged
HELS-011-1,HELS-001-2,-5.3,-5.3,0.0,0.0,97.3,97.3,unchanged
HELS-014-1,HELS-006-2,5.1,5.1,0.0,0.0,97.3,97.3,unchanged
HELS-010-1,HELS-001-1,-0.4,-0.4,0.0,0.0,97.29,97.29,unchanged
HELS-007-3,HELS-007-2,4.2,4.2,0.0,0.0,97.29,97.29,unchanged
HELS-007-2,HELS-009-2,4.6,4.6,0.0,0.0,97.28,97.28,unchanged
HELS-004-2,HELS-003-2,3.1,3.1,0.0,0.0,97.28,97.28,unchanged
HELS-013-3,HELS-004-3,-4.8,-4.8,0.0,0.0,97.27,97.27,unchanged
HELS-010-1,HELS-011-2,3.6,3.6,0.0,0.0,97.27,97.27,unchanged
HELS-004-3,HELS-002-3,-2.6,-2.6,0.0,0.0,97.27,97.27,unchanged
HELS-004-1,HELS-004-2,1.7,1.7,0.0,0.0,97.26,97.26,unchanged
HELS-010-3,HELS-005-1,0.7,0.7,0.0,0.0,97.25,97.25,unchanged
HELS-013-2,HELS-013-3,4.6,4.6,0.0,0.0,97.25,97.25,unchanged
HELS-002-1,HELS-011-1,-5.2,-5.2,0.0,0.0,97.25,97.25,unchanged
HELS-006-2,HELS-009-2,0.3,0.3,0.0,0.0,97.24,97.24,unchanged
HELS-009-2,HELS-006-3,4.4,4.4,0.0,0.0,97.24,97.24,unchanged
HELS-013-3,HELS-012-1,-0.2,-0.2,0.0,0.0,97.24,97.24,unchanged
HELS-006-3,HELS-001-1,5.4,5.4,0.0,0.0,97.23,97.23,unchanged
HELS-003-3,HELS-001-2,-4.1,-4.1,0.0,0.0,97.23,97.23,unchanged
HELS-003-2,HELS-004-2,-2.9,-2.9,0.0,0.0,97.23,97.23,unchanged
HELS-008-2,HELS-012-1,2.2,2.2,0.0,0.0,97.23,97.23,unchanged
HELS-007-1,HELS-002-2,3.4,3.4,0.0,0.0,97.22,97.22,unchanged
HELS-009-2,HELS-011-1,-5.9,-5.9,0.0,0.0,97.22,97.22,unchanged
HELS-014-2,HELS-014-1,-4.4,-4.4,0.0,0.0,97.2,97.2,unchanged
HELS-008-1,HELS-014-1,0.6,0.6,0.0,0.0,97.2,97.2,unchanged
HELS-011-1,HELS-006-3,-3.4,-3.4,0.0,0.0,97.19,97.19,unchanged
HELS-010-3,HELS-010-1,0.9,0.9,0.0,0.0,97.19,97.19,unchanged
HELS-007-1,HELS-002-3,2.3,2.3,0.0,0.0,97.19,97.19,unchanged
HELS-003-3,HELS-010-3,1.7,1.7,0.0,0.0,97.19,97.19,unchanged
HELS-013-2,HELS-002-3,-3.4,-3.4,0.0,0.0,97.18,97.18,unchanged
HELS-014-3,HELS-009-2,3.6,3.6,0.0,0.0,97.18,97.18,unchanged
HELS-010-2,HELS-001-3,2.1,2.1,0.0,0.0,97.17,97.17,unchanged
HELS-009-1,HELS-001-1,-3.9,-3.9,0.0,0.0,97.17,97.17,unchanged
HELS-013-2,HELS-012-3,-5.6,-5.6,0.0,0.0,97.16,97.16,unchanged
HELS-007-2,HELS-007-1,-1.8,-1.8,0.0,0.0,97.14,97.14,unchanged
HELS-011-1,HELS-009-1,4.9,4.9,0.0,0.0,97.14,97.14,unchanged
HELS-001-1,HELS-005-3,5.4,5.4,0.0,0.0,97.14,97.14,unchanged
HELS-010-2,HELS-011-1,2.3,2.3,0.0,0.0,97.12,97.12,unchanged
HELS-009-2,HELS-009-3,2.2,2.2,0.0,0.0,97.11,97.11,unchanged
HELS-005-3,HELS-011-1,-5.8,-5.8,0.0,0.0,97.11,97.11,unchanged
HELS-005-3,HELS-001-3,5.2,5.2,0.0,0.0,97.11,97.11,unchanged
HELS-013-2,HELS-002-2,-3.8,-3.8,0.0,0.0,97.11,97.11,unchanged
HELS-013-3,HELS-004-2,1.3,1.3,0.0,0.0,97.1,97.1,unchanged
HELS-011-1,HELS-009-3,-0.1,-0.1,0.0,0.0,97.09,97.09,unchanged
HELS-002-3,HELS-001-1,1.9,1.9,0.0,0.0,97.09,97.09,unchanged
HELS-003-2,HELS-004-1,2.1,2.1,0.0,0.0,97.08,97.08,unchanged
HELS-002-2,HELS-004-3,3.4,3.4,0.0,0.0,97.08,97.08,unchanged
HELS-012-1,HELS-013-3,-4.9,-4.9,0.0,0.0,97.07,97.07,unchanged
HELS-002-1,HELS-004-1,-1.7,-1.7,0.0,0.0,97.07,97.07,unchanged
HELS-003-3,HELS-004-1,3.3,3.3,0.0,0.0,97.07,97.07,unchanged
HELS-002-1,HELS-004-2,1.3,1.3,0.0,0.0,97.06,97.06,unchanged
HELS-003-2,HELS-003-3,1.7,1.7,0.0,0.0,97.06,97.06,unchanged
HELS-011-2,HELS-009-1,-1.8,-1.8,0.0,0.0,97.06,97.06,unchanged
HELS-003-3,HELS-010-2,-4.7,-4.7,0.0,0.0,97.06,97.06,unchanged
HELS-004-3,HELS-004-2,-4.3,-4.3,0.0,0.0,97.06,97.06,unchanged
HELS-013-3,HELS-002-1,3.7,3.7,0.0,0.0,97.05,97.05,unchanged
HELS-014-1,HELS-006-1,-5.9,-5.9,0.0,0.0,97.05,97.05,unchanged
HELS-005-2,HELS-011-1,0.8,0.8,0.0,0.0,97.04,97.04,unchanged
HELS-002-3,HELS-002-2,-0.6,-0.6,0.0,0.0,97.03,97.03,unchanged
HELS-008-2,HELS-014-2,5.7,5.7,0.0,0.0,97.03,97.03,unchanged
HELS-002-3,HELS-011-2,5.4,5.4,0.0,0.0,97.02,97.02,unchanged
HELS-010-1,HELS-010-2,-2.8,-2.8,0.0,0.0,97.02,97.02,unchanged
HELS-002-1,HELS-001-2,3.4,3.4,0.0,0.0,97.02,97.02,unchanged
HELS-004-3,HELS-001-2,-3.4,-3.4,0.0,0.0,97.01,97.01,unchanged
HELS-010-1,HELS-005-3,-5.9,-5.9,0.0,0.0,97.01,97.01,unchanged
HELS-014-1,HELS-007-1,0.4,0.4,0.0,0.0,97.01,97.01,unchanged
HELS-008-1,HELS-007-3,-4.2,-4.2,0.0,0.0,97.0,97.0,unchanged
HELS-004-2,HELS-001-2,-1.2,-1.2,0.0,0.0,97.0,97.0,unchanged
HELS-010-1,HELS-001-3,1.4,1.4,0.0,0.0,96.99,96.99,unchanged
HELS-004-3,HELS-003-3,-0.1,-0.1,0.0,0.0,96.99,96.99,unchanged
HELS-003-3,HELS-001-1,3.8,3.8,0.0,0.0,96.97,96.97,unchanged
HELS-010-3,HELS-010-2,3.6,3.6,0.0,0.0,96.96,96.96,unchanged
HELS-011-1,HELS-001-3,-1.8,-1.8,0.0,0.0,96.96,96.96,unchanged
HELS-009-3,HELS-005-3,-4.9,-4.9,0.0,0.0,96.96,96.96,unchanged
HELS-002-2,HELS-011-2,-4.7,-4.7,0.0,0.0,96.95,96.95,unchanged
HELS-012-1,HELS-007-3,-0.6,-0.6,0.0,0.0,96.94,96.94,unchanged
HELS-010-2,HELS-001-1,-3.8,-3.8,0.0,0.0,96.94,96.94,unchanged
HELS-010-2,HELS-010-1,-2.7,-2.7,0.0,0.0,96.93,96.93,unchanged
HELS-002-1,HELS-002-3,-0.9,-0.9,0.0,0.0,96.91,96.91,unchanged
HELS-004-2,HELS-003-3,-4.8,-4.8,0.0,0.0,96.91,96.91,unchanged
HELS-002-1,HELS-011-2,-5.8,-5.8,0.0,0.0,96.91,96.91,unchanged
HELS-005-3,HELS-001-1,5.4,5.4,0.0,0.0,96.91,96.91,unchanged
HELS-002-2,HELS-002-1,-3.3,-3.3,0.0,0.0,96.91,96.91,unchanged
HELS-011-1,HELS-009-2,-2.1,-2.1,0.0,0.0,96.91,96.91,unchanged
HELS-006-2,HELS-006-3,-4.7,-4.7,0.0,0.0,96.9,96.9,unchanged
HELS-001-1,HELS-010-2,4.8,4.8,0.0,0.0,96.9,96.9,unchanged
HELS-010-2,HELS-003-2,3.9,3.9,0.0,0.0,96.89,96.89,unchanged
HELS-003-3,HELS-001-3,4.1,4.1,0.0,0.0,96.89,96.89,unchanged
HELS-011-1,HELS-001-1,2.1,2.1,0.0,0.0,96.87,96.87,unchanged
HELS-003-1,HELS-010-1,3.4,3.4,0.0,0.0,96.87,96.87,unchanged
HELS-004-3,HELS-003-1,5.6,5.6,0.0,0.0,96.85,96.85,unchanged
HELS-010-2,HELS-005-3,-0.4,-0.4,0.0,0.0,96.85,96.85,unchanged
HELS-008-2,HELS-007-2,4.2,4.2,0.0,0.0,96.85,96.85,unchanged
HELS-003-2,HELS-010-3,-4.7,-4.7,0.0,0.0,96.84,96.84,unchanged
HELS-012-1,HELS-012-3,5.2,5.2,0.0,0.0,96.84,96.84,unchanged
HELS-013-3,HELS-004-1,4.3,4.3,0.0,0.0,96.84,96.84,unchanged
HELS-010-2,HELS-003-1,1.9,1.9,0.0,0.0,96.83,96.83,unchanged
HELS-005-2,HELS-010-2,-2.7,-2.7,0.0,0.0,96.83,96.83,unchanged
HELS-005-3,HELS-010-1,0.3,0.3,0.0,0.0,96.83,96.83,unchanged
HELS-013-3,HELS-007-1,-1.8,-1.8,0.0,0.0,96.81,96.81,unchanged
HELS-014-1,HELS-014-2,0.7,0.7,0.0,0.0,96.81,96.81,unchanged
HELS-006-2,HELS-011-1,-3.4,-3.4,0.0,0.0,96.81,96.81,unchanged
HELS-008-2,HELS-008-1,-3.2,-3.2,0.0,0.0,96.8,96.8,unchanged
HELS-008-2,HELS-012-2,2.3,2.3,0.0,0.0,96.8,96.8,unchanged
HELS-003-2,HELS-003-1,4.3,4.3,0.0,0.0,96.8,96.8,unchanged
HELS-009-1,HELS-005-3,-3.4,-3.4,0.0,0.0,96.79,96.79,unchanged
HELS-012-3,HELS-013-3,-2.2,-2.2,0.0,0.0,96.79,96.79,unchanged
HELS-012-3,HELS-004-1,0.1,0.1,0.0,0.0,96.78,96.78,unchanged
HELS-003-2,HELS-001-1,3.1,3.1,0.0,0.0,96.78,96.78,unchanged
HELS-006-2,HELS-009-3,2.6,2.6,0.0,0.0,96.77,96.77,unchanged
HELS-006-3,HELS-001-2,-5.2,-5.2,0.0,0.0,96.77,96.77,unchanged
HELS-014-2,HELS-007-3,-1.4,-1.4,0.0,0.0,96.76,96.76,unchanged
HELS-008-2,HELS-009-2,1.8,1.8,0.0,0.0,96.75,96.75,unchanged
HELS-008-2,HELS-014-1,4.9,4.9,0.0,0.0,96.75,96.75,unchanged
HELS-006-3,HELS-009-3,-3.3,-3.3,0.0,0.0,96.75,96.75,unchanged
HELS-012-3,HELS-012-1,1.4,1.4,0.0,0.0,96.75,96.75,unchanged
HELS-012-3,HELS-007-1,2.6,2.6,0.0,0.0,96.75,96.75,unchanged
HELS-014-1,HELS-009-3,3.9,3.9,0.0,0.0,96.74,96.74,unchanged
HELS-009-1,HELS-005-1,0.6,0.6,0.0,0.0,96.73,96.73,unchanged
HELS-006-3,HELS-001-3,-0.8,-0.8,0.0,0.0,96.72,96.72,unchanged
HELS-012-3,HELS-013-1,3.4,3.4,0.0,0.0,96.71,96.71,unchanged
HELS-011-2,HELS-009-3,-2.9,-2.9,0.0,0.0,96.7,96.7,unchanged
HELS-009-1,HELS-005-2,5.6,5.6,0.0,0.0,96.7,96.7,unchanged
HELS-005-2,HELS-010-1,-4.6,-4.6,0.0,0.0,96.7,96.7,unchanged
HELS-012-3,HELS-007-2,0.1,0.1,0.0,0.0,96.69,96.69,unchanged
HELS-014-1,HELS-009-2,3.2,3.2,0.0,0.0,96.68,96.68,unchanged
HELS-007-1,HELS-006-2,2.7,2.7,0.0,0.0,96.68,96.68,unchanged
HELS-009-3,HELS-009-1,-1.3,-1.3,0.0,0.0,96.67,96.67,unchanged
HELS-008-2,HELS-009-1,-4.7,-4.7,0.0,0.0,96.67,96.67,unchanged
HELS-009-3,HELS-001-1,3.9,3.9,0.0,0.0,96.67,96.67,unchanged
HELS-010-2,HELS-005-2,3.4,3.4,0.0,0.0,96.66,96.66,unchanged
HELS-014-1,HELS-007-2,5.9,5.9,0.0,0.0,96.66,96.66,unchanged
HELS-003-3,HELS-010-1,3.9,3.9,0.0,0.0,96.66,96.66,unchanged
HELS-011-1,HELS-011-3,-1.4,-1.4,0.0,0.0,96.65,96.65,unchanged
HELS-013-2,HELS-013-1,-0.6,-0.6,0.0,0.0,96.64,96.64,unchanged
HELS-014-2,HELS-009-1,-0.9,-0.9,0.0,0.0,96.64,96.64,unchanged
HELS-010-2,HELS-011-3,1.1,1.1,0.0,0.0,96.63,96.63,unchanged
HELS-010-1,HELS-001-2,-5.4,-5.4,0.0,0.0,96.63,96.63,unchanged
HELS-014-3,HELS-008-1,3.3,3.3,0.0,0.0,96.63,96.63,unchanged
HELS-009-3,HELS-011-3,-3.1,-3.1,0.0,0.0,96.61,96.61,unchanged
HELS-008-2,HELS-007-1,-3.6,-3.6,0.0,0.0,96.61,96.61,unchanged
HELS-009-1,HELS-009-3,-5.6,-5.6,0.0,0.0,96.6,96.6,unchanged
HELS-014-2,HELS-008-3,-4.8,-4.8,0.0,0.0,96.59,96.59,unchanged
HELS-005-2,HELS-001-1,-1.1,-1.1,0.0,0.0,96.59,96.59,unchanged
HELS-006-3,HELS-011-1,-5.9,-5.9,0.0,0.0,96.58,96.58,unchanged
HELS-007-1,HELS-009-3,5.4,5.4,0.0,0.0,96.58,96.58,unchanged
HELS-008-2,HELS-007-3,-2.2,-2.2,0.0,0.0,96.57,96.57,unchanged
HELS-007-1,HELS-006-3,-1.4,-1.4,0.0,0.0,96.57,96.57,unchanged
HELS-007-1,HELS-007-2,5.8,5.8,0.0,0.0,96.57,96.57,unchanged
HELS-006-3,HELS-009-1,1.6,1.6,0.0,0.0,96.56,96.56,unchanged
HELS-010-2,HELS-011-2,-3.1,-3.1,0.0,0.0,96.56,96.56,unchanged
HELS-010-2,HELS-005-1,4.6,4.6,0.0,0.0,96.55,96.55,unchanged
HELS-002-3,HELS-004-1,-4.4,-4.4,0.0,0.0,96.54,96.54,unchanged
HELS-008-2,HELS-008-3,0.9,0.9,0.0,0.0,96.53,96.53,unchanged
HELS-003-3,HELS-004-2,2.4,2.4,0.0,0.0,96.53,96.53,unchanged
HELS-014-2,HELS-006-2,0.4,0.4,0.0,0.0,96.52,96.52,unchanged
HELS-009-3,HELS-005-1,-5.7,-5.7,0.0,0.0,96.5,96.5,unchanged
HELS-006-3,HELS-009-2,0.7,0.7,0.0,0.0,96.49,96.49,unchanged
HELS-011-2,HELS-005-1,-3.8,-3.8,0.0,0.0,96.48,96.48,unchanged
HELS-011-2,HELS-006-1,-2.9,-2.9,0.0,0.0,96.48,96.48,unchanged
HELS-014-2,HELS-007-2,5.9,5.9,0.0,0.0,96.47,96.47,unchanged
HELS-011-2,HELS-005-2,2.7,2.7,0.0,0.0,96.46,96.46,unchanged
HELS-011-2,HELS-011-1,2.1,2.1,0.0,0.0,96.45,96.45,unchanged
HELS-012-3,HELS-007-3,-0.6,-0.6,0.0,0.0,96.45,96.45,unchanged
HELS-009-2,HELS-009-1,-3.9,-3.9,0.0,0.0,96.45,96.45,unchanged
HELS-009-3,HELS-006-2,1.4,1.4,0.0,0.0,96.44,96.44,unchanged
HELS-010-2,HELS-010-3,-5.1,-5.1,0.0,0.0,96.44,96.44,unchanged
HELS-012-1,HELS-013-2,4.3,4.3,0.0,0.0,96.44,96.44,unchanged
HELS-013-3,HELS-013-2,-4.1,-4.1,0.0,0.0,96.44,96.44,unchanged
HELS-007-1,HELS-011-1,4.3,4.3,0.0,0.0,96.43,96.43,unchanged
HELS-006-2,HELS-009-1,-4.8,-4.8,0.0,0.0,96.42,96.42,unchanged
HELS-013-3,HELS-012-3,3.8,3.8,0.0,0.0,96.41,96.41,unchanged
HELS-010-2,HELS-001-2,1.6,1.6,0.0,0.0,96.4,96.4,unchanged
HELS-005-2,HELS-011-2,3.9,3.9,0.0,0.0,96.38,96.38,unchanged
HELS-007-1,HELS-009-2,-1.4,-1.4,0.0,0.0,96.38,96.38,unchanged
HELS-012-3,HELS-002-3,5.3,5.3,0.0,0.0,96.37,96.37,unchanged
HELS-014-2,HELS-006-3,-5.2,-5.2,0.0,0.0,96.35,96.35,unchanged
HELS-009-1,HELS-006-1,0.6,0.6,0.0,0.0,96.35,96.35,unchanged
HELS-011-2,HELS-011-3,3.3,3.3,0.0,0.0,96.33,96.33,unchanged
HELS-011-2,HELS-006-3,-0.4,-0.4,0.0,0.0,96.31,96.31,unchanged
HELS-014-2,HELS-014-3,-1.2,-1.2,0.0,0.0,96.29,96.29,unchanged
HELS-012-1,HELS-012-2,-3.9,-3.9,0.0,0.0,96.27,96.27,unchanged
HELS-014-2,HELS-006-1,2.4,2.4,0.0,0.0,96.24,96.24,unchanged
HELS-014-1,HELS-007-3,4.4,4.4,0.0,0.0,96.24,96.24,unchanged
