source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
TKYO-001-3,TKYO-004-1,-0.2,-0.2,0.0,0.0,97.35,97.35,unchanged
TKYO-004-2,TKYO-001-2,2.3,2.3,0.0,0.0,97.33,97.33,unchanged
TKYO-003-1,TKYO-011-3,5.1,5.1,0.0,0.0,97.33,97.33,unchanged
TKYO-013-1,TKYO-013-2,-5.2,-5.2,0.0,0.0,97.33,97.33,unchanged
TKYO-012-1,TKYO-006-1,4.1,4.1,0.0,0.0,97.32,97.32,unchanged
TKYO-001-2,TKYO-016-1,-0.2,-0.2,0.0,0.0,97.32,97.32,unchanged
TKYO-005-2,TKYO-007-2,-2.1,-2.1,0.0,0.0,97.32,97.32,unchanged
TKYO-014-3,TKYO-010-2,4.1,4.1,0.0,0.0,97.32,97.32,unchanged
TKYO-011-3,TKYO-013-3,-1.2,-1.2,0.0,0.0,97.31,97.31,unchanged
TKYO-001-2,TKYO-004-3,-1.9,-1.9,0.0,0.0,97.31,97.31,unchanged
TKYO-011-2,TKYO-002-3,-4.6,-4.6,0.0,0.0,97.31,97.31,unchanged
TKYO-008-3,TKYO-014-2,1.4,1.4,0.0,0.0,97.31,97.31,unchanged
TKYO-014-1,TKYO-010-2,3.7,3.7,0.0,0.0,97.31,97.31,unchanged
TKYO-003-1,TKYO-011-1,-4.9,-4.9,0.0,0.0,97.31,97.31,unchanged
TKYO-011-2,TKYO-013-2,5.9,5.9,0.0,0.0,97.3,97.3,unchanged
TKYO-006-2,TKYO-006-3,-1.8,-1.8,0.0,0.0,97.3,97.3,unchanged
TKYO-010-1,TKYO-010-3,-4.1,-4.1,0.0,0.0,97.3,97.3,unchanged
TKYO-007-3,TKYO-007-2,-4.2,-4.2,0.0,0.0,97.3,97.3,unchanged
TKYO-006-1,TKYO-006-2,4.8,4.8,0.0,0.0,97.29,97.29,unchanged
TKYO-009-3,TKYO-005-1,-3.1,-3.1,0.0,0.0,97.29,97.29,unchanged
TKYO-006-1,TKYO-001-3,5.1,5.1,0.0,0.0,97.29,97.29,unchanged
TKYO-016-3,TKYO-004-2,-5.9,-5.9,0.0,0.0,97.28,97.28,unchanged
TKYO-011-2,TKYO-002-2,-4.6,-4.6,0.0,0.0,97.28,97.28,unchanged
TKYO-004-3,TKYO-004-2,-3.2,-3.2,0.0,0.0,97.28,97.28,unchanged
TKYO-004-2,TKYO-012-2,4.7,4.7,0.0,0.0,97.28,97.28,unchanged
TKYO-010-3,TKYO-005-3,0.9,0.9,0.0,0.0,97.28,97.28,unchanged
TKYO-003-2,TKYO-013-3,2.1,2.1,0.0,0.0,97.28,97.28,unchanged
TKYO-005-1,TKYO-015-3,0.6,0.6,0.0,0.0,97.28,97.28,unchanged
TKYO-001-3,TKYO-004-3,5.7,5.7,0.0,0.0,97.27,97.27,unchanged
TKYO-013-3,TKYO-011-2,4.4,4.4,0.0,0.0,97.27,97.27,unchanged
TKYO-007-1,TKYO-006-3,-5.9,-5.9,0.0,0.0,97.27,97.27,unchanged
TKYO-009-1,TKYO-009-3,5.4,5.4,0.0,0.0,97.27,97.27,unchanged
TKYO-016-3,TKYO-012-1,3.3,3.3,0.0,0.0,97.27,97.27,unchanged
TKYO-007-3,TKYO-015-3,-4.9,-4.9,0.0,0.0,97.27,97.27,unchanged
TKYO-013-3,TKYO-011-3,-4.9,-4.9,0.0,0.0,97.26,97.26,unchanged
TKYO-006-1,TKYO-001-1,3.7,3.7,0.0,0.0,97.26,97.26,unchanged
TKYO-002-1,TKYO-011-3,3.3,3.3,0.0,0.0,97.26,97.26,unchanged
TKYO-010-2,TKYO-014-1,3.9,3.9,0.0,0.0,97.25,97.25,unchanged
TKYO-010-2,TKYO-014-3,-1.1,-1.1,0.0,0.0,97.25,97.25,unchanged
TKYO-005-2,TKYO-005-3,4.2,4.2,0.0,0.0,97.25,97.25,unchanged
TKYO-001-3,TKYO-012-2,0.8,0.8,0.0,0.0,97.25,97.25,unchanged
TKYO-005-3,TKYO-007-1,-3.2,-3.2,0.0,0.0,97.24,97.24,unchanged
TKYO-013-1,TKYO-003-1,-2.2,-2.2,0.0,0.0,97.24,97.24,unchanged
TKYO-006-2,TKYO-006-1,-0.1,-0.1,0.0,0.0,97.24,97.24,unchanged
TKYO-010-2,TKYO-009-3,-4.9,-4.9,0.0,0.0,97.24,97.24,unchanged
TKYO-013-1,TKYO-013-3,5.9,5.9,0.0,0.0,97.24,97.24,unchanged
TKYO-010-2,TKYO-009-1,-5.7,-5.7,0.0,0.0,97.24,97.24,unchanged
TKYO-001-1,TKYO-012-2,-2.1,-2.1,0.0,0.0,97.24,97.24,unchanged
TKYO-007-3,TKYO-015-1,4.4,4.4,0.0,0.0,97.24,97.24,unchanged
TKYO-012-2,TKYO-012-3,3.3,3.3,0.0,0.0,97.24,97.24,unchanged
TKYO-012-3,TKYO-001-3,0.9,0.9,0.0,0.0,97.24,97.24,unchanged
TKYO-011-3,TKYO-013-2,1.3,1.3,0.0,0.0,97.24,97.24,unchanged
TKYO-007-3,TKYO-015-2,-4.9,-4.9,0.0,0.0,97.24,97.24,unchanged
TKYO-010-3,TKYO-008-1,-0.8,-0.8,0.0,0.0,97.23,97.23,unchanged
TKYO-004-3,TKYO-001-1,4.9,4.9,0.0,0.0,97.23,97.23,unchanged
TKYO-004-3,TKYO-016-3,5.4,5.4,0.0,0.0,97.23,97.23,unchanged
TKYO-011-3,TKYO-011-1,-2.9,-2.9,0.0,0.0,97.23,97.23,unchanged
TKYO-011-3,TKYO-003-1,0.2,0.2,0.0,0.0,97.23,97.23,unchanged
TKYO-005-2,TKYO-005-1,5.2,5.2,0.0,0.0,97.23,97.23,unchanged
TKYO-014-3,TKYO-014-1,-0.2,-0.2,0.0,0.0,97.23,97.23,unchanged
TKYO-009-3,TKYO-002-3,-2.6,-2.6,0.0,0.0,97.23,97.23,unchanged
TKYO-012-1,TKYO-001-3,-2.6,-2.6,0.0,0.0,97.23,97.23,unchanged
TKYO-009-3,TKYO-009-2,-5.9,-5.9,0.0,0.0,97.23,97.23,unchanged
TKYO-008-2,TKYO-014-3,-3.3,-3.3,0.0,0.0,97.23,97.23,unchanged
TKYO-004-3,TKYO-016-2,-4.9,-4.9,0.0,0.0,97.22,97.22,unchanged
TKYO-003-1,TKYO-013-1,-1.4,-1.4,0.0,0.0,97.22,97.22,unchanged
TKYO-009-1,TKYO-015-3,4.7,4.7,0.0,0.0,97.21,97.21,unchanged
TKYO-008-1,TKYO-010-2,5.4,5.4,0.0,0.0,97.21,97.21,unchanged
TKYO-013-3,TKYO-013-2,-4.1,-4.1,0.0,0.0,97.21,97.21,unchanged
TKYO-005-2,TKYO-009-2,-3.8,-3.8,0.0,0.0,97.21,97.21,unchanged
TKYO-004-2,TKYO-001-1,-1.4,-1.4,0.0,0.0,97.21,97.21,unchanged
TKYO-013-3,TKYO-003-3,-4.2,-4.2,0.0,0.0,97.2,97.2,unchanged
TKYO-011-1,TKYO-003-3,-0.7,-0.7,0.0,0.0,97.2,97.2,unchanged
TKYO-006-3,TKYO-004-1,-1.8,-1.8,0.0,0.0,97.2,97.2,unchanged
TKYO-011-2,TKYO-011-1,3.7,3.7,0.0,0.0,97.2,97.2,unchanged
TKYO-008-2,TKYO-008-1,1.7,1.7,0.0,0.0,97.2,97.2,unchanged
TKYO-004-1,TKYO-012-3,3.2,3.2,0.0,0.0,97.2,97.2,unchanged
TKYO-007-2,TKYO-006-2,-0.3,-0.3,0.0,0.0,97.19,97.19,unchanged
TKYO-009-2,TKYO-002-2,-2.7,-2.7,0.0,0.0,97.19,97.19,unchanged
TKYO-001-1,TKYO-004-2,-3.3,-3.3,0.0,0.0,97.19,97.19,unchanged
TKYO-008-1,TKYO-014-2,3.6,3.6,0.0,0.0,97.19,97.19,unchanged
TKYO-005-3,TKYO-015-3,-0.2,-0.2,0.0,0.0,97.19,97.19,unchanged
TKYO-013-1,TKYO-003-3,-5.3,-5.3,0.0,0.0,97.19,97.19,unchanged
TKYO-003-2,TKYO-011-3,3.3,3.3,0.0,0.0,97.18,97.18,unchanged
TKYO-002-1,TKYO-005-2,-3.8,-3.8,0.0,0.0,97.18,97.18,unchanged
TKYO-010-3,TKYO-009-3,-0.1,-0.1,0.0,0.0,97.18,97.18,unchanged
TKYO-004-3,TKYO-001-2,-2.8,-2.8,0.0,0.0,97.18,97.18,unchanged
TKYO-008-3,TKYO-014-1,-2.2,-2.2,0.0,0.0,97.18,97.18,unchanged
TKYO-007-1,TKYO-005-3,0.3,0.3,0.0,0.0,97.17,97.17,unchanged
TKYO-003-2,TKYO-011-1,2.4,2.4,0.0,0.0,97.17,97.17,unchanged
TKYO-013-3,TKYO-011-1,3.9,3.9,0.0,0.0,97.16,97.16,unchanged
TKYO-012-1,TKYO-016-1,-0.1,-0.1,0.0,0.0,97.16,97.16,unchanged
TKYO-016-2,TKYO-012-1,-2.9,-2.9,0.0,0.0,97.16,97.16,unchanged
TKYO-002-3,TKYO-009-1,5.2,5.2,0.0,0.0,97.16,97.16,unchanged
TKYO-008-3,TKYO-010-2,5.4,5.4,0.0,0.0,97.16,97.16,unchanged
TKYO-012-3,TKYO-016-2,4.1,4.1,0.0,0.0,97.15,97.15,unchanged
TKYO-005-3,TKYO-009-1,-3.4,-3.4,0.0,0.0,97.15,97.15,unchanged
TKYO-016-2,TKYO-012-3,-5.8,-5.8,0.0,0.0,97.15,97.15,unchanged
TKYO-008-2,TKYO-009-1,-4.6,-4.6,0.0,0.0,97.15,97.15,unchanged
TKYO-001-2,TKYO-012-1,0.6,0.6,0.0,0.0,97.15,97.15,unchanged
TKYO-007-2,TKYO-006-1,3.6,3.6,0.0,0.0,97.14,97.14,unchanged
TKYO-014-3,TKYO-014-2,4.6,4.6,0.0,0.0,97.14,97.14,unchanged
TKYO-004-2,TKYO-004-3,-0.2,-0.2,0.0,0.0,97.14,97.14,unchanged
TKYO-005-1,TKYO-005-3,3.4,3.4,0.0,0.0,97.14,97.14,unchanged
TKYO-011-1,TKYO-013-2,-4.1,-4.1,0.0,0.0,97.14,97.14,unchanged
TKYO-008-2,TKYO-014-1,5.1,5.1,0.0,0.0,97.14,97.14,unchanged
TKYO-007-3,TKYO-006-3,2.6,2.6,0.0,0.0,97.14,97.14,unchanged
TKYO-012-1,TKYO-001-2,0.9,0.9,0.0,0.0,97.14,97.14,unchanged
TKYO-006-3,TKYO-007-1,-5.2,-5.2,0.0,0.0,97.13,97.13,unchanged
TKYO-008-3,TKYO-014-3,-4.7,-4.7,0.0,0.0,97.13,97.13,unchanged
TKYO-014-1,TKYO-008-1,1.8,1.8,0.0,0.0,97.13,97.13,unchanged
TKYO-014-3,TKYO-010-3,-3.9,-3.9,0.0,0.0,97.12,97.12,unchanged
TKYO-002-1,TKYO-011-1,-3.2,-3.2,0.0,0.0,97.12,97.12,unchanged
TKYO-002-1,TKYO-002-3,5.3,5.3,0.0,0.0,97.12,97.12,unchanged
TKYO-005-3,TKYO-009-3,-5.7,-5.7,0.0,0.0,97.12,97.12,unchanged
TKYO-012-3,TKYO-012-1,-5.8,-5.8,0.0,0.0,97.12,97.12,unchanged
TKYO-010-1,TKYO-014-1,1.4,1.4,0.0,0.0,97.12,97.12,unchanged
TKYO-011-3,TKYO-002-2,5.9,5.9,0.0,0.0,97.12,97.12,unchanged
TKYO-001-2,TKYO-004-2,2.4,2.4,0.0,0.0,97.11,97.11,unchanged
TKYO-009-3,TKYO-005-2,3.9,3.9,0.0,0.0,97.11,97.11,unchanged
TKYO-007-1,TKYO-006-2,-5.4,-5.4,0.0,0.0,97.11,97.11,unchanged
TKYO-002-3,TKYO-005-1,-5.2,-5.2,0.0,0.0,97.11,97.11,unchanged
TKYO-012-1,TKYO-012-3,3.3,3.3,0.0,0.0,97.1,97.1,unchanged
TKYO-016-2,TKYO-004-3,1.2,1.2,0.0,0.0,97.1,97.1,unchanged
TKYO-008-2,TKYO-008-3,-1.8,-1.8,0.0,0.0,97.1,97.1,unchanged
TKYO-006-2,TKYO-007-1,5.2,5.2,0.0,0.0,97.1,97.1,unchanged
TKYO-003-2,TKYO-003-3,-4.3,-4.3,0.0,0.0,97.1,97.1,unchanged
TKYO-008-3,TKYO-009-1,-0.8,-0.8,0.0,0.0,97.1,97.1,unchanged
TKYO-001-1,TKYO-012-3,1.4,1.4,0.0,0.0,97.1,97.1,unchanged
TKYO-008-2,TKYO-009-2,-0.7,-0.7,0.0,0.0,97.09,97.09,unchanged
TKYO-004-3,TKYO-004-1,1.8,1.8,0.0,0.0,97.09,97.09,unchanged
TKYO-011-1,TKYO-005-1,5.8,5.8,0.0,0.0,97.09,97.09,unchanged
TKYO-004-2,TKYO-012-3,2.2,2.2,0.0,0.0,97.09,97.09,unchanged
TKYO-006-2,TKYO-007-2,-4.1,-4.1,0.0,0.0,97.08,97.08,unchanged
TKYO-012-3,TKYO-001-1,1.6,1.6,0.0,0.0,97.08,97.08,unchanged
TKYO-003-1,TKYO-013-2,3.9,3.9,0.0,0.0,97.08,97.08,unchanged
TKYO-007-1,TKYO-006-1,0.1,0.1,0.0,0.0,97.07,97.07,unchanged
TKYO-008-1,TKYO-010-1,0.8,0.8,0.0,0.0,97.07,97.07,unchanged
TKYO-003-1,TKYO-003-2,3.1,3.1,0.0,0.0,97.07,97.07,unchanged
TKYO-016-2,TKYO-004-1,3.8,3.8,0.0,0.0,97.07,97.07,unchanged
TKYO-009-2,TKYO-002-3,4.7,4.7,0.0,0.0,97.07,97.07,unchanged
TKYO-004-3,TKYO-006-1,-3.8,-3.8,0.0,0.0,97.07,97.07,unchanged
TKYO-008-3,TKYO-010-3,1.6,1.6,0.0,0.0,97.06,97.06,unchanged
TKYO-003-2,TKYO-011-2,2.1,2.1,0.0,0.0,97.06,97.06,unchanged
TKYO-015-3,TKYO-006-3,0.7,0.7,0.0,0.0,97.06,97.06,unchanged
TKYO-012-1,TKYO-004-3,4.9,4.9,0.0,0.0,97.06,97.06,unchanged
TKYO-006-1,TKYO-007-1,3.4,3.4,0.0,0.0,97.06,97.06,unchanged
TKYO-015-3,TKYO-004-2,-2.8,-2.8,0.0,0.0,97.06,97.06,unchanged
TKYO-007-2,TKYO-005-2,-0.2,-0.2,0.0,0.0,97.06,97.06,unchanged
TKYO-005-1,TKYO-007-2,1.7,1.7,0.0,0.0,97.06,97.06,unchanged
TKYO-015-2,TKYO-015-3,1.7,1.7,0.0,0.0,97.06,97.06,unchanged
TKYO-005-1,TKYO-009-1,-4.6,-4.6,0.0,0.0,97.05,97.05,unchanged
TKYO-002-3,TKYO-005-3,3.8,3.8,0.0,0.0,97.05,97.05,unchanged
TKYO-015-3,TKYO-004-1,3.7,3.7,0.0,0.0,97.05,97.05,unchanged
TKYO-002-3,TKYO-013-1,-5.8,-5.8,0.0,0.0,97.05,97.05,unchanged
TKYO-006-2,TKYO-015-2,-2.9,-2.9,0.0,0.0,97.05,97.05,unchanged
TKYO-009-3,TKYO-005-3,-4.9,-4.9,0.0,0.0,97.05,97.05,unchanged
TKYO-008-2,TKYO-014-2,-0.1,-0.1,0.0,0.0,97.05,97.05,unchanged
TKYO-005-1,TKYO-005-2,-0.6,-0.6,0.0,0.0,97.04,97.04,unchanged
TKYO-015-3,TKYO-004-3,4.8,4.8,0.0,0.0,97.04,97.04,unchanged
TKYO-006-2,TKYO-007-3,-3.3,-3.3,0.0,0.0,97.04,97.04,unchanged
TKYO-011-1,TKYO-002-3,-2.7,-2.7,0.0,0.0,97.03,97.03,unchanged
TKYO-011-1,TKYO-013-1,-1.7,-1.7,0.0,0.0,97.03,97.03,unchanged
TKYO-011-1,TKYO-005-3,-4.2,-4.2,0.0,0.0,97.03,97.03,unchanged
TKYO-016-3,TKYO-016-2,2.2,2.2,0.0,0.0,97.03,97.03,unchanged
TKYO-005-3,TKYO-015-2,4.6,4.6,0.0,0.0,97.03,97.03,unchanged
TKYO-016-3,TKYO-016-1,-4.9,-4.9,0.0,0.0,97.02,97.02,unchanged
TKYO-010-3,TKYO-014-1,-2.9,-2.9,0.0,0.0,97.02,97.02,unchanged
TKYO-005-3,TKYO-009-2,-0.7,-0.7,0.0,0.0,97.02,97.02,unchanged
TKYO-013-1,TKYO-011-2,1.8,1.8,0.0,0.0,97.02,97.02,unchanged
TKYO-007-3,TKYO-006-2,-5.2,-5.2,0.0,0.0,97.02,97.02,unchanged
TKYO-012-1,TKYO-001-1,-3.1,-3.1,0.0,0.0,97.02,97.02,unchanged
TKYO-007-2,TKYO-006-3,-0.1,-0.1,0.0,0.0,97.01,97.01,unchanged
TKYO-013-1,TKYO-011-3,1.6,1.6,0.0,0.0,97.01,97.01,unchanged
TKYO-011-2,TKYO-013-3,-5.4,-5.4,0.0,0.0,97.01,97.01,unchanged
TKYO-009-1,TKYO-009-2,-3.4,-3.4,0.0,0.0,97.0,97.0,unchanged
TKYO-006-3,TKYO-001-3,5.4,5.4,0.0,0.0,97.0,97.0,unchanged
TKYO-009-1,TKYO-002-1,-4.7,-4.7,0.0,0.0,97.0,97.0,unchanged
TKYO-012-3,TKYO-016-1,3.3,3.3,0.0,0.0,97.0,97.0,unchanged
TKYO-012-2,TKYO-004-2,-3.1,-3.1,0.0,0.0,97.0,97.0,unchanged
TKYO-008-1,TKYO-009-1,1.7,1.7,0.0,0.0,97.0,97.0,unchanged
TKYO-009-1,TKYO-002-2,-4.8,-4.8,0.0,0.0,96.99,96.99,unchanged
TKYO-006-1,TKYO-006-3,-2.2,-2.2,0.0,0.0,96.98,96.98,unchanged
TKYO-004-1,TKYO-001-3,2.7,2.7,0.0,0.0,96.97,96.97,unchanged
TKYO-015-3,TKYO-007-3,-2.3,-2.3,0.0,0.0,96.97,96.97,unchanged
TKYO-012-3,TKYO-004-3,-1.2,-1.2,0.0,0.0,96.97,96.97,unchanged
TKYO-004-2,TKYO-012-1,-5.8,-5.8,0.0,0.0,96.97,96.97,unchanged
TKYO-014-1,TKYO-008-3,1.8,1.8,0.0,0.0,96.96,96.96,unchanged
TKYO-010-3,TKYO-010-2,3.7,3.7,0.0,0.0,96.96,96.96,unchanged
TKYO-003-1,TKYO-013-3,3.6,3.6,0.0,0.0,96.96,96.96,unchanged
TKYO-014-1,TKYO-010-3,-5.2,-5.2,0.0,0.0,96.96,96.96,unchanged
TKYO-009-1,TKYO-015-1,2.2,2.2,0.0,0.0,96.95,96.95,unchanged
TKYO-002-3,TKYO-011-2,-4.4,-4.4,0.0,0.0,96.95,96.95,unchanged
TKYO-010-1,TKYO-008-3,0.8,0.8,0.0,0.0,96.95,96.95,unchanged
TKYO-007-2,TKYO-015-2,5.3,5.3,0.0,0.0,96.95,96.95,unchanged
TKYO-003-1,TKYO-011-2,-5.7,-5.7,0.0,0.0,96.94,96.94,unchanged
TKYO-012-2,TKYO-016-3,1.9,1.9,0.0,0.0,96.94,96.94,unchanged
TKYO-010-2,TKYO-008-3,3.3,3.3,0.0,0.0,96.94,96.94,unchanged
TKYO-014-2,TKYO-009-2,0.8,0.8,0.0,0.0,96.94,96.94,unchanged
TKYO-010-3,TKYO-005-2,3.9,3.9,0.0,0.0,96.93,96.93,unchanged
TKYO-012-2,TKYO-016-2,5.8,5.8,0.0,0.0,96.93,96.93,unchanged
TKYO-015-2,TKYO-015-1,4.9,4.9,0.0,0.0,96.93,96.93,unchanged
TKYO-009-3,TKYO-015-2,-2.7,-2.7,0.0,0.0,96.93,96.93,unchanged
TKYO-014-2,TKYO-010-1,-3.6,-3.6,0.0,0.0,96.93,96.93,unchanged
TKYO-007-1,TKYO-015-3,0.3,0.3,0.0,0.0,96.93,96.93,unchanged
TKYO-014-1,TKYO-009-2,4.4,4.4,0.0,0.0,96.92,96.92,unchanged
TKYO-012-1,TKYO-006-2,5.3,5.3,0.0,0.0,96.92,96.92,unchanged
TKYO-001-1,TKYO-012-1,-2.4,-2.4,0.0,0.0,96.91,96.91,unchanged
TKYO-008-2,TKYO-010-1,1.1,1.1,0.0,0.0,96.91,96.91,unchanged
TKYO-008-1,TKYO-014-1,4.3,4.3,0.0,0.0,96.91,96.91,unchanged
TKYO-001-1,TKYO-004-1,-4.7,-4.7,0.0,0.0,96.9,96.9,unchanged
TKYO-012-2,TKYO-001-3,5.4,5.4,0.0,0.0,96.9,96.9,unchanged
TKYO-012-1,TKYO-004-1,2.3,2.3,0.0,0.0,96.89,96.89,unchanged
TKYO-009-2,TKYO-005-1,5.1,5.1,0.0,0.0,96.89,96.89,unchanged
TKYO-010-2,TKYO-014-2,5.9,5.9,0.0,0.0,96.89,96.89,unchanged
TKYO-014-2,TKYO-008-2,-2.9,-2.9,0.0,0.0,96.89,96.89,unchanged
TKYO-005-2,TKYO-009-1,-2.2,-2.2,0.0,0.0,96.89,96.89,unchanged
TKYO-016-2,TKYO-001-1,2.4,2.4,0.0,0.0,96.89,96.89,unchanged
TKYO-011-3,TKYO-011-2,4.3,4.3,0.0,0.0,96.88,96.88,unchanged
TKYO-008-1,TKYO-010-3,-0.6,-0.6,0.0,0.0,96.88,96.88,unchanged
TKYO-016-3,TKYO-012-2,-0.6,-0.6,0.0,0.0,96.88,96.88,unchanged
TKYO-002-3,TKYO-011-1,-2.1,-2.1,0.0,0.0,96.88,96.88,unchanged
TKYO-014-3,TKYO-008-3,-3.2,-3.2,0.0,0.0,96.87,96.87,unchanged
TKYO-008-1,TKYO-009-2,5.3,5.3,0.0,0.0,96.87,96.87,unchanged
TKYO-009-1,TKYO-015-2,3.6,3.6,0.0,0.0,96.86,96.86,unchanged
TKYO-011-1,TKYO-002-1,1.6,1.6,0.0,0.0,96.86,96.86,unchanged
TKYO-008-2,TKYO-009-3,2.8,2.8,0.0,0.0,96.86,96.86,unchanged
TKYO-016-2,TKYO-001-2,-4.6,-4.6,0.0,0.0,96.86,96.86,unchanged
TKYO-009-1,TKYO-002-3,-1.4,-1.4,0.0,0.0,96.85,96.85,unchanged
TKYO-001-2,TKYO-006-3,0.3,0.3,0.0,0.0,96.85,96.85,unchanged
TKYO-008-1,TKYO-009-3,-2.4,-2.4,0.0,0.0,96.84,96.84,unchanged
TKYO-009-1,TKYO-007-2,5.8,5.8,0.0,0.0,96.83,96.83,unchanged
TKYO-011-1,TKYO-003-1,-1.7,-1.7,0.0,0.0,96.83,96.83,unchanged
TKYO-006-1,TKYO-015-1,2.7,2.7,0.0,0.0,96.83,96.83,unchanged
TKYO-002-3,TKYO-005-2,0.9,0.9,0.0,0.0,96.83,96.83,unchanged
TKYO-009-3,TKYO-002-2,0.3,0.3,0.0,0.0,96.82,96.82,unchanged
TKYO-009-2,TKYO-005-2,-0.7,-0.7,0.0,0.0,96.82,96.82,unchanged
