source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
KYIV-011-2,KYIV-012-1,-4.2,-4.2,0.0,0.0,97.88,97.88,unchanged
KYIV-008-2,KYIV-015-1,5.1,5.1,0.0,0.0,97.87,97.87,unchanged
KYIV-015-2,KYIV-010-2,-2.3,-2.3,0.0,0.0,97.87,97.87,unchanged
KYIV-013-3,KYIV-013-1,0.8,0.8,0.0,0.0,97.87,97.87,unchanged
KYIV-010-1,KYIV-010-3,-0.1,-0.1,0.0,0.0,97.87,97.87,unchanged
KYIV-006-1,KYIV-016-1,-4.2,-4.2,0.0,0.0,97.86,97.86,unchanged
KYIV-015-3,KYIV-015-2,-4.8,-4.8,0.0,0.0,97.86,97.86,unchanged
KYIV-001-1,KYIV-001-2,1.3,1.3,0.0,0.0,97.86,97.86,unchanged
KYIV-011-2,KYIV-016-2,-1.3,-1.3,0.0,0.0,97.85,97.85,unchanged
KYIV-007-3,KYIV-013-2,2.3,2.3,0.0,0.0,97.84,97.84,unchanged
KYIV-001-1,KYIV-013-3,3.4,3.4,0.0,0.0,97.84,97.84,unchanged
KYIV-002-1,KYIV-007-1,4.2,4.2,0.0,0.0,97.83,97.83,unchanged
KYIV-009-3,KYIV-009-1,3.7,3.7,0.0,0.0,97.83,97.83,unchanged
KYIV-002-1,KYIV-014-3,0.6,0.6,0.0,0.0,97.83,97.83,unchanged
KYIV-007-3,KYIV-007-1,2.1,2.1,0.0,0.0,97.82,97.82,unchanged
KYIV-005-1,KYIV-015-3,-4.1,-4.1,0.0,0.0,97.82,97.82,unchanged
KYIV-013-2,KYIV-010-2,5.9,5.9,0.0,0.0,97.82,97.82,unchanged
KYIV-002-1,KYIV-014-2,5.4,5.4,0.0,0.0,97.81,97.81,unchanged
KYIV-014-3,KYIV-002-3,-4.6,-4.6,0.0,0.0,97.8,97.8,unchanged
KYIV-007-2,KYIV-013-1,-3.1,-3.1,0.0,0.0,97.79,97.79,unchanged
KYIV-014-3,KYIV-004-1,5.6,5.6,0.0,0.0,97.78,97.78,unchanged
KYIV-002-1,KYIV-002-2,0.8,0.8,0.0,0.0,97.78,97.78,unchanged
KYIV-005-2,KYIV-005-1,-0.4,-0.4,0.0,0.0,97.78,97.78,unchanged
KYIV-007-1,KYIV-014-1,-3.7,-3.7,0.0,0.0,97.78,97.78,unchanged
KYIV-013-1,KYIV-010-2,-4.8,-4.8,0.0,0.0,97.77,97.77,unchanged
KYIV-002-3,KYIV-014-1,-2.2,-2.2,0.0,0.0,97.77,97.77,unchanged
KYIV-004-2,KYIV-004-3,-3.1,-3.1,0.0,0.0,97.77,97.77,unchanged
KYIV-008-1,KYIV-003-1,1.6,1.6,0.0,0.0,97.77,97.77,unchanged
KYIV-013-3,KYIV-001-2,4.6,4.6,0.0,0.0,97.77,97.77,unchanged
KYIV-004-2,KYIV-012-2,2.7,2.7,0.0,0.0,97.77,97.77,unchanged
KYIV-011-2,KYIV-016-1,-3.1,-3.1,0.0,0.0,97.76,97.76,unchanged
KYIV-009-1,KYIV-009-2,-5.9,-5.9,0.0,0.0,97.76,97.76,unchanged
KYIV-016-1,KYIV-006-2,-0.2,-0.2,0.0,0.0,97.76,97.76,unchanged
KYIV-015-2,KYIV-015-1,-4.1,-4.1,0.0,0.0,97.75,97.75,unchanged
KYIV-013-1,KYIV-001-1,-5.1,-5.1,0.0,0.0,97.74,97.74,unchanged
KYIV-014-2,KYIV-002-1,-5.2,-5.2,0.0,0.0,97.74,97.74,unchanged
KYIV-001-1,KYIV-001-3,1.7,1.7,0.0,0.0,97.72,97.72,unchanged
KYIV-014-3,KYIV-014-1,-3.2,-3.2,0.0,0.0,97.72,97.72,unchanged
KYIV-015-2,KYIV-001-2,-4.8,-4.8,0.0,0.0,97.71,97.71,unchanged
KYIV-002-1,KYIV-014-1,1.4,1.4,0.0,0.0,97.71,97.71,unchanged
KYIV-007-2,KYIV-002-2,0.8,0.8,0.0,0.0,97.71,97.71,unchanged
KYIV-009-3,KYIV-016-3,1.3,1.3,0.0,0.0,97.71,97.71,unchanged
KYIV-013-2,KYIV-010-1,4.4,4.4,0.0,0.0,97.7,97.7,unchanged
KYIV-016-1,KYIV-011-2,4.6,4.6,0.0,0.0,97.69,97.69,unchanged
KYIV-011-3,KYIV-016-1,1.9,1.9,0.0,0.0,97.69,97.69,unchanged
KYIV-009-3,KYIV-016-2,-5.2,-5.2,0.0,0.0,97.69,97.69,unchanged
KYIV-010-2,KYIV-001-3,0.7,0.7,0.0,0.0,97.69,97.69,unchanged
KYIV-002-1,KYIV-013-1,1.7,1.7,0.0,0.0,97.68,97.68,unchanged
KYIV-011-1,KYIV-016-2,3.4,3.4,0.0,0.0,97.68,97.68,unchanged
KYIV-009-1,KYIV-016-3,1.6,1.6,0.0,0.0,97.68,97.68,unchanged
KYIV-013-3,KYIV-001-1,2.8,2.8,0.0,0.0,97.65,97.65,unchanged
KYIV-015-3,KYIV-010-3,-1.2,-1.2,0.0,0.0,97.64,97.64,unchanged
KYIV-004-3,KYIV-014-1,-4.3,-4.3,0.0,0.0,97.64,97.64,unchanged
KYIV-005-2,KYIV-003-2,4.4,4.4,0.0,0.0,97.64,97.64,unchanged
KYIV-003-3,KYIV-005-2,0.1,0.1,0.0,0.0,97.64,97.64,unchanged
KYIV-005-1,KYIV-015-2,-5.6,-5.6,0.0,0.0,97.63,97.63,unchanged
KYIV-008-2,KYIV-008-1,-1.2,-1.2,0.0,0.0,97.63,97.63,unchanged
KYIV-004-3,KYIV-002-2,5.7,5.7,0.0,0.0,97.63,97.63,unchanged
KYIV-008-2,KYIV-005-2,4.7,4.7,0.0,0.0,97.62,97.62,unchanged
KYIV-009-1,KYIV-009-3,3.6,3.6,0.0,0.0,97.62,97.62,unchanged
KYIV-010-1,KYIV-010-2,1.6,1.6,0.0,0.0,97.62,97.62,unchanged
KYIV-002-2,KYIV-007-1,-5.6,-5.6,0.0,0.0,97.61,97.61,unchanged
KYIV-013-2,KYIV-001-1,-3.8,-3.8,0.0,0.0,97.61,97.61,unchanged
KYIV-016-1,KYIV-016-2,4.4,4.4,0.0,0.0,97.6,97.6,unchanged
KYIV-001-1,KYIV-010-1,0.7,0.7,0.0,0.0,97.6,97.6,unchanged
KYIV-014-1,KYIV-013-1,-1.7,-1.7,0.0,0.0,97.6,97.6,unchanged
KYIV-016-1,KYIV-009-3,1.6,1.6,0.0,0.0,97.59,97.59,unchanged
KYIV-008-1,KYIV-003-3,3.6,3.6,0.0,0.0,97.59,97.59,unchanged
KYIV-006-1,KYIV-009-1,-5.6,-5.6,0.0,0.0,97.59,97.59,unchanged
KYIV-009-1,KYIV-016-1,-1.3,-1.3,0.0,0.0,97.59,97.59,unchanged
KYIV-004-3,KYIV-012-1,-2.1,-2.1,0.0,0.0,97.59,97.59,unchanged
KYIV-007-2,KYIV-013-3,3.6,3.6,0.0,0.0,97.59,97.59,unchanged
KYIV-007-3,KYIV-007-2,0.1,0.1,0.0,0.0,97.59,97.59,unchanged
KYIV-013-3,KYIV-013-2,2.1,2.1,0.0,0.0,97.58,97.58,unchanged
KYIV-008-1,KYIV-008-3,2.2,2.2,0.0,0.0,97.58,97.58,unchanged
KYIV-013-2,KYIV-001-2,5.9,5.9,0.0,0.0,97.57,97.57,unchanged
KYIV-004-2,KYIV-002-3,-3.6,-3.6,0.0,0.0,97.56,97.56,unchanged
KYIV-004-2,KYIV-014-3,-1.1,-1.1,0.0,0.0,97.56,97.56,unchanged
KYIV-002-2,KYIV-002-1,0.1,0.1,0.0,0.0,97.56,97.56,unchanged
KYIV-006-3,KYIV-005-2,-5.8,-5.8,0.0,0.0,97.56,97.56,unchanged
KYIV-012-3,KYIV-011-2,-2.8,-2.8,0.0,0.0,97.55,97.55,unchanged
KYIV-011-2,KYIV-012-2,-3.1,-3.1,0.0,0.0,97.55,97.55,unchanged
KYIV-001-2,KYIV-010-3,-0.4,-0.4,0.0,0.0,97.55,97.55,unchanged
KYIV-004-3,KYIV-002-1,-0.7,-0.7,0.0,0.0,97.55,97.55,unchanged
KYIV-014-1,KYIV-002-1,-5.7,-5.7,0.0,0.0,97.54,97.54,unchanged
KYIV-004-3,KYIV-004-1,-4.4,-4.4,0.0,0.0,97.54,97.54,unchanged
KYIV-011-2,KYIV-009-1,1.9,1.9,0.0,0.0,97.54,97.54,unchanged
KYIV-004-1,KYIV-004-2,5.2,5.2,0.0,0.0,97.54,97.54,unchanged
KYIV-001-2,KYIV-001-1,-2.9,-2.9,0.0,0.0,97.53,97.53,unchanged
KYIV-012-2,KYIV-012-1,1.2,1.2,0.0,0.0,97.53,97.53,unchanged
KYIV-006-3,KYIV-009-3,4.3,4.3,0.0,0.0,97.53,97.53,unchanged
KYIV-004-3,KYIV-014-3,-0.6,-0.6,0.0,0.0,97.53,97.53,unchanged
KYIV-003-3,KYIV-008-1,-3.8,-3.8,0.0,0.0,97.53,97.53,unchanged
KYIV-012-3,KYIV-011-3,-4.2,-4.2,0.0,0.0,97.52,97.52,unchanged
KYIV-014-3,KYIV-002-2,-1.4,-1.4,0.0,0.0,97.51,97.51,unchanged
KYIV-007-3,KYIV-014-3,4.9,4.9,0.0,0.0,97.51,97.51,unchanged
KYIV-010-2,KYIV-013-3,-1.6,-1.6,0.0,0.0,97.51,97.51,unchanged
KYIV-004-1,KYIV-002-1,4.9,4.9,0.0,0.0,97.5,97.5,unchanged
KYIV-002-2,KYIV-014-1,-0.2,-0.2,0.0,0.0,97.49,97.49,unchanged
KYIV-007-1,KYIV-007-3,1.8,1.8,0.0,0.0,97.49,97.49,unchanged
KYIV-008-1,KYIV-015-2,-1.7,-1.7,0.0,0.0,97.49,97.49,unchanged
KYIV-012-2,KYIV-004-2,4.1,4.1,0.0,0.0,97.48,97.48,unchanged
KYIV-011-3,KYIV-012-3,-5.9,-5.9,0.0,0.0,97.48,97.48,unchanged
KYIV-016-3,KYIV-009-3,-0.1,-0.1,0.0,0.0,97.48,97.48,unchanged
KYIV-005-2,KYIV-003-3,-5.2,-5.2,0.0,0.0,97.48,97.48,unchanged
KYIV-007-1,KYIV-013-3,-2.2,-2.2,0.0,0.0,97.48,97.48,unchanged
KYIV-010-1,KYIV-013-1,-1.8,-1.8,0.0,0.0,97.47,97.47,unchanged
KYIV-005-1,KYIV-008-3,-4.6,-4.6,0.0,0.0,97.47,97.47,unchanged
KYIV-007-1,KYIV-002-1,-0.8,-0.8,0.0,0.0,97.47,97.47,unchanged
KYIV-004-2,KYIV-012-1,-1.8,-1.8,0.0,0.0,97.46,97.46,unchanged
KYIV-014-3,KYIV-007-1,5.7,5.7,0.0,0.0,97.45,97.45,unchanged
KYIV-005-2,KYIV-008-3,-2.4,-2.4,0.0,0.0,97.45,97.45,unchanged
KYIV-013-2,KYIV-010-3,-0.3,-0.3,0.0,0.0,97.45,97.45,unchanged
KYIV-010-3,KYIV-007-2,0.6,0.6,0.0,0.0,97.45,97.45,unchanged
KYIV-011-2,KYIV-012-3,5.7,5.7,0.0,0.0,97.45,97.45,unchanged
KYIV-003-3,KYIV-003-2,-0.9,-0.9,0.0,0.0,97.44,97.44,unchanged
KYIV-008-1,KYIV-008-2,5.2,5.2,0.0,0.0,97.44,97.44,unchanged
KYIV-008-2,KYIV-008-3,1.8,1.8,0.0,0.0,97.44,97.44,unchanged
KYIV-003-2,KYIV-005-1,2.4,2.4,0.0,0.0,97.44,97.44,unchanged
KYIV-004-3,KYIV-002-3,-4.4,-4.4,0.0,0.0,97.43,97.43,unchanged
KYIV-005-2,KYIV-008-1,-2.1,-2.1,0.0,0.0,97.43,97.43,unchanged
KYIV-003-2,KYIV-015-2,-3.4,-3.4,0.0,0.0,97.42,97.42,unchanged
KYIV-011-3,KYIV-016-3,0.7,0.7,0.0,0.0,97.41,97.41,unchanged
KYIV-007-1,KYIV-007-2,3.6,3.6,0.0,0.0,97.41,97.41,unchanged
KYIV-004-2,KYIV-014-1,-2.9,-2.9,0.0,0.0,97.4,97.4,unchanged
KYIV-002-2,KYIV-013-1,2.3,2.3,0.0,0.0,97.4,97.4,unchanged
KYIV-012-3,KYIV-004-1,2.3,2.3,0.0,0.0,97.4,97.4,unchanged
KYIV-011-1,KYIV-012-2,3.4,3.4,0.0,0.0,97.39,97.39,unchanged
KYIV-014-3,KYIV-002-1,0.1,0.1,0.0,0.0,97.39,97.39,unchanged
KYIV-013-1,KYIV-007-1,1.6,1.6,0.0,0.0,97.38,97.38,unchanged
KYIV-004-1,KYIV-001-2,-3.1,-3.1,0.0,0.0,97.38,97.38,unchanged
KYIV-009-2,KYIV-006-1,3.4,3.4,0.0,0.0,97.38,97.38,unchanged
KYIV-008-1,KYIV-005-3,0.7,0.7,0.0,0.0,97.38,97.38,unchanged
KYIV-013-2,KYIV-002-3,3.4,3.4,0.0,0.0,97.38,97.38,unchanged
KYIV-003-3,KYIV-015-3,0.2,0.2,0.0,0.0,97.36,97.36,unchanged
KYIV-014-3,KYIV-004-3,3.1,3.1,0.0,0.0,97.35,97.35,unchanged
KYIV-014-1,KYIV-014-3,-1.7,-1.7,0.0,0.0,97.35,97.35,unchanged
KYIV-003-3,KYIV-015-1,-4.7,-4.7,0.0,0.0,97.35,97.35,unchanged
KYIV-016-1,KYIV-006-1,3.3,3.3,0.0,0.0,97.34,97.34,unchanged
KYIV-016-1,KYIV-009-1,3.2,3.2,0.0,0.0,97.34,97.34,unchanged
KYIV-001-1,KYIV-013-2,-4.2,-4.2,0.0,0.0,97.34,97.34,unchanged
KYIV-009-2,KYIV-003-2,5.3,5.3,0.0,0.0,97.34,97.34,unchanged
KYIV-016-3,KYIV-009-2,0.3,0.3,0.0,0.0,97.33,97.33,unchanged
KYIV-008-1,KYIV-015-1,1.6,1.6,0.0,0.0,97.33,97.33,unchanged
KYIV-008-2,KYIV-003-1,-2.9,-2.9,0.0,0.0,97.33,97.33,unchanged
KYIV-011-1,KYIV-012-1,4.8,4.8,0.0,0.0,97.33,97.33,unchanged
KYIV-006-3,KYIV-016-3,1.6,1.6,0.0,0.0,97.32,97.32,unchanged
KYIV-004-1,KYIV-004-3,-2.4,-2.4,0.0,0.0,97.31,97.31,unchanged
KYIV-012-3,KYIV-016-2,-5.8,-5.8,0.0,0.0,97.31,97.31,unchanged
KYIV-005-1,KYIV-005-3,-4.9,-4.9,0.0,0.0,97.31,97.31,unchanged
KYIV-003-3,KYIV-008-2,5.7,5.7,0.0,0.0,97.31,97.31,unchanged
KYIV-003-2,KYIV-008-1,3.9,3.9,0.0,0.0,97.29,97.29,unchanged
KYIV-016-2,KYIV-011-1,1.1,1.1,0.0,0.0,97.29,97.29,unchanged
KYIV-013-3,KYIV-001-3,-2.9,-2.9,0.0,0.0,97.28,97.28,unchanged
KYIV-011-3,KYIV-009-3,-3.7,-3.7,0.0,0.0,97.28,97.28,unchanged
KYIV-003-2,KYIV-015-3,-3.7,-3.7,0.0,0.0,97.28,97.28,unchanged
KYIV-015-3,KYIV-010-2,5.7,5.7,0.0,0.0,97.28,97.28,unchanged
KYIV-001-2,KYIV-015-2,4.6,4.6,0.0,0.0,97.28,97.28,unchanged
KYIV-005-3,KYIV-015-1,3.6,3.6,0.0,0.0,97.28,97.28,unchanged
KYIV-016-2,KYIV-006-3,2.2,2.2,0.0,0.0,97.27,97.27,unchanged
KYIV-001-2,KYIV-015-1,-5.8,-5.8,0.0,0.0,97.27,97.27,unchanged
KYIV-007-2,KYIV-014-3,-3.2,-3.2,0.0,0.0,97.26,97.26,unchanged
KYIV-003-3,KYIV-006-1,0.4,0.4,0.0,0.0,97.25,97.25,unchanged
KYIV-004-1,KYIV-014-3,-3.3,-3.3,0.0,0.0,97.25,97.25,unchanged
KYIV-001-2,KYIV-013-2,4.8,4.8,0.0,0.0,97.24,97.24,unchanged
KYIV-010-2,KYIV-013-2,2.6,2.6,0.0,0.0,97.24,97.24,unchanged
KYIV-012-3,KYIV-016-3,0.8,0.8,0.0,0.0,97.24,97.24,unchanged
KYIV-014-2,KYIV-004-3,-1.7,-1.7,0.0,0.0,97.23,97.23,unchanged
KYIV-007-2,KYIV-007-1,2.1,2.1,0.0,0.0,97.23,97.23,unchanged
KYIV-005-1,KYIV-003-1,4.8,4.8,0.0,0.0,97.22,97.22,unchanged
KYIV-012-1,KYIV-011-2,5.6,5.6,0.0,0.0,97.22,97.22,unchanged
KYIV-013-1,KYIV-010-1,-3.3,-3.3,0.0,0.0,97.21,97.21,unchanged
KYIV-008-2,KYIV-005-3,-2.1,-2.1,0.0,0.0,97.2,97.2,unchanged
KYIV-009-1,KYIV-016-2,-5.3,-5.3,0.0,0.0,97.2,97.2,unchanged
KYIV-002-2,KYIV-014-3,4.6,4.6,0.0,0.0,97.2,97.2,unchanged
KYIV-006-3,KYIV-009-2,-1.9,-1.9,0.0,0.0,97.2,97.2,unchanged
KYIV-011-1,KYIV-004-1,4.3,4.3,0.0,0.0,97.2,97.2,unchanged
KYIV-011-1,KYIV-009-3,4.1,4.1,0.0,0.0,97.2,97.2,unchanged
KYIV-009-2,KYIV-003-3,-1.4,-1.4,0.0,0.0,97.19,97.19,unchanged
KYIV-008-1,KYIV-005-1,4.4,4.4,0.0,0.0,97.19,97.19,unchanged
KYIV-007-2,KYIV-013-2,0.2,0.2,0.0,0.0,97.19,97.19,unchanged
KYIV-013-1,KYIV-007-2,1.8,1.8,0.0,0.0,97.18,97.18,unchanged
KYIV-008-2,KYIV-003-3,-0.4,-0.4,0.0,0.0,97.18,97.18,unchanged
KYIV-011-1,KYIV-012-3,-2.8,-2.8,0.0,0.0,97.18,97.18,unchanged
KYIV-012-1,KYIV-004-3,2.8,2.8,0.0,0.0,97.16,97.16,unchanged
KYIV-011-3,KYIV-012-1,5.8,5.8,0.0,0.0,97.15,97.15,unchanged
KYIV-012-2,KYIV-004-1,2.1,2.1,0.0,0.0,97.15,97.15,unchanged
KYIV-007-3,KYIV-002-3,-3.8,-3.8,0.0,0.0,97.15,97.15,unchanged
KYIV-012-2,KYIV-011-2,-3.7,-3.7,0.0,0.0,97.15,97.15,unchanged
KYIV-005-3,KYIV-015-3,1.7,1.7,0.0,0.0,97.15,97.15,unchanged
KYIV-011-3,KYIV-009-2,-2.3,-2.3,0.0,0.0,97.14,97.14,unchanged
KYIV-012-3,KYIV-016-1,0.3,0.3,0.0,0.0,97.14,97.14,unchanged
KYIV-011-1,KYIV-011-2,-4.8,-4.8,0.0,0.0,97.14,97.14,unchanged
KYIV-015-1,KYIV-010-2,-3.8,-3.8,0.0,0.0,97.13,97.13,unchanged
KYIV-016-2,KYIV-016-1,4.3,4.3,0.0,0.0,97.13,97.13,unchanged
KYIV-013-1,KYIV-001-2,3.6,3.6,0.0,0.0,97.13,97.13,unchanged
KYIV-012-3,KYIV-004-2,3.8,3.8,0.0,0.0,97.12,97.12,unchanged
KYIV-011-2,KYIV-016-3,0.6,0.6,0.0,0.0,97.12,97.12,unchanged
KYIV-010-3,KYIV-015-2,0.1,0.1,0.0,0.0,97.11,97.11,unchanged
KYIV-010-3,KYIV-013-2,5.7,5.7,0.0,0.0,97.11,97.11,unchanged
KYIV-002-1,KYIV-007-3,-1.1,-1.1,0.0,0.0,97.1,97.1,unchanged
KYIV-004-2,KYIV-002-1,3.7,3.7,0.0,0.0,97.09,97.09,unchanged
KYIV-007-2,KYIV-002-1,-3.3,-3.3,0.0,0.0,97.09,97.09,unchanged
KYIV-011-3,KYIV-011-1,4.2,4.2,0.0,0.0,97.09,97.09,unchanged
KYIV-013-2,KYIV-013-3,4.3,4.3,0.0,0.0,97.09,97.09,unchanged
KYIV-007-1,KYIV-002-3,-3.7,-3.7,0.0,0.0,97.08,97.08,unchanged
KYIV-010-2,KYIV-010-3,-4.9,-4.9,0.0,0.0,97.08,97.08,unchanged
KYIV-011-1,KYIV-009-1,-1.7,-1.7,0.0,0.0,97.07,97.07,unchanged
KYIV-004-1,KYIV-012-2,5.3,5.3,0.0,0.0,97.06,97.06,unchanged
KYIV-014-1,KYIV-004-2,-2.8,-2.8,0.0,0.0,97.06,97.06,unchanged
KYIV-003-3,KYIV-003-1,-0.6,-0.6,0.0,0.0,97.06,97.06,unchanged
KYIV-007-3,KYIV-002-2,0.3,0.3,0.0,0.0,97.06,97.06,unchanged
KYIV-004-1,KYIV-014-1,1.4,1.4,0.0,0.0,97.05,97.05,unchanged
KYIV-008-1,KYIV-005-2,-0.7,-0.7,0.0,0.0,97.05,97.05,unchanged
KYIV-006-3,KYIV-006-2,-3.6,-3.6,0.0,0.0,97.05,97.05,unchanged
KYIV-012-2,KYIV-012-3,-2.7,-2.7,0.0,0.0,97.03,97.03,unchanged
KYIV-011-3,KYIV-016-2,-5.9,-5.9,0.0,0.0,97.03,97.03,unchanged
KYIV-015-1,KYIV-001-1,-3.3,-3.3,0.0,0.0,97.02,97.02,unchanged
KYIV-009-2,KYIV-009-3,2.1,2.1,0.0,0.0,97.0,97.0,unchanged
KYIV-014-1,KYIV-004-1,-3.4,-3.4,0.0,0.0,97.0,97.0,unchanged
KYIV-005-2,KYIV-003-1,-0.2,-0.2,0.0,0.0,96.99,96.99,unchanged
KYIV-010-2,KYIV-013-1,-2.7,-2.7,0.0,0.0,96.99,96.99,unchanged
KYIV-007-3,KYIV-002-1,-0.8,-0.8,0.0,0.0,96.99,96.99,unchanged
KYIV-004-1,KYIV-002-3,4.3,4.3,0.0,0.0,96.99,96.99,unchanged
KYIV-013-1,KYIV-010-3,-1.7,-1.7,0.0,0.0,96.98,96.98,unchanged
KYIV-012-2,KYIV-004-3,-4.9,-4.9,0.0,0.0,96.97,96.97,unchanged
KYIV-003-2,KYIV-005-3,3.9,3.9,0.0,0.0,96.96,96.96,unchanged
KYIV-010-3,KYIV-001-3,-3.4,-3.4,0.0,0.0,96.94,96.94,unchanged
KYIV-010-3,KYIV-015-3,-5.3,-5.3,0.0,0.0,96.93,96.93,unchanged
KYIV-016-2,KYIV-009-2,1.9,1.9,0.0,0.0,96.93,96.93,unchanged
KYIV-010-2,KYIV-001-2,1.7,1.7,0.0,0.0,96.93,96.93,unchanged
KYIV-015-1,KYIV-003-2,5.2,5.2,0.0,0.0,96.93,96.93,unchanged
KYIV-009-2,KYIV-011-2,3.4,3.4,0.0,0.0,96.93,96.93,unchanged
KYIV-007-3,KYIV-013-1,-4.7,-4.7,0.0,0.0,96.93,96.93,unchanged
KYIV-015-1,KYIV-013-2,1.1,1.1,0.0,0.0,96.92,96.92,unchanged
KYIV-005-1,KYIV-008-1,2.8,2.8,0.0,0.0,96.91,96.91,unchanged
KYIV-016-3,KYIV-011-3,-5.1,-5.1,0.0,0.0,96.91,96.91,unchanged
KYIV-007-3,KYIV-014-2,4.8,4.8,0.0,0.0,96.91,96.91,unchanged
KYIV-011-1,KYIV-009-2,4.7,4.7,0.0,0.0,96.91,96.91,unchanged
KYIV-003-2,KYIV-008-3,-2.3,-2.3,0.0,0.0,96.91,96.91,unchanged
