source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
RJPN-006-2,RJPN-008-2,-5.7,-5.7,0.0,0.0,95.54,95.54,unchanged
RJPN-005-3,RJPN-003-1,4.9,4.9,0.0,0.0,95.52,95.52,unchanged
RJPN-003-2,RJPN-002-2,-2.6,-2.6,0.0,0.0,95.5,95.5,unchanged
RJPN-004-3,RJPN-003-3,2.6,2.6,0.0,0.0,95.5,95.5,unchanged
RJPN-010-2,RJPN-006-1,1.9,1.9,0.0,0.0,95.49,95.49,unchanged
RJPN-002-1,RJPN-003-3,3.2,3.2,0.0,0.0,95.47,95.47,unchanged
RJPN-001-1,RJPN-010-1,-1.9,-1.9,0.0,0.0,95.46,95.46,unchanged
RJPN-009-1,RJPN-008-3,-0.3,-0.3,0.0,0.0,95.45,95.45,unchanged
RJPN-002-1,RJPN-007-2,-5.7,-5.7,0.0,0.0,95.45,95.45,unchanged
RJPN-005-3,RJPN-005-2,5.9,5.9,0.0,0.0,95.42,95.42,unchanged
RJPN-009-1,RJPN-008-2,-4.8,-4.8,0.0,0.0,95.41,95.41,unchanged
RJPN-004-3,RJPN-005-1,5.4,5.4,0.0,0.0,95.4,95.4,unchanged
RJPN-009-1,RJPN-004-1,-2.7,-2.7,0.0,0.0,95.39,95.39,unchanged
RJPN-010-2,RJPN-001-2,5.6,5.6,0.0,0.0,95.36,95.36,unchanged
RJPN-006-1,RJPN-008-3,1.1,1.1,0.0,0.0,95.32,95.32,unchanged
RJPN-005-2,RJPN-003-3,-5.8,-5.8,0.0,0.0,95.29,95.29,unchanged
RJPN-009-1,RJPN-003-2,1.3,1.3,0.0,0.0,95.28,95.28,unchanged
RJPN-009-1,RJPN-004-3,0.7,0.7,0.0,0.0,95.26,95.26,unchanged
RJPN-002-1,RJPN-007-1,-3.2,-3.2,0.0,0.0,95.25,95.25,unchanged
RJPN-008-2,RJPN-001-2,2.1,2.1,0.0,0.0,95.22,95.22,unchanged
RJPN-004-3,RJPN-005-2,3.9,3.9,0.0,0.0,95.22,95.22,unchanged
RJPN-004-3,RJPN-003-2,4.4,4.4,0.0,0.0,95.21,95.21,unchanged
RJPN-001-2,RJPN-008-1,-3.7,-3.7,0.0,0.0,95.2,95.2,unchanged
RJPN-010-2,RJPN-001-3,-5.1,-5.1,0.0,0.0,95.19,95.19,unchanged
RJPN-005-3,RJPN-007-3,3.9,3.9,0.0,0.0,95.18,95.18,unchanged
RJPN-005-3,RJPN-003-3,1.9,1.9,0.0,0.0,95.16,95.16,unchanged
RJPN-010-2,RJPN-011-1,-1.3,-1.3,0.0,0.0,95.14,95.14,unchanged
RJPN-001-2,RJPN-006-2,-0.6,-0.6,0.0,0.0,95.13,95.13,unchanged
RJPN-003-2,RJPN-002-1,-1.3,-1.3,0.0,0.0,95.12,95.12,unchanged
RJPN-001-1,RJPN-008-3,5.7,5.7,0.0,0.0,95.11,95.11,unchanged
RJPN-005-2,RJPN-007-3,2.2,2.2,0.0,0.0,95.09,95.09,unchanged
RJPN-001-1,RJPN-006-3,4.4,4.4,0.0,0.0,95.08,95.08,unchanged
RJPN-005-2,RJPN-005-3,-0.2,-0.2,0.0,0.0,95.07,95.07,unchanged
RJPN-005-2,RJPN-007-2,-0.7,-0.7,0.0,0.0,95.06,95.06,unchanged
RJPN-009-1,RJPN-004-2,-2.7,-2.7,0.0,0.0,95.05,95.05,unchanged
RJPN-008-2,RJPN-009-1,5.9,5.9,0.0,0.0,95.04,95.04,unchanged
RJPN-001-1,RJPN-006-2,-4.1,-4.1,0.0,0.0,95.01,95.01,unchanged
RJPN-003-1,RJPN-004-3,-1.6,-1.6,0.0,0.0,95.0,95.0,unchanged
RJPN-001-1,RJPN-008-2,2.8,2.8,0.0,0.0,94.99,94.99,unchanged
RJPN-001-2,RJPN-010-1,3.8,3.8,0.0,0.0,94.94,94.94,unchanged
RJPN-001-2,RJPN-010-3,-3.8,-3.8,0.0,0.0,94.94,94.94,unchanged
RJPN-004-3,RJPN-009-2,2.1,2.1,0.0,0.0,94.9,94.9,unchanged
RJPN-007-1,RJPN-005-2,2.3,2.3,0.0,0.0,94.88,94.88,unchanged
RJPN-007-1,RJPN-002-3,-4.2,-4.2,0.0,0.0,94.86,94.86,unchanged
RJPN-003-2,RJPN-005-3,4.2,4.2,0.0,0.0,94.85,94.85,unchanged
RJPN-005-2,RJPN-004-2,-5.7,-5.7,0.0,0.0,94.83,94.83,unchanged
RJPN-006-1,RJPN-006-2,-4.3,-4.3,0.0,0.0,94.82,94.82,unchanged
RJPN-005-2,RJPN-004-3,-3.4,-3.4,0.0,0.0,94.79,94.79,unchanged
RJPN-006-1,RJPN-008-2,-5.7,-5.7,0.0,0.0,94.75,94.75,unchanged
RJPN-001-1,RJPN-008-1,1.3,1.3,0.0,0.0,94.74,94.74,unchanged
RJPN-003-2,RJPN-004-1,0.2,0.2,0.0,0.0,94.72,94.72,unchanged
RJPN-007-1,RJPN-005-3,5.7,5.7,0.0,0.0,94.71,94.71,unchanged
RJPN-005-3,RJPN-007-2,-4.7,-4.7,0.0,0.0,94.68,94.68,unchanged
RJPN-003-2,RJPN-005-1,5.8,5.8,0.0,0.0,94.68,94.68,unchanged
RJPN-007-1,RJPN-003-3,3.4,3.4,0.0,0.0,94.66,94.66,unchanged
RJPN-007-3,RJPN-005-2,-4.1,-4.1,0.0,0.0,94.63,94.63,unchanged
RJPN-010-2,RJPN-010-3,-2.3,-2.3,0.0,0.0,94.59,94.59,unchanged
RJPN-006-2,RJPN-001-2,-3.6,-3.6,0.0,0.0,94.58,94.58,unchanged
RJPN-011-1,RJPN-001-3,5.1,5.1,0.0,0.0,94.54,94.54,unchanged
RJPN-002-2,RJPN-005-1,-2.6,-2.6,0.0,0.0,94.54,94.54,unchanged
RJPN-003-1,RJPN-002-3,4.6,4.6,0.0,0.0,94.52,94.52,unchanged
RJPN-002-1,RJPN-004-1,-5.4,-5.4,0.0,0.0,94.52,94.52,unchanged
RJPN-003-1,RJPN-002-1,4.6,4.6,0.0,0.0,94.52,94.52,unchanged
RJPN-001-2,RJPN-006-1,-1.6,-1.6,0.0,0.0,94.52,94.52,unchanged
RJPN-006-1,RJPN-001-1,5.4,5.4,0.0,0.0,94.48,94.48,unchanged
RJPN-007-1,RJPN-003-2,0.1,0.1,0.0,0.0,94.47,94.47,unchanged
RJPN-006-1,RJPN-001-3,-0.4,-0.4,0.0,0.0,94.44,94.44,unchanged
RJPN-002-3,RJPN-002-2,-3.2,-3.2,0.0,0.0,94.42,94.42,unchanged
RJPN-011-1,RJPN-008-1,4.3,4.3,0.0,0.0,94.39,94.39,unchanged
RJPN-006-1,RJPN-008-1,-2.6,-2.6,0.0,0.0,94.38,94.38,unchanged
RJPN-005-2,RJPN-007-1,-5.7,-5.7,0.0,0.0,94.35,94.35,unchanged
RJPN-011-1,RJPN-006-1,-2.7,-2.7,0.0,0.0,94.35,94.35,unchanged
RJPN-010-1,RJPN-010-3,-1.9,-1.9,0.0,0.0,94.27,94.27,unchanged
RJPN-010-1,RJPN-006-3,-0.7,-0.7,0.0,0.0,94.27,94.27,unchanged
RJPN-006-1,RJPN-010-3,-3.9,-3.9,0.0,0.0,94.27,94.27,unchanged
RJPN-005-3,RJPN-004-3,-1.8,-1.8,0.0,0.0,94.26,94.26,unchanged
RJPN-002-1,RJPN-003-2,-0.2,-0.2,0.0,0.0,94.26,94.26,unchanged
RJPN-011-1,RJPN-010-1,4.6,4.6,0.0,0.0,94.22,94.22,unchanged
RJPN-007-3,RJPN-004-1,0.9,0.9,0.0,0.0,94.22,94.22,unchanged
RJPN-010-3,RJPN-008-1,2.3,2.3,0.0,0.0,94.2,94.2,unchanged
RJPN-002-3,RJPN-003-2,-5.9,-5.9,0.0,0.0,94.19,94.19,unchanged
RJPN-001-3,RJPN-001-2,5.8,5.8,0.0,0.0,94.19,94.19,unchanged
RJPN-005-2,RJPN-005-1,1.8,1.8,0.0,0.0,94.18,94.18,unchanged
RJPN-007-1,RJPN-003-1,0.9,0.9,0.0,0.0,94.18,94.18,unchanged
RJPN-006-1,RJPN-010-2,-3.1,-3.1,0.0,0.0,94.17,94.17,unchanged
RJPN-001-3,RJPN-011-2,-4.9,-4.9,0.0,0.0,94.13,94.13,unchanged
RJPN-008-3,RJPN-009-2,0.2,0.2,0.0,0.0,94.11,94.11,unchanged
RJPN-001-3,RJPN-008-1,-4.9,-4.9,0.0,0.0,94.1,94.1,unchanged
RJPN-005-3,RJPN-005-1,1.6,1.6,0.0,0.0,94.07,94.07,unchanged
RJPN-005-3,RJPN-004-1,1.9,1.9,0.0,0.0,94.05,94.05,unchanged
RJPN-007-1,RJPN-002-2,-2.8,-2.8,0.0,0.0,94.04,94.04,unchanged
RJPN-010-1,RJPN-006-2,1.3,1.3,0.0,0.0,94.04,94.04,unchanged
RJPN-005-3,RJPN-007-1,5.9,5.9,0.0,0.0,94.03,94.03,unchanged
RJPN-003-1,RJPN-005-3,-1.2,-1.2,0.0,0.0,94.02,94.02,unchanged
RJPN-010-1,RJPN-011-1,-1.4,-1.4,0.0,0.0,94.02,94.02,unchanged
RJPN-003-1,RJPN-002-2,3.3,3.3,0.0,0.0,94.01,94.01,unchanged
RJPN-002-3,RJPN-007-2,-0.1,-0.1,0.0,0.0,94.01,94.01,unchanged
RJPN-009-1,RJPN-009-2,1.1,1.1,0.0,0.0,93.99,93.99,unchanged
RJPN-008-3,RJPN-001-2,0.6,0.6,0.0,0.0,93.98,93.98,unchanged
RJPN-007-3,RJPN-003-2,-4.9,-4.9,0.0,0.0,93.98,93.98,unchanged
RJPN-005-2,RJPN-003-2,4.7,4.7,0.0,0.0,93.98,93.98,unchanged
RJPN-010-3,RJPN-011-1,0.7,0.7,0.0,0.0,93.96,93.96,unchanged
RJPN-011-1,RJPN-010-2,5.8,5.8,0.0,0.0,93.96,93.96,unchanged
RJPN-002-2,RJPN-004-1,-3.9,-3.9,0.0,0.0,93.91,93.91,unchanged
RJPN-011-1,RJPN-011-2,2.1,2.1,0.0,0.0,93.9,93.9,unchanged
RJPN-010-1,RJPN-010-2,1.3,1.3,0.0,0.0,93.9,93.9,unchanged
RJPN-011-1,RJPN-006-3,1.6,1.6,0.0,0.0,93.88,93.88,unchanged
RJPN-001-3,RJPN-006-2,-0.1,-0.1,0.0,0.0,93.87,93.87,unchanged
RJPN-001-2,RJPN-001-1,-5.2,-5.2,0.0,0.0,93.83,93.83,unchanged
RJPN-007-1,RJPN-005-1,-5.1,-5.1,0.0,0.0,93.82,93.82,unchanged
RJPN-009-3,RJPN-008-3,2.3,2.3,0.0,0.0,93.82,93.82,unchanged
RJPN-001-2,RJPN-001-3,-2.7,-2.7,0.0,0.0,93.81,93.81,unchanged
RJPN-010-1,RJPN-001-3,-4.9,-4.9,0.0,0.0,93.78,93.78,unchanged
RJPN-007-1,RJPN-004-1,0.2,0.2,0.0,0.0,93.76,93.76,unchanged
RJPN-010-3,RJPN-011-2,0.4,0.4,0.0,0.0,93.74,93.74,unchanged
RJPN-003-1,RJPN-005-1,0.1,0.1,0.0,0.0,93.72,93.72,unchanged
RJPN-001-2,RJPN-008-3,-2.9,-2.9,0.0,0.0,93.72,93.72,unchanged
RJPN-006-2,RJPN-008-1,5.2,5.2,0.0,0.0,93.7,93.7,unchanged
RJPN-002-2,RJPN-003-1,0.1,0.1,0.0,0.0,93.67,93.67,unchanged
RJPN-011-1,RJPN-010-3,5.2,5.2,0.0,0.0,93.62,93.62,unchanged
RJPN-011-1,RJPN-001-2,1.8,1.8,0.0,0.0,93.61,93.61,unchanged
RJPN-006-1,RJPN-010-1,-5.4,-5.4,0.0,0.0,93.6,93.6,unchanged
RJPN-006-1,RJPN-001-2,-4.7,-4.7,0.0,0.0,93.58,93.58,unchanged
RJPN-002-2,RJPN-002-3,-5.1,-5.1,0.0,0.0,93.57,93.57,unchanged
RJPN-010-3,RJPN-001-1,-3.7,-3.7,0.0,0.0,93.54,93.54,unchanged
RJPN-002-3,RJPN-007-3,-0.1,-0.1,0.0,0.0,93.53,93.53,unchanged
RJPN-010-3,RJPN-001-3,-0.6,-0.6,0.0,0.0,93.52,93.52,unchanged
RJPN-002-3,RJPN-004-2,-1.2,-1.2,0.0,0.0,93.5,93.5,unchanged
RJPN-010-3,RJPN-006-2,0.8,0.8,0.0,0.0,93.49,93.49,unchanged
RJPN-008-1,RJPN-001-1,1.6,1.6,0.0,0.0,93.48,93.48,unchanged
RJPN-001-3,RJPN-006-3,-0.4,-0.4,0.0,0.0,93.48,93.48,unchanged
RJPN-005-3,RJPN-003-2,5.1,5.1,0.0,0.0,93.47,93.47,unchanged
RJPN-002-2,RJPN-004-3,-3.9,-3.9,0.0,0.0,93.46,93.46,unchanged
RJPN-009-3,RJPN-004-1,-4.4,-4.4,0.0,0.0,93.44,93.44,unchanged
RJPN-010-1,RJPN-011-2,0.2,0.2,0.0,0.0,93.43,93.43,unchanged
RJPN-009-3,RJPN-003-2,3.9,3.9,0.0,0.0,93.4,93.4,unchanged
RJPN-009-3,RJPN-005-2,-5.7,-5.7,0.0,0.0,93.4,93.4,unchanged
RJPN-001-2,RJPN-010-2,4.1,4.1,0.0,0.0,93.39,93.39,unchanged
RJPN-001-3,RJPN-008-3,3.3,3.3,0.0,0.0,93.38,93.38,unchanged
RJPN-007-2,RJPN-007-1,-5.8,-5.8,0.0,0.0,93.36,93.36,unchanged
RJPN-011-1,RJPN-006-2,-0.2,-0.2,0.0,0.0,93.36,93.36,unchanged
RJPN-007-3,RJPN-005-1,0.6,0.6,0.0,0.0,93.29,93.29,unchanged
RJPN-010-3,RJPN-006-1,2.2,2.2,0.0,0.0,93.28,93.28,unchanged
RJPN-008-1,RJPN-004-3,4.6,4.6,0.0,0.0,93.28,93.28,unchanged
RJPN-011-1,RJPN-001-1,4.4,4.4,0.0,0.0,93.27,93.27,unchanged
RJPN-010-3,RJPN-010-2,2.1,2.1,0.0,0.0,93.27,93.27,unchanged
RJPN-010-3,RJPN-006-3,5.1,5.1,0.0,0.0,93.22,93.22,unchanged
RJPN-002-2,RJPN-007-2,3.7,3.7,0.0,0.0,93.22,93.22,unchanged
RJPN-008-3,RJPN-008-2,4.2,4.2,0.0,0.0,93.2,93.2,unchanged
RJPN-008-3,RJPN-001-1,-1.7,-1.7,0.0,0.0,93.2,93.2,unchanged
RJPN-007-3,RJPN-002-2,-0.1,-0.1,0.0,0.0,93.13,93.13,unchanged
RJPN-010-3,RJPN-001-2,5.7,5.7,0.0,0.0,93.12,93.12,unchanged
RJPN-010-1,RJPN-008-1,5.2,5.2,0.0,0.0,93.11,93.11,unchanged
RJPN-006-3,RJPN-008-2,2.6,2.6,0.0,0.0,93.1,93.1,unchanged
RJPN-010-3,RJPN-010-1,2.7,2.7,0.0,0.0,93.07,93.07,unchanged
RJPN-005-1,RJPN-003-2,4.2,4.2,0.0,0.0,93.07,93.07,unchanged
RJPN-002-3,RJPN-003-1,-5.2,-5.2,0.0,0.0,93.05,93.05,unchanged
RJPN-007-3,RJPN-007-1,0.1,0.1,0.0,0.0,93.04,93.04,unchanged
RJPN-002-3,RJPN-007-1,-2.6,-2.6,0.0,0.0,93.04,93.04,unchanged
RJPN-004-2,RJPN-005-3,1.8,1.8,0.0,0.0,93.01,93.01,unchanged
RJPN-002-2,RJPN-007-1,2.7,2.7,0.0,0.0,92.99,92.99,unchanged
RJPN-008-3,RJPN-009-1,-4.3,-4.3,0.0,0.0,92.98,92.98,unchanged
RJPN-002-3,RJPN-004-3,4.3,4.3,0.0,0.0,92.93,92.93,unchanged
RJPN-004-2,RJPN-007-3,-3.6,-3.6,0.0,0.0,92.92,92.92,unchanged
RJPN-001-3,RJPN-006-1,0.8,0.8,0.0,0.0,92.9,92.9,unchanged
RJPN-006-3,RJPN-010-1,-1.4,-1.4,0.0,0.0,92.88,92.88,unchanged
RJPN-010-1,RJPN-001-1,-5.2,-5.2,0.0,0.0,92.88,92.88,unchanged
RJPN-001-3,RJPN-010-2,3.2,3.2,0.0,0.0,92.86,92.86,unchanged
RJPN-008-3,RJPN-008-1,-0.8,-0.8,0.0,0.0,92.82,92.82,unchanged
RJPN-004-2,RJPN-003-2,-5.1,-5.1,0.0,0.0,92.79,92.79,unchanged
RJPN-004-2,RJPN-003-1,1.4,1.4,0.0,0.0,92.78,92.78,unchanged
RJPN-009-3,RJPN-009-1,3.1,3.1,0.0,0.0,92.76,92.76,unchanged
RJPN-007-1,RJPN-002-1,-2.9,-2.9,0.0,0.0,92.71,92.71,unchanged
RJPN-002-3,RJPN-005-1,-5.4,-5.4,0.0,0.0,92.7,92.7,unchanged
RJPN-007-3,RJPN-003-1,5.9,5.9,0.0,0.0,92.7,92.7,unchanged
RJPN-007-3,RJPN-005-3,-1.2,-1.2,0.0,0.0,92.7,92.7,unchanged
RJPN-008-3,RJPN-006-3,0.1,0.1,0.0,0.0,92.69,92.69,unchanged
RJPN-007-2,RJPN-002-2,-4.1,-4.1,0.0,0.0,92.65,92.65,unchanged
RJPN-011-1,RJPN-011-3,-2.2,-2.2,0.0,0.0,92.62,92.62,unchanged
RJPN-004-2,RJPN-005-2,-2.4,-2.4,0.0,0.0,92.55,92.55,unchanged
RJPN-009-3,RJPN-004-3,-4.1,-4.1,0.0,0.0,92.5,92.5,unchanged
RJPN-006-3,RJPN-010-2,-5.3,-5.3,0.0,0.0,92.49,92.49,unchanged
RJPN-006-3,RJPN-008-3,-2.6,-2.6,0.0,0.0,92.47,92.47,unchanged
RJPN-005-1,RJPN-006-1,-0.8,-0.8,0.0,0.0,92.43,92.43,unchanged
RJPN-008-3,RJPN-004-1,0.6,0.6,0.0,0.0,92.42,92.42,unchanged
RJPN-001-3,RJPN-001-1,-2.7,-2.7,0.0,0.0,92.4,92.4,unchanged
RJPN-004-2,RJPN-005-1,-3.2,-3.2,0.0,0.0,92.38,92.38,unchanged
RJPN-004-2,RJPN-009-3,-3.9,-3.9,0.0,0.0,92.35,92.35,unchanged
RJPN-001-3,RJPN-011-1,-0.6,-0.6,0.0,0.0,92.32,92.32,unchanged
RJPN-005-1,RJPN-004-2,1.9,1.9,0.0,0.0,92.31,92.31,unchanged
RJPN-001-3,RJPN-008-2,2.2,2.2,0.0,0.0,92.28,92.28,unchanged
RJPN-005-1,RJPN-003-1,2.8,2.8,0.0,0.0,92.28,92.28,unchanged
RJPN-009-3,RJPN-008-2,4.6,4.6,0.0,0.0,92.26,92.26,unchanged
RJPN-005-1,RJPN-006-3,4.7,4.7,0.0,0.0,92.25,92.25,unchanged
RJPN-007-2,RJPN-005-2,-1.6,-1.6,0.0,0.0,92.23,92.23,unchanged
RJPN-005-1,RJPN-007-1,-3.9,-3.9,0.0,0.0,92.22,92.22,unchanged
RJPN-009-3,RJPN-003-3,-5.1,-5.1,0.0,0.0,92.22,92.22,unchanged
RJPN-003-1,RJPN-004-1,-1.9,-1.9,0.0,0.0,92.2,92.2,unchanged
RJPN-006-3,RJPN-001-3,-4.8,-4.8,0.0,0.0,92.2,92.2,unchanged
RJPN-005-1,RJPN-006-2,-4.3,-4.3,0.0,0.0,92.17,92.17,unchanged
RJPN-007-2,RJPN-002-1,-4.8,-4.8,0.0,0.0,92.15,92.15,unchanged
RJPN-004-2,RJPN-004-1,-4.6,-4.6,0.0,0.0,92.14,92.14,unchanged
RJPN-009-3,RJPN-005-3,-3.8,-3.8,0.0,0.0,92.1,92.1,unchanged
RJPN-008-3,RJPN-001-3,-0.8,-0.8,0.0,0.0,92.09,92.09,unchanged
RJPN-008-3,RJPN-009-3,-5.7,-5.7,0.0,0.0,92.09,92.09,unchanged
RJPN-007-2,RJPN-005-3,2.6,2.6,0.0,0.0,92.05,92.05,unchanged
RJPN-002-2,RJPN-007-3,-3.2,-3.2,0.0,0.0,92.02,92.02,unchanged
RJPN-009-3,RJPN-009-2,-0.1,-0.1,0.0,0.0,92.01,92.01,unchanged
RJPN-008-3,RJPN-004-2,-0.2,-0.2,0.0,0.0,92.0,92.0,unchanged
RJPN-007-2,RJPN-003-1,-3.4,-3.4,0.0,0.0,91.97,91.97,unchanged
RJPN-008-1,RJPN-008-2,-0.1,-0.1,0.0,0.0,91.96,91.96,unchanged
RJPN-005-1,RJPN-007-2,-5.8,-5.8,0.0,0.0,91.96,91.96,unchanged
RJPN-005-3,RJPN-004-2,-0.4,-0.4,0.0,0.0,91.9,91.9,unchanged
RJPN-007-2,RJPN-002-3,-0.3,-0.3,0.0,0.0,91.86,91.86,unchanged
RJPN-005-1,RJPN-004-3,-3.4,-3.4,0.0,0.0,91.85,91.85,unchanged
RJPN-006-3,RJPN-005-3,-4.7,-4.7,0.0,0.0,91.84,91.84,unchanged
RJPN-009-3,RJPN-005-1,0.6,0.6,0.0,0.0,91.81,91.81,unchanged
RJPN-007-2,RJPN-004-2,-2.8,-2.8,0.0,0.0,91.75,91.75,unchanged
RJPN-004-2,RJPN-009-1,-1.7,-1.7,0.0,0.0,91.75,91.75,unchanged
RJPN-007-2,RJPN-004-1,-0.1,-0.1,0.0,0.0,91.73,91.73,unchanged
RJPN-006-3,RJPN-008-1,-1.3,-1.3,0.0,0.0,91.72,91.72,unchanged
RJPN-005-1,RJPN-005-2,-2.3,-2.3,0.0,0.0,91.69,91.69,unchanged
RJPN-008-1,RJPN-009-3,-2.1,-2.1,0.0,0.0,91.54,91.54,unchanged
RJPN-004-2,RJPN-009-2,-0.8,-0.8,0.0,0.0,91.51,91.51,unchanged
RJPN-006-3,RJPN-001-2,-2.7,-2.7,0.0,0.0,91.46,91.46,unchanged
RJPN-008-3,RJPN-006-2,1.3,1.3,0.0,0.0,91.38,91.38,unchanged
RJPN-006-3,RJPN-010-3,1.1,1.1,0.0,0.0,91.36,91.36,unchanged
RJPN-008-1,RJPN-004-2,2.9,2.9,0.0,0.0,91.28,91.28,unchanged
RJPN-004-2,RJPN-007-1,-1.6,-1.6,0.0,0.0,91.19,91.19,unchanged
RJPN-007-2,RJPN-003-2,-1.7,-1.7,0.0,0.0,91.19,91.19,unchanged
RJPN-004-2,RJPN-007-2,-0.8,-0.8,0.0,0.0,91.04,91.04,unchanged
RJPN-008-1,RJPN-006-1,-3.8,-3.8,0.0,0.0,91.01,91.01,unchanged
RJPN-008-1,RJPN-006-2,4.4,4.4,0.0,0.0,90.99,90.99,unchanged
RJPN-007-2,RJPN-004-3,2.3,2.3,0.0,0.0,90.88,90.88,unchanged
RJPN-004-2,RJPN-004-3,-3.6,-3.6,0.0,0.0,90.83,90.83,unchanged
RJPN-004-2,RJPN-003-3,-1.1,-1.1,0.0,0.0,90.71,90.71,unchanged
RJPN-008-1,RJPN-001-3,-2.2,-2.2,0.0,0.0,90.66,90.66,unchanged
RJPN-007-2,RJPN-007-3,-4.9,-4.9,0.0,0.0,90.66,90.66,unchanged
RJPN-011-2,RJPN-001-1,5.3,5.3,0.0,0.0,90.61,90.61,unchanged
RJPN-006-3,RJPN-001-1,5.9,5.9,0.0,0.0,90.6,90.6,unchanged
RJPN-006-3,RJPN-006-1,-2.9,-2.9,0.0,0.0,90.47,90.47,unchanged
RJPN-011-2,RJPN-011-3,4.1,4.1,0.0,0.0,90.41,90.41,unchanged
RJPN-005-1,RJPN-007-3,-5.1,-5.1,0.0,0.0,90.35,90.35,unchanged
RJPN-008-1,RJPN-004-1,-5.2,-5.2,0.0,0.0,90.35,90.35,unchanged
RJPN-008-1,RJPN-001-2,-0.7,-0.7,0.0,0.0,90.35,90.35,unchanged
RJPN-011-2,RJPN-010-2,0.8,0.8,0.0,0.0,90.12,90.12,unchanged
RJPN-011-2,RJPN-011-1,4.2,4.2,0.0,0.0,90.05,90.05,unchanged
RJPN-011-3,RJPN-001-1,2.7,2.7,0.0,0.0,89.61,89.61,unchanged
RJPN-011-2,RJPN-001-3,-2.8,-2.8,0.0,0.0,89.42,89.42,unchanged
RJPN-003-3,RJPN-005-1,1.9,1.9,0.0,0.0,88.81,88.81,unchanged
RJPN-011-3,RJPN-001-3,4.6,4.6,0.0,0.0,88.79,88.79,unchanged
RJPN-011-3,RJPN-011-1,-0.8,-0.8,0.0,0.0,88.65,88.65,unchanged
RJPN-011-3,RJPN-006-2,-4.6,-4.6,0.0,0.0,88.18,88.18,unchanged
