source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
RJPN-002-2,RJPN-011-3,2.2,2.2,0.0,0.0,96.35,96.35,unchanged
RJPN-001-2,RJPN-005-2,-2.4,-2.4,0.0,0.0,96.34,96.34,unchanged
RJPN-001-3,RJPN-007-2,0.8,0.8,0.0,0.0,96.33,96.33,unchanged
RJPN-006-2,RJPN-006-3,5.2,5.2,0.0,0.0,96.31,96.31,unchanged
RJPN-008-2,RJPN-011-1,0.3,0.3,0.0,0.0,96.31,96.31,unchanged
RJPN-010-3,RJPN-008-3,1.7,1.7,0.0,0.0,96.31,96.31,unchanged
RJPN-008-1,RJPN-006-1,3.2,3.2,0.0,0.0,96.3,96.3,unchanged
RJPN-008-3,RJPN-011-1,-4.4,-4.4,0.0,0.0,96.29,96.29,unchanged
RJPN-009-1,RJPN-003-1,-5.8,-5.8,0.0,0.0,96.26,96.26,unchanged
RJPN-005-3,RJPN-009-1,1.4,1.4,0.0,0.0,96.22,96.22,unchanged
RJPN-008-1,RJPN-006-3,2.9,2.9,0.0,0.0,96.21,96.21,unchanged
RJPN-011-1,RJPN-002-1,3.2,3.2,0.0,0.0,96.2,96.2,unchanged
RJPN-009-3,RJPN-007-1,-5.9,-5.9,0.0,0.0,96.2,96.2,unchanged
RJPN-001-3,RJPN-002-1,3.9,3.9,0.0,0.0,96.19,96.19,unchanged
RJPN-011-1,RJPN-008-2,0.7,0.7,0.0,0.0,96.18,96.18,unchanged
RJPN-010-2,RJPN-008-1,-5.2,-5.2,0.0,0.0,96.14,96.14,unchanged
RJPN-001-2,RJPN-001-1,0.3,0.3,0.0,0.0,96.12,96.12,unchanged
RJPN-002-3,RJPN-007-2,-0.6,-0.6,0.0,0.0,96.11,96.11,unchanged
RJPN-001-3,RJPN-007-1,5.2,5.2,0.0,0.0,96.11,96.11,unchanged
RJPN-011-1,RJPN-006-1,-2.1,-2.1,0.0,0.0,96.1,96.1,unchanged
RJPN-006-3,RJPN-011-2,-1.6,-1.6,0.0,0.0,96.09,96.09,unchanged
RJPN-010-3,RJPN-010-2,2.9,2.9,0.0,0.0,96.07,96.07,unchanged
RJPN-010-2,RJPN-008-2,4.4,4.4,0.0,0.0,96.06,96.06,unchanged
RJPN-006-3,RJPN-006-1,-4.6,-4.6,0.0,0.0,96.06,96.06,unchanged
RJPN-006-3,RJPN-011-1,1.1,1.1,0.0,0.0,96.05,96.05,unchanged
RJPN-007-2,RJPN-001-1,4.1,4.1,0.0,0.0,96.01,96.01,unchanged
RJPN-008-1,RJPN-011-1,5.7,5.7,0.0,0.0,96.01,96.01,unchanged
RJPN-006-2,RJPN-011-1,-2.8,-2.8,0.0,0.0,96.01,96.01,unchanged
RJPN-001-2,RJPN-007-2,3.9,3.9,0.0,0.0,96.0,96.0,unchanged
RJPN-001-3,RJPN-007-3,-1.9,-1.9,0.0,0.0,95.98,95.98,unchanged
RJPN-008-3,RJPN-011-2,-5.8,-5.8,0.0,0.0,95.97,95.97,unchanged
RJPN-010-1,RJPN-011-1,2.2,2.2,0.0,0.0,95.96,95.96,unchanged
RJPN-001-2,RJPN-002-1,-3.8,-3.8,0.0,0.0,95.95,95.95,unchanged
RJPN-008-2,RJPN-011-3,3.4,3.4,0.0,0.0,95.93,95.93,unchanged
RJPN-010-1,RJPN-011-2,-1.1,-1.1,0.0,0.0,95.9,95.9,unchanged
RJPN-011-1,RJPN-002-2,-5.6,-5.6,0.0,0.0,95.83,95.83,unchanged
RJPN-002-3,RJPN-011-1,-3.1,-3.1,0.0,0.0,95.83,95.83,unchanged
RJPN-006-3,RJPN-008-2,-2.7,-2.7,0.0,0.0,95.81,95.81,unchanged
RJPN-003-1,RJPN-009-3,1.4,1.4,0.0,0.0,95.81,95.81,unchanged
RJPN-008-2,RJPN-008-1,2.2,2.2,0.0,0.0,95.79,95.79,unchanged
RJPN-011-1,RJPN-002-3,5.4,5.4,0.0,0.0,95.78,95.78,unchanged
RJPN-002-2,RJPN-002-3,3.6,3.6,0.0,0.0,95.77,95.77,unchanged
RJPN-007-2,RJPN-001-2,-0.9,-0.9,0.0,0.0,95.77,95.77,unchanged
RJPN-001-2,RJPN-005-3,1.1,1.1,0.0,0.0,95.77,95.77,unchanged
RJPN-007-2,RJPN-005-3,-4.8,-4.8,0.0,0.0,95.76,95.76,unchanged
RJPN-005-2,RJPN-003-3,-1.4,-1.4,0.0,0.0,95.75,95.75,unchanged
RJPN-009-3,RJPN-003-3,-2.7,-2.7,0.0,0.0,95.74,95.74,unchanged
RJPN-006-2,RJPN-008-2,3.9,3.9,0.0,0.0,95.74,95.74,unchanged
RJPN-009-1,RJPN-005-3,-2.1,-2.1,0.0,0.0,95.74,95.74,unchanged
RJPN-009-1,RJPN-008-1,5.4,5.4,0.0,0.0,95.72,95.72,unchanged
RJPN-011-1,RJPN-011-2,-5.2,-5.2,0.0,0.0,95.72,95.72,unchanged
RJPN-006-3,RJPN-008-3,-4.2,-4.2,0.0,0.0,95.72,95.72,unchanged
RJPN-006-3,RJPN-008-1,5.3,5.3,0.0,0.0,95.71,95.71,unchanged
RJPN-006-1,RJPN-008-3,5.4,5.4,0.0,0.0,95.67,95.67,unchanged
RJPN-004-1,RJPN-008-3,0.3,0.3,0.0,0.0,95.67,95.67,unchanged
RJPN-008-3,RJPN-008-1,3.4,3.4,0.0,0.0,95.67,95.67,unchanged
RJPN-007-1,RJPN-005-1,1.7,1.7,0.0,0.0,95.66,95.66,unchanged
RJPN-002-3,RJPN-002-2,2.7,2.7,0.0,0.0,95.63,95.63,unchanged
RJPN-008-3,RJPN-002-1,-2.9,-2.9,0.0,0.0,95.63,95.63,unchanged
RJPN-006-3,RJPN-004-1,2.9,2.9,0.0,0.0,95.62,95.62,unchanged
RJPN-009-3,RJPN-003-2,5.6,5.6,0.0,0.0,95.57,95.57,unchanged
RJPN-010-1,RJPN-011-3,4.1,4.1,0.0,0.0,95.56,95.56,unchanged
RJPN-003-1,RJPN-009-2,-1.6,-1.6,0.0,0.0,95.54,95.54,unchanged
RJPN-009-3,RJPN-009-1,4.3,4.3,0.0,0.0,95.54,95.54,unchanged
RJPN-002-1,RJPN-007-1,1.6,1.6,0.0,0.0,95.54,95.54,unchanged
RJPN-004-1,RJPN-011-3,-2.8,-2.8,0.0,0.0,95.53,95.53,unchanged
RJPN-010-1,RJPN-009-2,-4.2,-4.2,0.0,0.0,95.53,95.53,unchanged
RJPN-002-1,RJPN-011-3,-4.8,-4.8,0.0,0.0,95.5,95.5,unchanged
RJPN-002-1,RJPN-011-1,5.6,5.6,0.0,0.0,95.5,95.5,unchanged
RJPN-003-1,RJPN-005-1,4.4,4.4,0.0,0.0,95.45,95.45,unchanged
RJPN-004-1,RJPN-006-1,-0.6,-0.6,0.0,0.0,95.44,95.44,unchanged
RJPN-007-1,RJPN-002-1,-4.7,-4.7,0.0,0.0,95.43,95.43,unchanged
RJPN-007-1,RJPN-002-2,5.8,5.8,0.0,0.0,95.42,95.42,unchanged
RJPN-005-2,RJPN-007-1,-2.6,-2.6,0.0,0.0,95.38,95.38,unchanged
RJPN-004-1,RJPN-006-2,-5.2,-5.2,0.0,0.0,95.35,95.35,unchanged
RJPN-007-2,RJPN-007-3,-0.6,-0.6,0.0,0.0,95.35,95.35,unchanged
RJPN-004-1,RJPN-004-3,4.4,4.4,0.0,0.0,95.35,95.35,unchanged
RJPN-010-1,RJPN-010-3,4.9,4.9,0.0,0.0,95.34,95.34,unchanged
RJPN-008-3,RJPN-006-1,1.9,1.9,0.0,0.0,95.34,95.34,unchanged
RJPN-007-1,RJPN-005-2,3.9,3.9,0.0,0.0,95.26,95.26,unchanged
RJPN-004-2,RJPN-006-2,-4.4,-4.4,0.0,0.0,95.25,95.25,unchanged
RJPN-006-2,RJPN-008-1,-5.9,-5.9,0.0,0.0,95.25,95.25,unchanged
RJPN-007-1,RJPN-002-3,3.4,3.4,0.0,0.0,95.22,95.22,unchanged
RJPN-006-1,RJPN-011-3,2.6,2.6,0.0,0.0,95.21,95.21,unchanged
RJPN-005-2,RJPN-009-2,5.8,5.8,0.0,0.0,95.21,95.21,unchanged
RJPN-001-1,RJPN-007-2,-1.4,-1.4,0.0,0.0,95.18,95.18,unchanged
RJPN-006-2,RJPN-006-1,-2.3,-2.3,0.0,0.0,95.18,95.18,unchanged
RJPN-007-1,RJPN-005-3,-4.3,-4.3,0.0,0.0,95.18,95.18,unchanged
RJPN-004-2,RJPN-006-3,-1.6,-1.6,0.0,0.0,95.17,95.17,unchanged
RJPN-006-1,RJPN-008-2,2.2,2.2,0.0,0.0,95.16,95.16,unchanged
RJPN-010-1,RJPN-008-2,1.2,1.2,0.0,0.0,95.15,95.15,unchanged
RJPN-003-1,RJPN-005-2,-3.7,-3.7,0.0,0.0,95.15,95.15,unchanged
RJPN-004-2,RJPN-004-1,-0.6,-0.6,0.0,0.0,95.14,95.14,unchanged
RJPN-009-1,RJPN-003-3,-1.3,-1.3,0.0,0.0,95.13,95.13,unchanged
RJPN-008-3,RJPN-011-3,-4.2,-4.2,0.0,0.0,95.12,95.12,unchanged
RJPN-002-1,RJPN-008-3,-0.1,-0.1,0.0,0.0,95.11,95.11,unchanged
RJPN-007-1,RJPN-007-2,-5.6,-5.6,0.0,0.0,95.1,95.1,unchanged
RJPN-002-1,RJPN-011-2,-5.3,-5.3,0.0,0.0,95.1,95.1,unchanged
RJPN-005-2,RJPN-001-1,-5.1,-5.1,0.0,0.0,95.09,95.09,unchanged
RJPN-008-1,RJPN-008-3,4.3,4.3,0.0,0.0,95.07,95.07,unchanged
RJPN-010-1,RJPN-008-3,2.3,2.3,0.0,0.0,95.06,95.06,unchanged
RJPN-009-1,RJPN-007-1,0.9,0.9,0.0,0.0,95.05,95.05,unchanged
RJPN-005-2,RJPN-005-1,4.6,4.6,0.0,0.0,95.05,95.05,unchanged
RJPN-007-2,RJPN-002-2,-5.2,-5.2,0.0,0.0,95.04,95.04,unchanged
RJPN-003-2,RJPN-001-1,4.4,4.4,0.0,0.0,95.02,95.02,unchanged
RJPN-005-2,RJPN-007-3,3.2,3.2,0.0,0.0,95.02,95.02,unchanged
RJPN-010-1,RJPN-010-2,1.1,1.1,0.0,0.0,94.99,94.99,unchanged
RJPN-007-1,RJPN-001-1,-4.8,-4.8,0.0,0.0,94.98,94.98,unchanged
RJPN-006-1,RJPN-008-1,-0.8,-0.8,0.0,0.0,94.98,94.98,unchanged
RJPN-002-1,RJPN-002-3,3.6,3.6,0.0,0.0,94.97,94.97,unchanged
RJPN-008-2,RJPN-006-2,-0.4,-0.4,0.0,0.0,94.97,94.97,unchanged
RJPN-002-1,RJPN-008-1,-4.1,-4.1,0.0,0.0,94.96,94.96,unchanged
RJPN-005-2,RJPN-007-2,4.3,4.3,0.0,0.0,94.96,94.96,unchanged
RJPN-004-2,RJPN-011-2,2.4,2.4,0.0,0.0,94.94,94.94,unchanged
RJPN-007-1,RJPN-001-2,-5.3,-5.3,0.0,0.0,94.88,94.88,unchanged
RJPN-005-2,RJPN-003-2,-5.9,-5.9,0.0,0.0,94.87,94.87,unchanged
RJPN-010-1,RJPN-009-3,-2.3,-2.3,0.0,0.0,94.83,94.83,unchanged
RJPN-006-2,RJPN-008-3,4.2,4.2,0.0,0.0,94.81,94.81,unchanged
RJPN-008-2,RJPN-006-1,-5.3,-5.3,0.0,0.0,94.81,94.81,unchanged
RJPN-005-1,RJPN-005-3,3.7,3.7,0.0,0.0,94.8,94.8,unchanged
RJPN-001-1,RJPN-005-3,-1.7,-1.7,0.0,0.0,94.78,94.78,unchanged
RJPN-003-2,RJPN-003-3,-2.2,-2.2,0.0,0.0,94.77,94.77,unchanged
RJPN-008-2,RJPN-008-3,-2.6,-2.6,0.0,0.0,94.75,94.75,unchanged
RJPN-007-1,RJPN-007-3,1.7,1.7,0.0,0.0,94.75,94.75,unchanged
RJPN-006-1,RJPN-011-1,-4.9,-4.9,0.0,0.0,94.74,94.74,unchanged
RJPN-004-1,RJPN-011-1,2.6,2.6,0.0,0.0,94.73,94.73,unchanged
RJPN-011-3,RJPN-006-3,-4.3,-4.3,0.0,0.0,94.72,94.72,unchanged
RJPN-005-2,RJPN-009-3,-0.6,-0.6,0.0,0.0,94.69,94.69,unchanged
RJPN-007-1,RJPN-001-3,-5.1,-5.1,0.0,0.0,94.65,94.65,unchanged
RJPN-010-1,RJPN-009-1,-1.4,-1.4,0.0,0.0,94.64,94.64,unchanged
RJPN-004-2,RJPN-011-3,5.3,5.3,0.0,0.0,94.64,94.64,unchanged
RJPN-006-2,RJPN-004-1,-1.9,-1.9,0.0,0.0,94.59,94.59,unchanged
RJPN-004-1,RJPN-004-2,3.4,3.4,0.0,0.0,94.55,94.55,unchanged
RJPN-003-2,RJPN-007-1,-2.4,-2.4,0.0,0.0,94.55,94.55,unchanged
RJPN-001-1,RJPN-002-2,1.1,1.1,0.0,0.0,94.55,94.55,unchanged
RJPN-010-1,RJPN-008-1,-1.2,-1.2,0.0,0.0,94.52,94.52,unchanged
RJPN-004-1,RJPN-011-2,3.4,3.4,0.0,0.0,94.5,94.5,unchanged
RJPN-009-1,RJPN-007-3,-0.8,-0.8,0.0,0.0,94.48,94.48,unchanged
RJPN-005-1,RJPN-003-3,-0.2,-0.2,0.0,0.0,94.47,94.47,unchanged
RJPN-011-3,RJPN-002-2,2.2,2.2,0.0,0.0,94.47,94.47,unchanged
RJPN-008-2,RJPN-011-2,-1.7,-1.7,0.0,0.0,94.46,94.46,unchanged
RJPN-011-3,RJPN-006-1,2.6,2.6,0.0,0.0,94.46,94.46,unchanged
RJPN-003-2,RJPN-005-3,-4.2,-4.2,0.0,0.0,94.44,94.44,unchanged
RJPN-011-3,RJPN-008-3,0.4,0.4,0.0,0.0,94.43,94.43,unchanged
RJPN-001-1,RJPN-007-1,4.6,4.6,0.0,0.0,94.42,94.42,unchanged
RJPN-006-1,RJPN-004-1,3.3,3.3,0.0,0.0,94.42,94.42,unchanged
RJPN-004-2,RJPN-011-1,4.1,4.1,0.0,0.0,94.41,94.41,unchanged
RJPN-011-3,RJPN-002-3,-2.7,-2.7,0.0,0.0,94.41,94.41,unchanged
RJPN-006-1,RJPN-006-3,-0.9,-0.9,0.0,0.0,94.4,94.4,unchanged
RJPN-005-1,RJPN-009-1,3.7,3.7,0.0,0.0,94.38,94.38,unchanged
RJPN-004-2,RJPN-002-1,-3.3,-3.3,0.0,0.0,94.38,94.38,unchanged
RJPN-008-2,RJPN-006-3,-0.9,-0.9,0.0,0.0,94.37,94.37,unchanged
RJPN-005-1,RJPN-007-3,3.7,3.7,0.0,0.0,94.36,94.36,unchanged
RJPN-001-1,RJPN-007-3,-1.9,-1.9,0.0,0.0,94.36,94.36,unchanged
RJPN-008-2,RJPN-007-1,-2.1,-2.1,0.0,0.0,94.35,94.35,unchanged
RJPN-004-2,RJPN-008-1,-2.1,-2.1,0.0,0.0,94.34,94.34,unchanged
RJPN-007-3,RJPN-007-1,1.3,1.3,0.0,0.0,94.34,94.34,unchanged
RJPN-007-3,RJPN-007-2,-0.8,-0.8,0.0,0.0,94.33,94.33,unchanged
RJPN-011-3,RJPN-008-1,5.1,5.1,0.0,0.0,94.33,94.33,unchanged
RJPN-003-2,RJPN-005-2,4.3,4.3,0.0,0.0,94.32,94.32,unchanged
RJPN-007-3,RJPN-005-2,-4.6,-4.6,0.0,0.0,94.3,94.3,unchanged
RJPN-006-1,RJPN-002-1,-4.2,-4.2,0.0,0.0,94.28,94.28,unchanged
RJPN-005-1,RJPN-007-2,-0.3,-0.3,0.0,0.0,94.28,94.28,unchanged
RJPN-008-2,RJPN-002-2,3.2,3.2,0.0,0.0,94.27,94.27,unchanged
RJPN-009-1,RJPN-007-2,-3.2,-3.2,0.0,0.0,94.22,94.22,unchanged
RJPN-009-2,RJPN-003-2,-4.1,-4.1,0.0,0.0,94.22,94.22,unchanged
RJPN-011-3,RJPN-007-1,-1.2,-1.2,0.0,0.0,94.2,94.2,unchanged
RJPN-007-3,RJPN-011-3,-4.6,-4.6,0.0,0.0,94.18,94.18,unchanged
RJPN-006-1,RJPN-004-2,2.7,2.7,0.0,0.0,94.16,94.16,unchanged
RJPN-001-1,RJPN-005-2,-1.8,-1.8,0.0,0.0,94.16,94.16,unchanged
RJPN-009-2,RJPN-009-1,-3.6,-3.6,0.0,0.0,94.13,94.13,unchanged
RJPN-006-1,RJPN-011-2,5.1,5.1,0.0,0.0,94.13,94.13,unchanged
RJPN-009-2,RJPN-008-2,0.3,0.3,0.0,0.0,94.11,94.11,unchanged
RJPN-009-1,RJPN-005-2,-5.1,-5.1,0.0,0.0,94.11,94.11,unchanged
RJPN-009-2,RJPN-003-3,-4.6,-4.6,0.0,0.0,94.1,94.1,unchanged
RJPN-006-1,RJPN-006-2,0.1,0.1,0.0,0.0,94.07,94.07,unchanged
RJPN-011-3,RJPN-008-2,3.4,3.4,0.0,0.0,94.05,94.05,unchanged
RJPN-003-2,RJPN-009-1,3.3,3.3,0.0,0.0,94.04,94.04,unchanged
RJPN-009-2,RJPN-008-3,5.9,5.9,0.0,0.0,94.03,94.03,unchanged
RJPN-005-2,RJPN-003-1,1.4,1.4,0.0,0.0,94.03,94.03,unchanged
RJPN-003-2,RJPN-009-2,-0.3,-0.3,0.0,0.0,94.02,94.02,unchanged
RJPN-004-2,RJPN-006-1,-4.1,-4.1,0.0,0.0,94.01,94.01,unchanged
RJPN-011-3,RJPN-006-2,4.8,4.8,0.0,0.0,94.0,94.0,unchanged
RJPN-003-2,RJPN-005-1,-5.2,-5.2,0.0,0.0,93.99,93.99,unchanged
RJPN-005-1,RJPN-009-3,-3.3,-3.3,0.0,0.0,93.99,93.99,unchanged
RJPN-001-1,RJPN-002-1,-0.6,-0.6,0.0,0.0,93.96,93.96,unchanged
RJPN-005-1,RJPN-003-2,-3.1,-3.1,0.0,0.0,93.95,93.95,unchanged
RJPN-003-2,RJPN-003-1,1.6,1.6,0.0,0.0,93.95,93.95,unchanged
RJPN-004-1,RJPN-006-3,-0.9,-0.9,0.0,0.0,93.93,93.93,unchanged
RJPN-001-1,RJPN-003-1,-4.9,-4.9,0.0,0.0,93.9,93.9,unchanged
RJPN-005-1,RJPN-007-1,-2.4,-2.4,0.0,0.0,93.89,93.89,unchanged
RJPN-007-3,RJPN-002-2,3.9,3.9,0.0,0.0,93.86,93.86,unchanged
RJPN-001-1,RJPN-005-1,-0.7,-0.7,0.0,0.0,93.86,93.86,unchanged
RJPN-009-2,RJPN-009-3,3.9,3.9,0.0,0.0,93.67,93.67,unchanged
RJPN-009-2,RJPN-007-3,-4.9,-4.9,0.0,0.0,93.62,93.62,unchanged
RJPN-005-1,RJPN-003-1,-2.4,-2.4,0.0,0.0,93.55,93.55,unchanged
RJPN-001-1,RJPN-001-3,0.1,0.1,0.0,0.0,93.55,93.55,unchanged
RJPN-007-3,RJPN-005-3,-3.3,-3.3,0.0,0.0,93.53,93.53,unchanged
RJPN-005-1,RJPN-005-2,-5.6,-5.6,0.0,0.0,93.53,93.53,unchanged
RJPN-011-3,RJPN-007-2,2.7,2.7,0.0,0.0,93.5,93.5,unchanged
RJPN-007-3,RJPN-002-3,5.9,5.9,0.0,0.0,93.5,93.5,unchanged
RJPN-001-1,RJPN-001-2,-3.3,-3.3,0.0,0.0,93.47,93.47,unchanged
RJPN-009-2,RJPN-008-1,4.6,4.6,0.0,0.0,93.39,93.39,unchanged
RJPN-009-1,RJPN-005-1,-4.9,-4.9,0.0,0.0,93.34,93.34,unchanged
RJPN-009-2,RJPN-005-2,0.1,0.1,0.0,0.0,93.24,93.24,unchanged
RJPN-011-3,RJPN-011-1,0.7,0.7,0.0,0.0,93.12,93.12,unchanged
RJPN-009-2,RJPN-007-2,5.4,5.4,0.0,0.0,92.89,92.89,unchanged
RJPN-009-2,RJPN-005-3,-5.6,-5.6,0.0,0.0,92.83,92.83,unchanged
RJPN-009-2,RJPN-005-1,-3.2,-3.2,0.0,0.0,92.69,92.69,unchanged
RJPN-007-3,RJPN-011-1,-4.4,-4.4,0.0,0.0,92.46,92.46,unchanged
RJPN-011-2,RJPN-008-3,0.7,0.7,0.0,0.0,86.56,86.56,unchanged
RJPN-011-2,RJPN-002-2,4.3,4.3,0.0,0.0,86.13,86.13,unchanged
RJPN-011-2,RJPN-011-1,5.4,5.4,0.0,0.0,86.02,86.02,unchanged
RJPN-011-2,RJPN-002-3,-3.6,-3.6,0.0,0.0,85.93,85.93,unchanged
RJPN-004-3,RJPN-011-3,4.4,4.4,0.0,0.0,85.78,85.78,unchanged
RJPN-011-2,RJPN-011-3,2.7,2.7,0.0,0.0,85.51,85.51,unchanged
RJPN-003-3,RJPN-001-3,2.1,2.1,0.0,0.0,85.39,85.39,unchanged
RJPN-011-2,RJPN-002-1,1.1,1.1,0.0,0.0,85.03,85.03,unchanged
RJPN-004-3,RJPN-008-2,4.8,4.8,0.0,0.0,84.98,84.98,unchanged
RJPN-004-3,RJPN-011-2,1.2,1.2,0.0,0.0,84.78,84.78,unchanged
RJPN-003-3,RJPN-003-2,-1.9,-1.9,0.0,0.0,84.67,84.67,unchanged
RJPN-003-3,RJPN-007-2,-1.7,-1.7,0.0,0.0,84.52,84.52,unchanged
RJPN-004-3,RJPN-006-1,-5.7,-5.7,0.0,0.0,84.38,84.38,unchanged
RJPN-004-3,RJPN-008-1,-5.8,-5.8,0.0,0.0,84.28,84.28,unchanged
RJPN-004-3,RJPN-004-2,-3.6,-3.6,0.0,0.0,84.21,84.21,unchanged
RJPN-003-3,RJPN-009-3,5.8,5.8,0.0,0.0,84.11,84.11,unchanged
RJPN-003-3,RJPN-007-3,5.9,5.9,0.0,0.0,84.03,84.03,unchanged
RJPN-003-3,RJPN-005-2,1.6,1.6,0.0,0.0,83.94,83.94,unchanged
RJPN-003-3,RJPN-007-1,-0.2,-0.2,0.0,0.0,83.92,83.92,unchanged
RJPN-004-3,RJPN-006-3,1.3,1.3,0.0,0.0,83.8,83.8,unchanged
RJPN-003-3,RJPN-001-2,-3.6,-3.6,0.0,0.0,83.66,83.66,unchanged
RJPN-003-3,RJPN-005-3,-5.6,-5.6,0.0,0.0,83.4,83.4,unchanged
RJPN-003-3,RJPN-005-1,1.2,1.2,0.0,0.0,82.99,82.99,unchanged
RJPN-003-3,RJPN-009-1,-4.1,-4.1,0.0,0.0,82.98,82.98,unchanged
RJPN-004-3,RJPN-004-1,3.4,3.4,0.0,0.0,82.93,82.93,unchanged
RJPN-004-3,RJPN-008-3,2.2,2.2,0.0,0.0,82.8,82.8,unchanged
RJPN-003-3,RJPN-003-1,-5.4,-5.4,0.0,0.0,82.27,82.27,unchanged
RJPN-011-3,RJPN-002-1,-1.5,-1.5,0.0,93.86,93.86,0.0,unchanged
RJPN-011-2,RJPN-008-2,-1.0,-1.0,0.0,85.65,85.65,0.0,unchanged
RJPN-011-2,RJPN-008-1,4.5,4.5,0.0,85.31,85.31,0.0,unchanged
RJPN-011-1,RJPN-008-1,-3.0,-3.0,0.0,96.08,96.08,0.0,unchanged
RJPN-009-3,RJPN-003-1,-1.0,-1.0,0.0,96.11,96.11,0.0,unchanged
RJPN-009-3,RJPN-009-2,1.5,1.5,0.0,96.34,96.34,0.0,unchanged
RJPN-010-3,RJPN-008-1,4.5,4.5,0.0,96.81,96.81,0.0,unchanged
RJPN-010-2,RJPN-009-2,-6.0,-6.0,0.0,96.4,96.4,0.0,unchanged
RJPN-010-2,RJPN-009-1,-0.0,-0.0,0.0,96.2,96.2,0.0,unchanged
RJPN-006-2,RJPN-004-2,2.0,2.0,0.0,95.56,95.56,0.0,unchanged
RJPN-009-2,RJPN-007-1,-1.0,-1.0,0.0,94.42,94.42,0.0,unchanged
RJPN-003-1,RJPN-003-3,-5.0,-5.0,0.0,95.14,95.14,0.0,unchanged
RJPN-004-2,RJPN-008-3,1.0,1.0,0.0,95.84,95.84,0.0,unchanged
RJPN-004-2,RJPN-008-2,-4.0,-4.0,0.0,95.6,95.6,0.0,unchanged
