serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
SEOL-002-2,SEOL-010-2,7,582.0,-2.0,Yes,Intra-Frequency,2026-06-01
SEOL-002-2,SEOL-010-3,8,582.0,1.6,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-002-1,1,0.0,-0.7,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-002-2,2,0.0,-5.7,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-004-1,3,465.9,1.1,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-004-2,4,465.9,-3.3,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-004-3,5,465.9,4.0,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-010-1,6,582.0,-2.1,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-010-2,7,582.0,-3.8,Yes,Intra-Frequency,2026-06-01
SEOL-002-3,SEOL-010-3,8,582.0,-3.2,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-003-2,1,0.0,-1.4,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-003-3,2,0.0,3.6,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-006-1,3,178.5,-4.9,Yes,Inter-Frequency,2026-06-01
SEOL-003-1,SEOL-006-2,4,178.5,1.1,Yes,Inter-Frequency,2026-06-01
SEOL-003-1,SEOL-006-3,5,178.5,1.2,Yes,Inter-Frequency,2026-06-01
SEOL-003-1,SEOL-013-1,6,277.2,3.9,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-013-2,7,277.2,3.6,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-013-3,8,277.2,2.7,Yes,Intra-Frequency,2026-06-01
SEOL-003-1,SEOL-012-1,9,529.1,2.1,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-003-1,1,0.0,2.7,Yes,Intra-Frequency,2026-06-01
SEOL-003-2,SEOL-003-3,2,0.0,-2.9,Yes,Intra-Frequency,2026-06-01
SEOL-003-2,SEOL-006-1,3,178.5,-5.6,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-006-2,4,178.5,2.1,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-006-3,5,178.5,0.0,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-013-1,6,277.2,5.3,Yes,Intra-Frequency,2026-06-01
SEOL-003-2,SEOL-013-2,7,277.2,-4.3,Yes,Intra-Frequency,2026-06-01
SEOL-003-2,SEOL-013-3,8,277.2,-2.4,Yes,Intra-Frequency,2026-06-01
SEOL-003-2,SEOL-012-1,9,529.1,2.1,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-012-2,10,529.1,-1.4,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-012-3,11,529.1,-1.4,Yes,Inter-Frequency,2026-06-01
SEOL-003-2,SEOL-009-1,12,681.2,-0.6,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-003-1,1,0.0,2.4,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-003-2,2,0.0,-3.1,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-006-1,3,178.5,-1.7,Yes,Inter-Frequency,2026-06-01
SEOL-003-3,SEOL-006-2,4,178.5,5.8,Yes,Inter-Frequency,2026-06-01
SEOL-003-3,SEOL-006-3,5,178.5,2.7,Yes,Inter-Frequency,2026-06-01
SEOL-003-3,SEOL-013-1,6,277.2,4.6,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-013-2,7,277.2,4.8,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-013-3,8,277.2,-0.7,Yes,Intra-Frequency,2026-06-01
SEOL-003-3,SEOL-012-1,9,529.1,-1.1,Yes,Inter-Frequency,2026-06-01
SEOL-003-3,SEOL-012-2,10,529.1,4.7,Yes,Inter-Frequency,2026-06-01
SEOL-004-1,SEOL-004-2,1,0.0,-1.8,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-004-3,2,0.0,4.2,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-002-1,3,465.9,2.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-002-2,4,465.9,3.9,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-002-3,5,465.9,4.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-010-1,6,557.1,-2.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-010-2,7,557.1,2.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-010-3,8,557.1,5.3,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-008-1,9,628.2,3.9,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-008-2,10,628.2,3.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-1,SEOL-008-3,11,628.2,-3.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-004-1,1,0.0,-2.0,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-004-3,2,0.0,-5.2,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-002-1,3,465.9,-4.8,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-002-2,4,465.9,-0.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-002-3,5,465.9,2.4,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-010-1,6,557.1,2.2,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-010-2,7,557.1,1.5,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-010-3,8,557.1,-3.7,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-008-1,9,628.2,4.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-2,SEOL-008-2,10,628.2,4.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-004-1,1,0.0,-4.2,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-004-2,2,0.0,2.9,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-002-1,3,465.9,-0.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-002-2,4,465.9,-4.8,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-002-3,5,465.9,2.2,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-010-1,6,557.1,-1.1,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-010-2,7,557.1,1.8,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-010-3,8,557.1,5.0,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-008-1,9,628.2,-1.6,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-008-2,10,628.2,-5.1,Yes,Intra-Frequency,2026-06-01
SEOL-004-3,SEOL-008-3,11,628.2,1.1,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-005-2,1,0.0,-5.5,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-005-3,2,0.0,-5.2,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-014-1,3,1314.0,0.5,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-014-2,4,1314.0,4.3,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-014-3,5,1314.0,6.0,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-002-1,6,1671.4,-4.4,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-002-2,7,1671.4,-1.4,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-002-3,8,1671.4,1.0,Yes,Inter-Frequency,2026-06-01
SEOL-005-1,SEOL-015-1,9,1764.2,2.0,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-015-2,10,1764.2,-0.4,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-015-3,11,1764.2,-3.6,Yes,Intra-Frequency,2026-06-01
SEOL-005-1,SEOL-011-1,12,1765.9,-4.6,Yes,Intra-Frequency,2026-06-01
SEOL-005-2,SEOL-005-1,1,0.0,2.9,Yes,Intra-Frequency,2026-06-01
SEOL-005-2,SEOL-005-3,2,0.0,-2.6,Yes,Intra-Frequency,2026-06-01
SEOL-005-2,SEOL-014-1,3,1314.0,-1.5,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-014-2,4,1314.0,2.6,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-014-3,5,1314.0,3.8,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-002-1,6,1671.4,-3.6,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-002-2,7,1671.4,-1.2,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-002-3,8,1671.4,3.9,Yes,Inter-Frequency,2026-06-01
SEOL-005-2,SEOL-015-1,9,1764.2,4.0,Yes,Intra-Frequency,2026-06-01
SEOL-005-3,SEOL-005-1,1,0.0,1.2,Yes,Intra-Frequency,2026-06-01
SEOL-005-3,SEOL-005-2,2,0.0,2.5,Yes,Intra-Frequency,2026-06-01
SEOL-005-3,SEOL-014-1,3,1314.0,5.9,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-014-2,4,1314.0,2.1,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-014-3,5,1314.0,4.5,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-002-1,6,1671.4,-0.3,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-002-2,7,1671.4,1.7,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-002-3,8,1671.4,3.0,Yes,Inter-Frequency,2026-06-01
SEOL-005-3,SEOL-015-1,9,1764.2,-4.6,Yes,Intra-Frequency,2026-06-01
SEOL-005-3,SEOL-015-2,10,1764.2,-4.3,Yes,Intra-Frequency,2026-06-01
SEOL-006-1,SEOL-006-2,1,0.0,5.6,Yes,Intra-Frequency,2026-06-01
SEOL-006-1,SEOL-006-3,2,0.0,2.9,Yes,Intra-Frequency,2026-06-01
SEOL-006-1,SEOL-003-1,3,178.5,5.1,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-003-2,4,178.5,4.5,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-003-3,5,178.5,4.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-013-1,6,307.2,-5.2,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-013-2,7,307.2,2.8,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-013-3,8,307.2,-2.7,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-011-1,9,597.2,-0.0,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-011-2,10,597.2,-2.0,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-011-3,11,597.2,-0.4,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-009-1,12,641.8,1.6,Yes,Inter-Frequency,2026-06-01
SEOL-006-1,SEOL-009-2,13,641.8,2.7,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-006-1,1,0.0,-1.2,Yes,Intra-Frequency,2026-06-01
SEOL-006-2,SEOL-006-3,2,0.0,-0.4,Yes,Intra-Frequency,2026-06-01
SEOL-006-2,SEOL-003-1,3,178.5,-2.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-003-2,4,178.5,-0.8,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-003-3,5,178.5,-2.8,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-013-1,6,307.2,0.7,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-013-2,7,307.2,-0.7,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-013-3,8,307.2,4.3,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-011-1,9,597.2,-4.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-011-2,10,597.2,5.5,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-011-3,11,597.2,4.8,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-009-1,12,641.8,2.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-2,SEOL-009-2,13,641.8,-5.6,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-006-1,1,0.0,3.6,Yes,Intra-Frequency,2026-06-01
SEOL-006-3,SEOL-006-2,2,0.0,2.6,Yes,Intra-Frequency,2026-06-01
SEOL-006-3,SEOL-003-1,3,178.5,2.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-003-2,4,178.5,0.4,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-003-3,5,178.5,0.4,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-013-1,6,307.2,-5.3,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-013-2,7,307.2,0.1,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-013-3,8,307.2,1.9,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-011-1,9,597.2,-2.1,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-011-2,10,597.2,-3.3,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-011-3,11,597.2,5.1,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-009-1,12,641.8,3.8,Yes,Inter-Frequency,2026-06-01
SEOL-006-3,SEOL-009-2,13,641.8,-2.4,Yes,Inter-Frequency,2026-06-01
SEOL-007-1,SEOL-007-2,1,0.0,-2.2,Yes,Intra-Frequency,2026-06-01
SEOL-007-1,SEOL-007-3,2,0.0,-0.0,Yes,Intra-Frequency,2026-06-01
SEOL-007-1,SEOL-014-1,3,705.4,-0.4,Yes,Inter-Frequency,2026-06-01
SEOL-007-1,SEOL-014-2,4,705.4,5.3,Yes,Inter-Frequency,2026-06-01
SEOL-007-1,SEOL-014-3,5,705.4,-5.9,Yes,Inter-Frequency,2026-06-01
SEOL-007-1,SEOL-009-1,6,828.8,-1.1,Yes,Intra-Frequency,2026-06-01
SEOL-007-1,SEOL-009-2,7,828.8,-0.2,Yes,Intra-Frequency,2026-06-01
SEOL-007-1,SEOL-009-3,8,828.8,-3.4,Yes,Intra-Frequency,2026-06-01
SEOL-007-1,SEOL-006-1,9,857.8,3.1,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-007-1,1,0.0,-5.3,Yes,Intra-Frequency,2026-06-01
SEOL-007-2,SEOL-007-3,2,0.0,-3.2,Yes,Intra-Frequency,2026-06-01
SEOL-007-2,SEOL-014-1,3,705.4,1.7,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-014-2,4,705.4,5.3,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-014-3,5,705.4,-3.9,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-009-1,6,828.8,4.4,Yes,Intra-Frequency,2026-06-01
SEOL-007-2,SEOL-009-2,7,828.8,-1.2,Yes,Intra-Frequency,2026-06-01
SEOL-007-2,SEOL-009-3,8,828.8,-1.2,Yes,Intra-Frequency,2026-06-01
SEOL-007-2,SEOL-006-1,9,857.8,-1.2,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-006-2,10,857.8,5.9,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-006-3,11,857.8,-3.1,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-004-1,12,908.0,-1.1,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-004-2,13,908.0,-0.5,Yes,Inter-Frequency,2026-06-01
SEOL-007-2,SEOL-004-3,14,908.0,0.4,Yes,Inter-Frequency,2026-06-01
SEOL-007-3,SEOL-007-1,1,0.0,-2.4,Yes,Intra-Frequency,2026-06-01
SEOL-007-3,SEOL-007-2,2,0.0,-4.6,Yes,Intra-Frequency,2026-06-01
SEOL-007-3,SEOL-014-1,3,705.4,-1.5,Yes,Inter-Frequency,2026-06-01
SEOL-007-3,SEOL-014-2,4,705.4,0.9,Yes,Inter-Frequency,2026-06-01
SEOL-007-3,SEOL-014-3,5,705.4,3.3,Yes,Inter-Frequency,2026-06-01
SEOL-007-3,SEOL-009-1,6,828.8,4.6,Yes,Intra-Frequency,2026-06-01
SEOL-007-3,SEOL-009-2,7,828.8,3.9,Yes,Intra-Frequency,2026-06-01
SEOL-007-3,SEOL-009-3,8,828.8,-0.6,Yes,Intra-Frequency,2026-06-01
SEOL-007-3,SEOL-006-1,9,857.8,4.1,Yes,Inter-Frequency,2026-06-01
SEOL-007-3,SEOL-006-2,10,857.8,5.6,Yes,Inter-Frequency,2026-06-01
SEOL-008-1,SEOL-008-2,1,0.0,-0.6,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-008-3,2,0.0,-4.6,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-001-1,3,202.3,2.5,Yes,Inter-Frequency,2026-06-01
SEOL-008-1,SEOL-001-2,4,202.3,-3.9,Yes,Inter-Frequency,2026-06-01
SEOL-008-1,SEOL-001-3,5,202.3,-4.4,Yes,Inter-Frequency,2026-06-01
SEOL-008-1,SEOL-010-1,6,272.8,-3.1,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-010-2,7,272.8,-0.2,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-010-3,8,272.8,3.9,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-004-1,9,628.2,-4.9,Yes,Intra-Frequency,2026-06-01
SEOL-008-1,SEOL-004-2,10,628.2,0.2,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-008-1,1,0.0,-1.0,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-008-3,2,0.0,1.6,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-001-1,3,202.3,-1.7,Yes,Inter-Frequency,2026-06-01
SEOL-008-2,SEOL-001-2,4,202.3,1.3,Yes,Inter-Frequency,2026-06-01
SEOL-008-2,SEOL-001-3,5,202.3,-5.7,Yes,Inter-Frequency,2026-06-01
SEOL-008-2,SEOL-010-1,6,272.8,2.7,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-010-2,7,272.8,-1.9,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-010-3,8,272.8,-5.9,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-004-1,9,628.2,0.4,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-004-2,10,628.2,0.7,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-004-3,11,628.2,-2.4,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-002-1,12,810.4,0.8,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-002-2,13,810.4,4.0,Yes,Intra-Frequency,2026-06-01
SEOL-008-2,SEOL-002-3,14,810.4,3.4,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-008-1,1,0.0,2.6,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-008-2,2,0.0,3.8,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-001-1,3,202.3,-1.4,Yes,Inter-Frequency,2026-06-01
SEOL-008-3,SEOL-001-2,4,202.3,1.9,Yes,Inter-Frequency,2026-06-01
SEOL-008-3,SEOL-001-3,5,202.3,1.0,Yes,Inter-Frequency,2026-06-01
SEOL-008-3,SEOL-010-1,6,272.8,-4.3,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-010-2,7,272.8,-5.3,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-010-3,8,272.8,-4.9,Yes,Intra-Frequency,2026-06-01
SEOL-008-3,SEOL-004-1,9,628.2,-3.5,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-009-2,1,0.0,1.3,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-009-3,2,0.0,1.9,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-013-1,3,413.9,-3.9,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-013-2,4,413.9,3.1,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-013-3,5,413.9,4.3,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-006-1,6,641.8,-1.2,Yes,Inter-Frequency,2026-06-01
SEOL-009-1,SEOL-006-2,7,641.8,-5.3,Yes,Inter-Frequency,2026-06-01
SEOL-009-1,SEOL-006-3,8,641.8,4.8,Yes,Inter-Frequency,2026-06-01
SEOL-009-1,SEOL-003-1,9,681.2,1.9,Yes,Intra-Frequency,2026-06-01
SEOL-009-1,SEOL-003-2,10,681.2,-2.8,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-009-1,1,0.0,-2.2,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-009-3,2,0.0,-2.6,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-013-1,3,413.9,3.0,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-013-2,4,413.9,-2.5,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-013-3,5,413.9,-3.4,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-006-1,6,641.8,4.1,Yes,Inter-Frequency,2026-06-01
SEOL-009-2,SEOL-006-2,7,641.8,-3.7,Yes,Inter-Frequency,2026-06-01
SEOL-009-2,SEOL-006-3,8,641.8,-2.0,Yes,Inter-Frequency,2026-06-01
SEOL-009-2,SEOL-003-1,9,681.2,3.2,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-003-2,10,681.2,4.5,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-003-3,11,681.2,-3.7,Yes,Intra-Frequency,2026-06-01
SEOL-009-2,SEOL-007-1,12,828.8,2.5,Yes,Intra-Frequency,2026-06-01
