cell_id,enodeb_id,site_name,latitude,longitude,antenna_height_m,sector,azimuth_deg,electrical_tilt_deg,mechanical_tilt_deg,total_tilt_deg,clutter_type,elevation_m,frequency_band,pci,tac,vendor,technology,status
KYIV-007-2,KYIV-007,Kyiv-Site-007,50.462863,30.521517,46,2,115,6,0,6,Dense Urban,72.0,Band 1 (2100MHz),20,40006,Ericsson,LTE,Active
KYIV-007-3,KYIV-007,Kyiv-Site-007,50.462863,30.521517,49,3,245,4,1,5,Urban,58.3,Band 1 (2100MHz),21,40006,Ericsson,LTE,Active
KYIV-008-1,KYIV-008,Kyiv-Site-008,50.445408,30.528668,36,1,5,4,1,5,Suburban,42.5,Band 3 (1800MHz),22,40007,Ericsson,LTE,Active
KYIV-008-2,KYIV-008,Kyiv-Site-008,50.445408,30.528668,28,2,124,4,2,6,Urban,43.0,Band 3 (1800MHz),23,40007,Ericsson,LTE,Active
KYIV-008-3,KYIV-008,Kyiv-Site-008,50.445408,30.528668,31,3,238,4,2,6,Dense Urban,63.7,Band 3 (1800MHz),24,40007,Ericsson,LTE,Active
KYIV-009-1,KYIV-009,Kyiv-Site-009,50.462086,30.504928,28,1,-3,2,0,2,Dense Urban,49.5,Band 1 (2100MHz),25,40008,Ericsson,LTE,Active
KYIV-009-2,KYIV-009,Kyiv-Site-009,50.462086,30.504928,41,2,118,2,0,2,Urban,72.1,Band 1 (2100MHz),26,40008,Ericsson,LTE,Active
KYIV-009-3,KYIV-009,Kyiv-Site-009,50.462086,30.504928,27,3,240,4,3,7,Dense Urban,67.6,Band 1 (2100MHz),27,40008,Ericsson,LTE,Active
KYIV-010-1,KYIV-010,Kyiv-Site-010,50.438719,30.517361,28,1,1,5,2,7,Dense Urban,40.0,Band 3 (1800MHz),28,40009,Ericsson,LTE,Active
KYIV-010-2,KYIV-010,Kyiv-Site-010,50.438719,30.517361,29,2,117,2,1,3,Dense Urban,33.8,Band 3 (1800MHz),29,40009,Ericsson,LTE,Active
KYIV-010-3,KYIV-010,Kyiv-Site-010,50.438719,30.517361,31,3,245,6,1,7,Urban,54.8,Band 3 (1800MHz),30,40009,Ericsson,LTE,Active
KYIV-011-1,KYIV-011,Kyiv-Site-011,50.436138,30.515815,29,1,3,5,1,6,Dense Urban,53.8,Band 1 (2100MHz),31,40010,Ericsson,LTE,Active
KYIV-011-2,KYIV-011,Kyiv-Site-011,50.436138,30.515815,33,2,116,2,0,2,Suburban,43.6,Band 1 (2100MHz),32,40010,Ericsson,LTE,Active
KYIV-011-3,KYIV-011,Kyiv-Site-011,50.436138,30.515815,46,3,241,3,3,6,Urban,42.1,Band 1 (2100MHz),33,40010,Ericsson,LTE,Active
KYIV-012-1,KYIV-012,Kyiv-Site-012,50.456976,30.509685,40,1,4,6,2,8,Dense Urban,32.8,Band 3 (1800MHz),34,40011,Ericsson,LTE,Active
KYIV-012-2,KYIV-012,Kyiv-Site-012,50.456976,30.509685,45,2,116,2,0,2,Dense Urban,46.9,Band 3 (1800MHz),35,40011,Ericsson,LTE,Active
KYIV-012-3,KYIV-012,Kyiv-Site-012,50.456976,30.509685,26,3,236,3,1,4,Suburban,78.4,Band 3 (1800MHz),36,40011,Ericsson,LTE,Active
KYIV-013-1,KYIV-013,Kyiv-Site-013,50.447646,30.523222,37,1,3,5,1,6,Suburban,61.3,Band 1 (2100MHz),37,40012,Ericsson,LTE,Active
KYIV-013-2,KYIV-013,Kyiv-Site-013,50.447646,30.523222,47,2,118,6,1,7,Urban,60.0,Band 1 (2100MHz),38,40012,Ericsson,LTE,Active
KYIV-013-3,KYIV-013,Kyiv-Site-013,50.447646,30.523222,37,3,237,3,2,5,Suburban,39.8,Band 1 (2100MHz),39,40012,Ericsson,LTE,Active
KYIV-014-1,KYIV-014,Kyiv-Site-014,50.454697,30.522611,39,1,4,3,2,5,Suburban,60.4,Band 3 (1800MHz),40,40013,Ericsson,LTE,Active
KYIV-014-2,KYIV-014,Kyiv-Site-014,50.454697,30.522611,48,2,125,2,0,2,Urban,57.0,Band 3 (1800MHz),41,40013,Ericsson,LTE,Active
KYIV-014-3,KYIV-014,Kyiv-Site-014,50.454697,30.522611,43,3,240,5,0,5,Dense Urban,51.8,Band 3 (1800MHz),42,40013,Ericsson,LTE,Active
KYIV-015-1,KYIV-015,Kyiv-Site-015,50.45551,30.516093,41,1,0,6,0,6,Dense Urban,53.3,Band 1 (2100MHz),43,40014,Ericsson,LTE,Active
KYIV-015-2,KYIV-015,Kyiv-Site-015,50.45551,30.516093,42,2,121,2,3,5,Dense Urban,42.0,Band 1 (2100MHz),44,40014,Ericsson,LTE,Active
KYIV-015-3,KYIV-015,Kyiv-Site-015,50.45551,30.516093,26,3,245,4,2,6,Dense Urban,37.7,Band 1 (2100MHz),45,40014,Ericsson,LTE,Active
KYIV-016-1,KYIV-016,Kyiv-Site-016,50.461181,30.533784,34,1,1,4,0,4,Urban,37.2,Band 3 (1800MHz),46,40015,Ericsson,LTE,Active
KYIV-016-2,KYIV-016,Kyiv-Site-016,50.461181,30.533784,44,2,115,5,0,5,Suburban,53.5,Band 3 (1800MHz),47,40015,Ericsson,LTE,Active
KYIV-016-3,KYIV-016,Kyiv-Site-016,50.461181,30.533784,50,3,237,2,3,5,Urban,30.6,Band 3 (1800MHz),48,40015,Ericsson,LTE,Active
