serving_cell,neighbor_cell,neighbor_rank,distance_m,cell_individual_offset_dB,handover_allowed,relation_type,last_updated
KYIV-001-3,KYIV-012-3,11,654.0,2.2,Yes,Inter-Frequency,2026-01-13
KYIV-001-3,KYIV-013-1,12,760.8,1.4,Yes,Intra-Frequency,2026-01-13
KYIV-001-3,KYIV-013-2,13,760.8,-1.6,Yes,Intra-Frequency,2026-01-13
KYIV-001-3,KYIV-013-3,14,760.8,0.5,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-002-2,1,0.0,-0.2,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-002-3,2,0.0,5.1,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-009-1,3,141.9,-2.6,Yes,Inter-Frequency,2026-01-13
KYIV-002-1,KYIV-009-2,4,141.9,-3.2,Yes,Inter-Frequency,2026-01-13
KYIV-002-1,KYIV-009-3,5,141.9,2.3,Yes,Inter-Frequency,2026-01-13
KYIV-002-1,KYIV-012-1,6,744.4,5.3,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-012-2,7,744.4,-5.2,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-012-3,8,744.4,-3.1,Yes,Intra-Frequency,2026-01-13
KYIV-002-1,KYIV-005-1,9,979.4,1.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-1,KYIV-005-2,10,979.4,-0.7,Yes,Inter-Frequency,2026-01-13
KYIV-002-1,KYIV-005-3,11,979.4,-2.6,Yes,Inter-Frequency,2026-01-13
KYIV-002-2,KYIV-002-1,1,0.0,-0.2,Yes,Intra-Frequency,2026-01-13
KYIV-002-2,KYIV-002-3,2,0.0,1.5,Yes,Intra-Frequency,2026-01-13
KYIV-002-2,KYIV-009-1,3,141.9,-2.8,Yes,Inter-Frequency,2026-01-13
KYIV-002-2,KYIV-009-2,4,141.9,-2.4,Yes,Inter-Frequency,2026-01-13
KYIV-002-2,KYIV-009-3,5,141.9,5.5,Yes,Inter-Frequency,2026-01-13
KYIV-002-2,KYIV-012-1,6,744.4,-1.1,Yes,Intra-Frequency,2026-01-13
KYIV-002-2,KYIV-012-2,7,744.4,2.7,Yes,Intra-Frequency,2026-01-13
KYIV-002-2,KYIV-012-3,8,744.4,3.5,Yes,Intra-Frequency,2026-01-13
KYIV-002-2,KYIV-005-1,9,979.4,-5.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-2,KYIV-005-2,10,979.4,5.7,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-002-1,1,0.0,-0.8,Yes,Intra-Frequency,2026-01-13
KYIV-002-3,KYIV-002-2,2,0.0,-3.0,Yes,Intra-Frequency,2026-01-13
KYIV-002-3,KYIV-009-1,3,141.9,5.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-009-2,4,141.9,4.6,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-009-3,5,141.9,4.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-012-1,6,744.4,-4.9,Yes,Intra-Frequency,2026-01-13
KYIV-002-3,KYIV-012-2,7,744.4,4.0,Yes,Intra-Frequency,2026-01-13
KYIV-002-3,KYIV-012-3,8,744.4,3.9,Yes,Intra-Frequency,2026-01-13
KYIV-002-3,KYIV-005-1,9,979.4,-2.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-005-2,10,979.4,0.9,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-005-3,11,979.4,-3.1,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-015-1,12,1186.0,2.8,Yes,Inter-Frequency,2026-01-13
KYIV-002-3,KYIV-015-2,13,1186.0,-4.8,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-003-2,1,0.0,5.4,Yes,Intra-Frequency,2026-01-13
KYIV-003-1,KYIV-003-3,2,0.0,1.3,Yes,Intra-Frequency,2026-01-13
KYIV-003-1,KYIV-016-1,3,505.5,-3.1,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-016-2,4,505.5,5.8,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-016-3,5,505.5,3.9,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-014-1,6,1103.1,-1.2,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-014-2,7,1103.1,3.4,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-014-3,8,1103.1,1.5,Yes,Inter-Frequency,2026-01-13
KYIV-003-1,KYIV-007-1,9,1294.7,-1.1,Yes,Intra-Frequency,2026-01-13
KYIV-003-1,KYIV-007-2,10,1294.7,-2.3,Yes,Intra-Frequency,2026-01-13
KYIV-003-2,KYIV-003-1,1,0.0,-2.4,Yes,Intra-Frequency,2026-01-13
KYIV-003-2,KYIV-003-3,2,0.0,3.3,Yes,Intra-Frequency,2026-01-13
KYIV-003-2,KYIV-016-1,3,505.5,-0.6,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-016-2,4,505.5,-5.5,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-016-3,5,505.5,5.0,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-014-1,6,1103.1,-0.6,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-014-2,7,1103.1,0.5,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-014-3,8,1103.1,-1.5,Yes,Inter-Frequency,2026-01-13
KYIV-003-2,KYIV-007-1,9,1294.7,-3.1,Yes,Intra-Frequency,2026-01-13
KYIV-003-2,KYIV-007-2,10,1294.7,-1.0,Yes,Intra-Frequency,2026-01-13
KYIV-003-2,KYIV-007-3,11,1294.7,-0.3,Yes,Intra-Frequency,2026-01-13
KYIV-003-3,KYIV-003-1,1,0.0,-4.7,Yes,Intra-Frequency,2026-01-13
KYIV-003-3,KYIV-003-2,2,0.0,3.6,Yes,Intra-Frequency,2026-01-13
KYIV-003-3,KYIV-016-1,3,505.5,0.4,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-016-2,4,505.5,-1.1,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-016-3,5,505.5,-5.5,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-014-1,6,1103.1,2.7,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-014-2,7,1103.1,1.7,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-014-3,8,1103.1,2.7,Yes,Inter-Frequency,2026-01-13
KYIV-003-3,KYIV-007-1,9,1294.7,-2.7,Yes,Intra-Frequency,2026-01-13
KYIV-003-3,KYIV-007-2,10,1294.7,0.2,Yes,Intra-Frequency,2026-01-13
KYIV-003-3,KYIV-007-3,11,1294.7,4.3,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-004-2,1,0.0,-0.4,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-004-3,2,0.0,-0.1,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-013-1,3,354.4,-3.3,Yes,Inter-Frequency,2026-01-13
KYIV-004-1,KYIV-013-2,4,354.4,-2.0,Yes,Inter-Frequency,2026-01-13
KYIV-004-1,KYIV-013-3,5,354.4,2.9,Yes,Inter-Frequency,2026-01-13
KYIV-004-1,KYIV-008-1,6,603.6,1.1,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-008-2,7,603.6,-3.3,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-008-3,8,603.6,-4.4,Yes,Intra-Frequency,2026-01-13
KYIV-004-1,KYIV-010-1,9,739.5,-5.7,Yes,Intra-Frequency,2026-01-13
KYIV-004-2,KYIV-004-1,1,0.0,-3.7,Yes,Intra-Frequency,2026-01-13
KYIV-004-2,KYIV-004-3,2,0.0,2.5,Yes,Intra-Frequency,2026-01-13
KYIV-004-2,KYIV-013-1,3,354.4,-0.2,Yes,Inter-Frequency,2026-01-13
KYIV-004-2,KYIV-013-2,4,354.4,0.5,Yes,Inter-Frequency,2026-01-13
KYIV-004-2,KYIV-013-3,5,354.4,4.8,Yes,Inter-Frequency,2026-01-13
KYIV-004-2,KYIV-008-1,6,603.6,5.6,Yes,Intra-Frequency,2026-01-13
KYIV-004-2,KYIV-008-2,7,603.6,0.6,Yes,Intra-Frequency,2026-01-13
KYIV-004-2,KYIV-008-3,8,603.6,-5.8,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-004-1,1,0.0,2.3,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-004-2,2,0.0,1.3,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-013-1,3,354.4,-0.9,Yes,Inter-Frequency,2026-01-13
KYIV-004-3,KYIV-013-2,4,354.4,1.7,Yes,Inter-Frequency,2026-01-13
KYIV-004-3,KYIV-013-3,5,354.4,-2.6,Yes,Inter-Frequency,2026-01-13
KYIV-004-3,KYIV-008-1,6,603.6,-1.2,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-008-2,7,603.6,-4.0,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-008-3,8,603.6,-3.4,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-010-1,9,739.5,-5.5,Yes,Intra-Frequency,2026-01-13
KYIV-004-3,KYIV-010-2,10,739.5,5.2,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-005-2,1,0.0,-2.1,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-005-3,2,0.0,2.8,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-007-1,3,339.4,-3.6,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-007-2,4,339.4,1.0,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-007-3,5,339.4,5.3,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-015-1,6,801.6,-1.7,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-015-2,7,801.6,-5.3,Yes,Intra-Frequency,2026-01-13
KYIV-005-1,KYIV-015-3,8,801.6,0.7,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-005-1,1,0.0,0.7,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-005-3,2,0.0,-2.1,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-007-1,3,339.4,3.0,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-007-2,4,339.4,-0.6,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-007-3,5,339.4,4.0,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-015-1,6,801.6,3.3,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-015-2,7,801.6,-1.5,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-015-3,8,801.6,-4.4,Yes,Intra-Frequency,2026-01-13
KYIV-005-2,KYIV-012-1,9,809.2,2.2,Yes,Inter-Frequency,2026-01-13
KYIV-005-2,KYIV-012-2,10,809.2,-2.5,Yes,Inter-Frequency,2026-01-13
KYIV-005-3,KYIV-005-1,1,0.0,4.3,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-005-2,2,0.0,-4.2,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-007-1,3,339.4,5.3,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-007-2,4,339.4,1.7,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-007-3,5,339.4,4.0,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-015-1,6,801.6,-2.2,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-015-2,7,801.6,3.1,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-015-3,8,801.6,0.6,Yes,Intra-Frequency,2026-01-13
KYIV-005-3,KYIV-012-1,9,809.2,3.6,Yes,Inter-Frequency,2026-01-13
KYIV-005-3,KYIV-012-2,10,809.2,-5.1,Yes,Inter-Frequency,2026-01-13
KYIV-005-3,KYIV-012-3,11,809.2,2.1,Yes,Inter-Frequency,2026-01-13
KYIV-006-1,KYIV-006-2,1,0.0,0.3,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-006-3,2,0.0,-3.0,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-010-1,3,799.1,-5.7,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-010-2,4,799.1,-3.4,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-010-3,5,799.1,0.4,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-011-1,6,803.6,1.4,Yes,Inter-Frequency,2026-01-13
KYIV-006-1,KYIV-011-2,7,803.6,5.6,Yes,Inter-Frequency,2026-01-13
KYIV-006-1,KYIV-011-3,8,803.6,-2.9,Yes,Inter-Frequency,2026-01-13
KYIV-006-1,KYIV-004-1,9,1133.7,2.2,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-004-2,10,1133.7,5.2,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-004-3,11,1133.7,1.1,Yes,Intra-Frequency,2026-01-13
KYIV-006-1,KYIV-013-1,12,1467.7,-0.4,Yes,Inter-Frequency,2026-01-13
KYIV-006-2,KYIV-006-1,1,0.0,-2.7,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-006-3,2,0.0,-1.4,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-010-1,3,799.1,-2.3,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-010-2,4,799.1,5.2,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-010-3,5,799.1,5.2,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-011-1,6,803.6,3.7,Yes,Inter-Frequency,2026-01-13
KYIV-006-2,KYIV-011-2,7,803.6,1.5,Yes,Inter-Frequency,2026-01-13
KYIV-006-2,KYIV-011-3,8,803.6,1.5,Yes,Inter-Frequency,2026-01-13
KYIV-006-2,KYIV-004-1,9,1133.7,-4.1,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-004-2,10,1133.7,-3.9,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-004-3,11,1133.7,-1.7,Yes,Intra-Frequency,2026-01-13
KYIV-006-2,KYIV-013-1,12,1467.7,5.4,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-006-1,1,0.0,0.3,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-006-2,2,0.0,5.5,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-010-1,3,799.1,-1.7,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-010-2,4,799.1,0.8,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-010-3,5,799.1,-3.5,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-011-1,6,803.6,2.0,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-011-2,7,803.6,2.4,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-011-3,8,803.6,-2.6,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-004-1,9,1133.7,2.9,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-004-2,10,1133.7,-2.1,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-004-3,11,1133.7,3.9,Yes,Intra-Frequency,2026-01-13
KYIV-006-3,KYIV-013-1,12,1467.7,5.0,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-013-2,13,1467.7,4.6,Yes,Inter-Frequency,2026-01-13
KYIV-006-3,KYIV-013-3,14,1467.7,1.4,Yes,Inter-Frequency,2026-01-13
KYIV-007-1,KYIV-007-2,1,0.0,-2.2,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-007-3,2,0.0,-2.3,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-005-1,3,339.4,-5.0,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-005-2,4,339.4,0.7,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-005-3,5,339.4,-3.4,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-016-1,6,888.2,-5.5,Yes,Inter-Frequency,2026-01-13
KYIV-007-1,KYIV-016-2,7,888.2,1.1,Yes,Inter-Frequency,2026-01-13
KYIV-007-1,KYIV-016-3,8,888.2,0.5,Yes,Inter-Frequency,2026-01-13
KYIV-007-1,KYIV-015-1,9,903.3,2.0,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-015-2,10,903.3,5.4,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-015-3,11,903.3,1.3,Yes,Intra-Frequency,2026-01-13
KYIV-007-1,KYIV-014-1,12,911.3,-5.1,Yes,Inter-Frequency,2026-01-13
KYIV-007-2,KYIV-007-1,1,0.0,-4.2,Yes,Intra-Frequency,2026-01-13
KYIV-007-2,KYIV-007-3,2,0.0,0.9,Yes,Intra-Frequency,2026-01-13
KYIV-007-2,KYIV-005-1,3,339.4,-4.2,Yes,Intra-Frequency,2026-01-13
KYIV-007-2,KYIV-005-2,4,339.4,-3.4,Yes,Intra-Frequency,2026-01-13
KYIV-007-2,KYIV-005-3,5,339.4,3.5,Yes,Intra-Frequency,2026-01-13
KYIV-007-2,KYIV-016-1,6,888.2,1.8,Yes,Inter-Frequency,2026-01-13
KYIV-007-2,KYIV-016-2,7,888.2,0.8,Yes,Inter-Frequency,2026-01-13
KYIV-007-2,KYIV-016-3,8,888.2,-1.1,Yes,Inter-Frequency,2026-01-13
KYIV-007-3,KYIV-007-1,1,0.0,4.7,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-007-2,2,0.0,4.9,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-005-1,3,339.4,5.3,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-005-2,4,339.4,1.2,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-005-3,5,339.4,-2.9,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-016-1,6,888.2,5.7,Yes,Inter-Frequency,2026-01-13
KYIV-007-3,KYIV-016-2,7,888.2,3.2,Yes,Inter-Frequency,2026-01-13
KYIV-007-3,KYIV-016-3,8,888.2,-5.1,Yes,Inter-Frequency,2026-01-13
KYIV-007-3,KYIV-015-1,9,903.3,-0.1,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-015-2,10,903.3,4.2,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-015-3,11,903.3,-4.1,Yes,Intra-Frequency,2026-01-13
KYIV-007-3,KYIV-014-1,12,911.3,0.2,Yes,Inter-Frequency,2026-01-13
KYIV-008-1,KYIV-008-2,1,0.0,-3.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-008-3,2,0.0,5.7,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-013-1,3,458.9,1.0,Yes,Inter-Frequency,2026-01-13
KYIV-008-1,KYIV-013-2,4,458.9,-0.3,Yes,Inter-Frequency,2026-01-13
KYIV-008-1,KYIV-013-3,5,458.9,3.7,Yes,Inter-Frequency,2026-01-13
KYIV-008-1,KYIV-004-1,6,603.6,2.4,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-004-2,7,603.6,1.0,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-004-3,8,603.6,0.2,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-010-1,9,1092.9,-0.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-010-2,10,1092.9,1.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-010-3,11,1092.9,5.8,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-014-1,12,1118.4,-3.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-014-2,13,1118.4,4.3,Yes,Intra-Frequency,2026-01-13
KYIV-008-1,KYIV-014-3,14,1118.4,-0.4,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-008-1,1,0.0,5.0,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-008-3,2,0.0,-2.9,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-013-1,3,458.9,2.6,Yes,Inter-Frequency,2026-01-13
KYIV-008-2,KYIV-013-2,4,458.9,0.5,Yes,Inter-Frequency,2026-01-13
KYIV-008-2,KYIV-013-3,5,458.9,-0.4,Yes,Inter-Frequency,2026-01-13
KYIV-008-2,KYIV-004-1,6,603.6,-3.1,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-004-2,7,603.6,0.8,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-004-3,8,603.6,-4.7,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-010-1,9,1092.9,-0.2,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-010-2,10,1092.9,1.8,Yes,Intra-Frequency,2026-01-13
KYIV-008-2,KYIV-010-3,11,1092.9,-4.2,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-008-1,1,0.0,-3.3,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-008-2,2,0.0,3.8,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-013-1,3,458.9,-4.8,Yes,Inter-Frequency,2026-01-13
KYIV-008-3,KYIV-013-2,4,458.9,3.3,Yes,Inter-Frequency,2026-01-13
KYIV-008-3,KYIV-013-3,5,458.9,0.8,Yes,Inter-Frequency,2026-01-13
KYIV-008-3,KYIV-004-1,6,603.6,-0.7,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-004-2,7,603.6,-1.3,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-004-3,8,603.6,-4.7,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-010-1,9,1092.9,2.0,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-010-2,10,1092.9,1.8,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-010-3,11,1092.9,5.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-014-1,12,1118.4,-1.6,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-014-2,13,1118.4,-1.7,Yes,Intra-Frequency,2026-01-13
KYIV-008-3,KYIV-014-3,14,1118.4,3.0,Yes,Intra-Frequency,2026-01-13
KYIV-009-1,KYIV-009-2,1,0.0,-1.0,Yes,Intra-Frequency,2026-01-13
KYIV-009-1,KYIV-009-3,2,0.0,-3.0,Yes,Intra-Frequency,2026-01-13
KYIV-009-1,KYIV-002-1,3,141.9,-0.6,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-002-2,4,141.9,-4.3,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-002-3,5,141.9,-3.3,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-012-1,6,660.5,0.9,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-012-2,7,660.5,5.8,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-012-3,8,660.5,2.1,Yes,Inter-Frequency,2026-01-13
KYIV-009-1,KYIV-005-1,9,838.1,0.1,Yes,Intra-Frequency,2026-01-13
KYIV-009-2,KYIV-009-1,1,0.0,-0.0,Yes,Intra-Frequency,2026-01-13
KYIV-009-2,KYIV-009-3,2,0.0,2.4,Yes,Intra-Frequency,2026-01-13
KYIV-009-2,KYIV-002-1,3,141.9,-1.7,Yes,Inter-Frequency,2026-01-13
KYIV-009-2,KYIV-002-2,4,141.9,-1.1,Yes,Inter-Frequency,2026-01-13
KYIV-009-2,KYIV-002-3,5,141.9,0.9,Yes,Inter-Frequency,2026-01-13
KYIV-009-2,KYIV-012-1,6,660.5,2.4,Yes,Inter-Frequency,2026-01-13
KYIV-009-2,KYIV-012-2,7,660.5,-0.2,Yes,Inter-Frequency,2026-01-13
KYIV-009-2,KYIV-012-3,8,660.5,0.8,Yes,Inter-Frequency,2026-01-13
